Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 231_JA2_100m_0.3um_SKQ17_P2,Coverage (%) 233_JA4_265m_0.3_SKQ17_P2,Coverage (%) 243_JA14_965m_0.3um_SKQ17_P2,Coverage (%) 378_100m_trap_SKQ17_P2,Coverage (%) 278_265m_trap_SKQ17_P2,Coverage (%) 273_965m_trap_SKQ17_P2,Area 231_JA2_100m_0.3um_SKQ17_P2,Area 233_JA4_265m_0.3_SKQ17_P2,Area 243_JA14_965m_0.3um_SKQ17_P2,Area 378_100m_trap_SKQ17_P2,Area 278_265m_trap_SKQ17_P2,Area 273_965m_trap_SKQ17_P2,#Peptides,#Unique,#Spec 231_JA2_100m_0.3um_SKQ17_P2,#Spec 233_JA4_265m_0.3_SKQ17_P2,#Spec 243_JA14_965m_0.3um_SKQ17_P2,#Spec 378_100m_trap_SKQ17_P2,#Spec 278_265m_trap_SKQ17_P2,#Spec 273_965m_trap_SKQ17_P2,PTM,Avg. Mass,Description
105,64,ETNP_110,126.23,84,84,12,0,0,0,0,,,,,,,8,0,11,1,0,0,0,0,,10831,10 kDa chaperonin
105,61,ETNP14_68,126.23,84,84,12,0,0,0,0,,,,,,,8,0,11,1,0,0,0,0,,10831,10 kDa chaperonin
105,65,ETNP_160,126.23,74,74,10,0,0,0,0,,,,,,,8,0,11,1,0,0,0,0,,12462,10 kDa chaperonin
105,66,ETNP_90,126.23,74,74,10,0,0,0,0,,,,,,,8,0,11,1,0,0,0,0,,12462,10 kDa chaperonin
84,177,ETNP_120,125.83,20,15,6,7,0,0,0,2.6E6,,5.15E5,,,,8,2,9,3,6,0,0,0,Deamidation (NQ),39122,Chlorate reductase subunit gamma precursor
56,191,ETNP14_120,125.60,35,29,17,28,0,4,0,,,,,,,12,0,8,8,8,0,1,0,Carbamidomethylation,22868,General L-amino acid-binding periplasmic protein AapJ precursor
88,225,WP_018047897,125.46,21,11,18,4,0,0,0,,2.54E6,,,,,9,3,5,8,5,0,0,0,Oxidation (M); Deamidation (NQ),36029,hypothetical protein Nitrospina sp AB-629-B18
152,28,WP_011127938,125.07,18,18,0,0,0,0,0,,,,,,,8,0,12,0,0,0,0,0,,52468,glutamine synthetase Synechococcus sp WH 8102
71,81,ETNP14_68,124.67,55,55,0,0,0,0,0,,,,,,,16,0,24,0,0,0,0,0,Oxidation (M),12780,hypothetical protein
74,184,ETNP_100,124.55,32,32,0,0,0,0,0,,,,,,,16,0,22,0,0,0,0,0,,13968,hypothetical protein
74,186,ETNP_90,124.55,32,32,0,0,0,0,0,,,,,,,16,0,22,0,0,0,0,0,,13968,hypothetical protein
74,185,ETNP_120,124.55,32,32,0,0,0,0,0,,,,,,,16,0,22,0,0,0,0,0,,13968,hypothetical protein
74,185,ETNP_120,124.55,32,32,0,0,0,0,0,,,,,,,16,0,22,0,0,0,0,0,,13968,hypothetical protein
108,19399,ETNP_110,124.49,74,0,74,0,0,0,0,,5.68E6,,,,,13,8,0,15,0,0,0,0,,16208,Phasin protein
108,19400,NP_300,124.49,56,0,56,0,0,0,0,,5.68E6,,,,,13,8,0,15,0,0,0,0,,22261,Phasin protein
108,19401,ETNP_120,124.49,56,0,56,0,0,0,0,,5.68E6,,,,,13,8,0,15,0,0,0,0,,22375,Phasin protein
92,110,ETNP14_120,122.96,41,34,21,20,0,4,0,,,,,,,12,0,7,5,5,0,1,0,Carbamidomethylation,19778,General L-amino acid-binding periplasmic protein AapJ precursor
111,171,ETNP14_68,121.39,40,40,0,0,0,0,0,1.42E7,,,,,,9,9,12,0,0,0,0,0,,19236,Secreted effector protein pipB2
110,71,ETNP_140,121.00,84,84,12,0,0,0,0,1.7E6,,,,,,8,1,11,1,0,0,0,0,,10815,10 kDa chaperonin
110,72,ETNP_120,121.00,74,74,10,0,0,0,0,1.7E6,,,,,,8,1,11,1,0,0,0,0,,12446,10 kDa chaperonin
110,73,ETNP_100,121.00,74,74,10,0,0,0,0,1.7E6,,,,,,8,1,11,1,0,0,0,0,,12446,10 kDa chaperonin
106,645,ETNP_120,119.46,25,6,25,0,0,0,0,1.41E6,3.08E7,,,,,9,7,2,12,0,0,0,0,Carbamidomethylation,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
106,645,ETNP_120,119.46,25,6,25,0,0,0,0,1.41E6,3.08E7,,,,,9,7,2,12,0,0,0,0,Carbamidomethylation,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
106,644,NP_300,119.46,25,6,25,0,0,0,0,1.41E6,3.08E7,,,,,9,7,2,12,0,0,0,0,Carbamidomethylation,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
106,647,ETNP_110,119.46,25,6,25,0,0,0,0,1.41E6,3.08E7,,,,,9,7,2,12,0,0,0,0,Carbamidomethylation,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
126,52,WP_038652138,118.12,21,21,0,0,0,0,0,,,,,,,9,0,14,0,0,0,0,0,Carbamidomethylation,52654,glutamine synthetase Prochlorococcus sp MIT 0801
94,1077,ETNP_120,116.90,14,2,14,0,0,0,0,,1.67E7,,,,,8,4,2,10,0,0,0,0,,63774,Multicopper oxidase
95,128,ETNP14_120,116.13,22,19,8,5,0,0,0,4.08E4,,,,,,7,1,6,3,5,0,0,0,Oxidation (M); Deamidation (NQ),32866,Ethylbenzene dehydrogenase
123,2273,NP_300,115.91,20,4,20,0,0,0,0,,7.66E6,,,,,4,3,1,14,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Sodium adduct,39249,Bacterial extracellular solute-binding protein
128,132,ETNP14_68,114.93,60,60,12,0,0,0,0,,,,,,,6,0,8,1,0,0,0,0,,10829,10 kDa chaperonin
118,39,ETNP_90,114.41,17,17,0,0,0,0,0,,,,,,,7,0,15,0,0,0,0,0,Carbamidomethylation,52721,Glutamine synthetase
138,156,ETNP_90,113.72,49,49,10,0,0,0,0,,,,,,,6,0,8,1,0,0,0,0,,12346,10 kDa chaperonin
138,155,ETNP_120,113.72,49,49,10,0,0,0,0,,,,,,,6,0,8,1,0,0,0,0,,12346,10 kDa chaperonin
138,155,ETNP_120,113.72,49,49,10,0,0,0,0,,,,,,,6,0,8,1,0,0,0,0,,12346,10 kDa chaperonin
180,19412,NP_300,113.66,21,0,21,0,0,0,0,,7.15E5,,,,,6,2,0,7,0,0,0,0,Carbamidomethylation,39400,Leu/Ile/Val/Thr-binding protein precursor
148,93,ETNP_100,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57358,60 kDa chaperonin 1
148,94,ETNP_90,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57358,60 kDa chaperonin 1
148,95,ETNP_90,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57387,60 kDa chaperonin 1
148,96,ETNP_120,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57387,60 kDa chaperonin 1
148,101,WP_011130817,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57397,molecular chaperone GroEL Prochlorococcus marinus
148,99,ETNP14_68,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57434,60 kDa chaperonin 1
148,100,WP_036912335,113.38,17,17,0,0,0,0,0,,,,,,,8,0,9,0,0,0,0,0,,57393,molecular chaperone GroEL Prochlorococcus
153,19365,ETNP_110,113.16,29,0,29,0,0,0,0,,8.97E6,,,,,11,11,0,12,0,0,0,0,Carbamidomethylation; Oxidation (M),47623,Aliphatic amidase expression-regulating protein
153,19364,NP_125,113.16,27,0,27,0,0,0,0,,8.97E6,,,,,11,11,0,12,0,0,0,0,Carbamidomethylation; Oxidation (M),50268,Aliphatic amidase expression-regulating protein
153,19363,NP_100,113.16,27,0,27,0,0,0,0,,8.97E6,,,,,11,11,0,12,0,0,0,0,Carbamidomethylation; Oxidation (M),50268,Aliphatic amidase expression-regulating protein
102,19394,ETNP_160,112.29,25,4,25,0,0,0,0,,1.7E6,,,,,8,2,1,12,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36148,General L-amino acid-binding periplasmic protein AapJ precursor
102,19396,ETNP_300,112.29,25,4,25,0,0,0,0,,1.7E6,,,,,8,2,1,12,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36148,General L-amino acid-binding periplasmic protein AapJ precursor
102,19398,ETNP_120,112.29,25,4,25,0,0,0,0,,1.7E6,,,,,8,2,1,12,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36148,General L-amino acid-binding periplasmic protein AapJ precursor
102,19393,ETNP_140,112.29,25,4,25,0,0,0,0,,1.7E6,,,,,8,2,1,12,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36148,General L-amino acid-binding periplasmic protein AapJ precursor
102,19395,NP_300,112.29,25,4,25,0,0,0,0,,1.7E6,,,,,8,2,1,12,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36148,General L-amino acid-binding periplasmic protein AapJ precursor
102,19397,ETNP_180,112.29,25,4,25,0,0,0,0,,1.7E6,,,,,8,2,1,12,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36148,General L-amino acid-binding periplasmic protein AapJ precursor
78,222,ETNP_120,112.05,50,48,22,36,6,6,6,,,,,,,12,0,11,3,6,1,1,1,Carbamidomethylation; Oxidation (M); Dehydration,14995,hypothetical protein
78,223,ETNP_120,112.05,48,46,22,35,6,6,6,,,,,,,12,0,11,3,6,1,1,1,Carbamidomethylation; Oxidation (M); Dehydration,15516,hypothetical protein
72,224,ETNP_100,111.71,40,29,0,11,0,0,20,9.89E6,,5.2E5,,,2.54E6,10,6,7,0,4,0,0,3,,14624,Tubulin/FtsZ family  GTPase domain
83,113,XP_002180656,111.68,19,17,2,5,4,6,4,6.92E4,,,1.22E5,2.29E6,1.91E6,13,2,12,1,4,2,3,2,Carbamidomethylation; Oxidation (M); Dehydration,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
136,125,ETNP14_68,111.33,56,56,12,0,0,0,0,,,,,,,5,0,7,1,0,0,0,0,,10831,10 kDa chaperonin
136,124,ETNP_120,111.33,56,56,12,0,0,0,0,,,,,,,5,0,7,1,0,0,0,0,,10831,10 kDa chaperonin
150,627,ETNP14_68,111.28,24,12,5,23,0,0,0,,,3.23E4,,,,7,1,4,1,4,0,0,0,Carbamidomethylation; Deamidation (NQ),24962,General L-amino acid-binding periplasmic protein AapJ precursor
121,129,ETNP_70,111.23,56,56,12,0,0,0,0,,,,,,,5,0,8,1,0,0,0,0,,10877,10 kDa chaperonin
121,133,WP_036905521,111.23,56,56,12,0,0,0,0,,,,,,,5,0,8,1,0,0,0,0,,10891,chaperonin Prochlorococcus
166,121,WP_038546435,110.95,15,15,0,0,0,0,0,,,,,,,7,0,8,0,0,0,0,0,,57099,molecular chaperone GroEL Synechococcus sp KORDI-100
166,120,WP_011127385,110.95,15,15,0,0,0,0,0,,,,,,,7,0,8,0,0,0,0,0,,57175,molecular chaperone GroEL Synechococcus
129,104,ETNP_90,110.26,73,73,12,0,0,0,0,,,,,,,7,0,9,1,0,0,0,0,,10903,10 kDa chaperonin
127,111,WP_011130818,109.88,73,73,12,0,0,0,0,,,,,,,7,0,9,1,0,0,0,0,,10889,molecular chaperone GroES Prochlorococcus
127,112,ETNP_90,109.88,73,73,12,0,0,0,0,,,,,,,7,0,9,1,0,0,0,0,,10889,10 kDa chaperonin
104,312,ETNP_110,106.56,11,8,8,4,0,0,0,,1.98E6,,,,,5,1,4,3,5,0,0,0,Deamidation (NQ),34468,Chlorate reductase subunit gamma precursor
104,314,ETNP14_120,106.56,11,7,7,4,0,0,0,,1.98E6,,,,,5,1,4,3,5,0,0,0,Deamidation (NQ),36320,Chlorate reductase subunit gamma precursor
104,316,NP_85,106.56,11,7,7,4,0,0,0,,1.98E6,,,,,5,1,4,3,5,0,0,0,Deamidation (NQ),36412,Chlorate reductase subunit gamma precursor
104,315,ETNP_100,106.56,11,7,7,4,0,0,0,,1.98E6,,,,,5,1,4,3,5,0,0,0,Deamidation (NQ),36380,Chlorate reductase subunit gamma precursor
117,206,ETNP_100,106.56,27,21,12,7,0,0,0,5.19E5,,,,,,6,1,5,3,5,0,0,0,Oxidation (M); Deamidation (NQ),21395,Ethylbenzene dehydrogenase
124,340,ETNP14_120,106.14,2,1,2,0,0,0,0,5.85E5,1.56E6,,,,,3,1,2,2,0,0,0,0,,181476,Multicopper oxidase
3,1131,WP_023559773,106.01,5,3,3,5,3,5,3,,,2.46E5,,2.52E4,,4,1,25,17,12,14,11,15,Deamidation (NQ); Dehydration; Sodium adduct,95439,protein disaggregation chaperone Alteromonas mediterranea
146,123,ETNP14_68,105.80,40,40,0,18,0,0,0,5.31E6,,4.55E5,,,,7,4,8,0,3,0,0,0,Carbamidomethylation; Oxidation (M),16351,hypothetical protein
181,1164,NP_125,105.39,17,4,13,4,0,0,0,,,,,,,6,0,2,5,1,0,0,0,Carbamidomethylation,35665,General L-amino acid-binding periplasmic protein AapJ precursor
76,178,ETNP_160,104.63,33,18,10,10,0,0,0,,3E5,,,,,11,1,5,3,4,0,0,0,Carbamidomethylation,39423,Dimethylsulfide dehydrogenase subunit beta
116,887,ETNP14_68,104.60,13,8,8,7,0,6,0,,,,,1.8E5,,8,1,3,4,3,0,2,0,Carbamidomethylation,36302,General L-amino acid-binding periplasmic protein AapJ precursor
130,429,WP_036913959,103.40,27,27,0,0,0,0,0,1.83E6,,,,,,5,1,10,0,0,0,0,0,,13062,photosystem II complex extrinsic protein precursor U Prochlorococcus
77,254,ETNP_110,102.81,16,13,11,8,0,0,0,,,,,,,7,0,4,3,4,0,0,0,Carbamidomethylation,25167,Dimethylsulfide dehydrogenase subunit beta
151,19583,ETNP_100,102.76,60,0,60,0,0,0,0,,3.15E6,,,,,5,5,0,7,0,0,0,0,,8047,hypothetical protein
151,2049,NP_300,102.76,60,0,60,0,0,0,0,,3.15E6,,,,,5,5,0,7,0,0,0,0,,8047,hypothetical protein
151,19582,ETNP_110,102.76,60,0,60,0,0,0,0,,3.15E6,,,,,5,5,0,7,0,0,0,0,,8047,hypothetical protein
151,19584,ETNP14_120,102.76,60,0,60,0,0,0,0,,3.15E6,,,,,5,5,0,7,0,0,0,0,,8047,hypothetical protein
109,285,ETNP_120,102.74,16,7,14,0,0,0,0,,,,,,,7,0,3,9,0,0,0,0,,57580,60 kDa chaperonin
99,153,NP_85,102.69,9,9,4,2,0,0,0,2.78E4,,,,,,9,1,9,4,1,0,0,0,Oxidation (M); Deamidation (NQ),95451,Perchlorate reductase subunit alpha precursor
99,154,ETNP14_120,102.69,9,9,4,2,0,0,0,2.78E4,,,,,,9,1,9,4,1,0,0,0,Oxidation (M); Deamidation (NQ),96721,Perchlorate reductase subunit alpha precursor
4,1118,WP_005010098,102.50,3,3,3,3,3,3,3,,,,,,,3,0,25,17,11,14,10,15,Deamidation (NQ); Dehydration; Sodium adduct,98885,ATP-dependent chaperone ClpB Nitrospina gracilis
70,268,ETNP14_68,102.45,36,26,27,26,0,6,0,,,,,,,7,0,5,8,6,0,1,0,,14409,General L-amino acid-binding periplasmic protein AapJ precursor
70,269,ETNP14_120,102.45,36,26,27,26,0,6,0,,,,,,,7,0,5,8,6,0,1,0,,14409,General L-amino acid-binding periplasmic protein AapJ precursor
90,227,WP_042251421,101.90,6,4,5,2,0,0,0,,9.12E5,,,,,10,1,5,7,2,0,0,0,Deamidation (NQ),131969,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
134,19442,ETNP_300,101.29,17,4,17,0,0,0,0,,,,,,,6,0,1,9,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36178,General L-amino acid-binding periplasmic protein AapJ precursor
134,19438,ETNP_160,101.29,17,4,17,0,0,0,0,,,,,,,6,0,1,9,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36178,General L-amino acid-binding periplasmic protein AapJ precursor
134,19440,ETNP_120,101.29,17,4,17,0,0,0,0,,,,,,,6,0,1,9,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36178,General L-amino acid-binding periplasmic protein AapJ precursor
134,19441,ETNP_140,101.29,17,4,17,0,0,0,0,,,,,,,6,0,1,9,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36178,General L-amino acid-binding periplasmic protein AapJ precursor
134,19443,ETNP_180,101.29,17,4,17,0,0,0,0,,,,,,,6,0,1,9,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36178,General L-amino acid-binding periplasmic protein AapJ precursor
134,19439,NP_300,101.29,17,4,17,0,0,0,0,,,,,,,6,0,1,9,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Dehydration,36188,General L-amino acid-binding periplasmic protein AapJ precursor
97,260,ETNP_180,100.83,8,4,8,0,0,0,0,3.88E6,3.48E6,,,,,6,3,4,7,0,0,0,0,,81192,Multicopper oxidase
173,122,ETNP14_68,99.97,19,19,0,0,0,0,0,7.1E6,,,,,,5,3,7,0,0,0,0,0,,27433,Photosystem II manganese-stabilizing polypeptide precursor
154,1761,ETNP_140,99.75,16,3,16,0,0,0,0,0E0,3.51E6,,,,,6,6,1,8,0,0,0,0,Deamidation (NQ),66680,putative ABC transporter-binding protein precursor
154,1740,NP_300,99.75,13,2,13,0,0,0,0,0E0,3.51E6,,,,,6,6,1,8,0,0,0,0,Deamidation (NQ),77292,putative ABC transporter-binding protein precursor
154,19405,ETNP_120,99.75,13,2,13,0,0,0,0,0E0,3.51E6,,,,,6,6,1,8,0,0,0,0,Deamidation (NQ),77292,putative ABC transporter-binding protein precursor
98,19435,ETNP_160,99.62,25,7,16,18,0,2,0,3.37E4,1.64E6,1.31E6,,,,11,8,2,7,8,0,1,0,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
98,19436,ETNP_180,99.62,25,7,16,18,0,2,0,3.37E4,1.64E6,1.31E6,,,,11,8,2,7,8,0,1,0,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
98,19434,ETNP14_120,99.62,25,7,16,18,0,2,0,3.37E4,1.64E6,1.31E6,,,,11,8,2,7,8,0,1,0,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
120,442,ETNP_180,99.57,17,4,15,0,0,3,0,,0E0,,,,,7,1,2,8,0,0,1,0,Deamidation (NQ),57711,60 kDa chaperonin
120,441,ETNP_120,99.57,17,4,15,0,0,3,0,,0E0,,,,,7,1,2,8,0,0,1,0,Deamidation (NQ),57725,60 kDa chaperonin
120,443,ETNP_160,99.57,17,4,15,0,0,3,0,,0E0,,,,,7,1,2,8,0,0,1,0,Deamidation (NQ),57723,60 kDa chaperonin
120,439,NP_300,99.57,17,4,15,0,0,3,0,,0E0,,,,,7,1,2,8,0,0,1,0,Deamidation (NQ),57679,60 kDa chaperonin
120,440,ETNP_120,99.57,17,4,15,0,0,3,0,,0E0,,,,,7,1,2,8,0,0,1,0,Deamidation (NQ),57693,60 kDa chaperonin
183,19453,NP_300,99.40,13,3,13,0,0,0,0,7.57E4,3.55E6,,,,,4,3,1,8,0,0,0,0,Deamidation (NQ),54413,Periplasmic dipeptide transport protein precursor
185,828,ETNP_160,99.31,35,35,0,0,0,0,0,6.92E4,,,,,,4,1,5,0,0,0,0,0,,9468,Acyl carrier protein
185,826,ETNP_100,99.31,39,39,0,0,0,0,0,6.92E4,,,,,,4,1,5,0,0,0,0,0,,8598,Acyl carrier protein
185,827,ETNP14_68,99.31,39,39,0,0,0,0,0,6.92E4,,,,,,4,1,5,0,0,0,0,0,,8598,Acyl carrier protein
185,830,ETNP_90,99.31,35,35,0,0,0,0,0,6.92E4,,,,,,4,1,5,0,0,0,0,0,,9498,Acyl carrier protein
185,829,ETNP_140,99.31,35,35,0,0,0,0,0,6.92E4,,,,,,4,1,5,0,0,0,0,0,,9498,Acyl carrier protein
198,105,WP_042850333,99.00,14,14,0,0,0,0,0,,,,,,,7,0,9,0,0,0,0,0,,52814,glutamine synthetase Prochlorococcus sp MIT 0604
119,19413,ETNP14_120,98.87,14,2,14,0,0,0,0,,1.11E5,,,,,5,2,1,6,0,0,0,0,Carbamidomethylation; Deamidation (NQ),40014,Alpha-keto acid-binding periplasmic protein TakP precursor
119,19414,NP_300,98.87,14,2,14,0,0,0,0,,1.11E5,,,,,5,2,1,6,0,0,0,0,Carbamidomethylation; Deamidation (NQ),40155,Alpha-keto acid-binding periplasmic protein TakP precursor
215,19419,ETNP_120,98.71,14,0,14,0,0,0,0,,1.95E6,,,,,6,6,0,8,0,0,0,0,,76274,putative ABC transporter-binding protein precursor
215,19420,ETNP_180,98.71,14,0,14,0,0,0,0,,1.95E6,,,,,6,6,0,8,0,0,0,0,,76290,putative ABC transporter-binding protein precursor
194,203,NP_85,98.52,24,17,15,0,0,0,0,1.92E6,3.46E5,,,,,6,3,4,4,0,0,0,0,Oxidation (M),28964,Ethylbenzene dehydrogenase
112,400,ETNP_100,98.11,23,22,0,9,0,0,0,2.15E6,,,,,,8,3,8,0,4,0,0,0,,16306,hypothetical protein
235,1114,NP_100,98.09,22,6,16,6,0,0,0,,,,,,,5,0,2,4,1,0,0,0,Carbamidomethylation,22997,General L-amino acid-binding periplasmic protein AapJ precursor
251,2212,ETNP_120,97.36,18,5,18,0,0,0,0,2.34E5,2.06E6,,,,,4,4,1,5,0,0,0,0,Carbamidomethylation; Deamidation (NQ),34119,glycine betaine transporter periplasmic subunit
251,2213,ETNP_180,97.36,16,5,16,0,0,0,0,2.34E5,2.06E6,,,,,4,4,1,5,0,0,0,0,Carbamidomethylation; Deamidation (NQ),36437,glycine betaine transporter periplasmic subunit
251,2214,ETNP_120,97.36,16,5,16,0,0,0,0,2.34E5,2.06E6,,,,,4,4,1,5,0,0,0,0,Carbamidomethylation; Deamidation (NQ),36437,glycine betaine transporter periplasmic subunit
251,2215,NP_300,97.36,16,5,16,0,0,0,0,2.34E5,2.06E6,,,,,4,4,1,5,0,0,0,0,Carbamidomethylation; Deamidation (NQ),36437,glycine betaine transporter periplasmic subunit
251,2216,ETNP_300,97.36,16,5,16,0,0,0,0,2.34E5,2.06E6,,,,,4,4,1,5,0,0,0,0,Carbamidomethylation; Deamidation (NQ),36437,glycine betaine transporter periplasmic subunit
251,2217,ETNP_160,97.36,16,5,16,0,0,0,0,2.34E5,2.06E6,,,,,4,4,1,5,0,0,0,0,Carbamidomethylation; Deamidation (NQ),36437,glycine betaine transporter periplasmic subunit
214,19571,ETNP_160,96.93,67,0,67,0,0,0,0,,9.8E6,,,,,4,4,0,6,0,0,0,0,Deamidation (NQ),7344,Cold shock protein CspA
214,19534,ETNP_300,96.93,67,0,67,0,0,0,0,,9.8E6,,,,,4,4,0,6,0,0,0,0,Deamidation (NQ),7330,Cold shock protein CspA
208,2878,NP_300,96.63,13,0,13,0,0,0,0,,,,,,,5,0,0,5,0,0,0,0,Carbamidomethylation,35624,General L-amino acid-binding periplasmic protein AapJ precursor
114,401,ETNP_100,96.33,58,58,11,31,11,11,11,2.91E5,,,,,,8,1,9,1,4,1,1,1,Oxidation (M); Dehydration,8411,hypothetical protein
155,19517,NP_300,95.80,15,5,13,0,0,0,0,,,,,,,6,0,2,7,0,0,0,0,,50654,60 kDa chaperonin
100,523,XP_003074279,95.75,11,3,0,2,0,5,3,,,,,,,6,0,2,0,1,0,2,2,Carbamidomethylation,52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
140,930,EJK77863,95.62,22,11,0,0,5,22,0,2.52E5,,,3.96E4,8.83E5,,6,3,2,0,0,1,5,0,Deamidation (NQ),16858,hypothetical protein THAOC_00268  Thalassiosira oceanica
140,929,XP_002185049,95.62,22,11,0,0,5,22,0,2.52E5,,,3.96E4,8.83E5,,6,3,2,0,0,1,5,0,Deamidation (NQ),16829,calmoduline  Phaeodactylum tricornutum CCAP 1055
140,931,EJK58168,95.62,22,11,0,0,5,22,0,2.52E5,,,3.96E4,8.83E5,,6,3,2,0,0,1,5,0,Deamidation (NQ),16858,hypothetical protein THAOC_21730  Thalassiosira oceanica
140,932,ETNP_90,95.62,20,10,0,0,5,20,0,2.52E5,,,3.96E4,8.83E5,,6,3,2,0,0,1,5,0,Deamidation (NQ),18514,EF hand
343,19498,NP_125,94.50,41,0,41,0,0,0,0,,8.74E5,,,,,6,1,0,6,0,0,0,0,,14330,Phasin protein
174,19422,ETNP_180,94.40,7,0,7,0,0,0,0,,3.21E5,,,,,6,3,0,7,0,0,0,0,,113871,Respiratory nitrate reductase 1 alpha chain
182,137,WP_042850982,94.32,14,14,0,0,0,0,0,,,,,,,7,0,7,0,0,0,0,0,,57654,molecular chaperone GroEL Prochlorococcus sp MIT 0604
249,461,ETNP_120,94.14,10,9,10,0,0,0,0,,,,,,,4,0,3,5,0,0,0,0,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
222,1540,ETNP14_68,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9503,Acyl carrier protein
222,1541,ETNP_120,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9503,Acyl carrier protein
222,1532,WP_007099572,94.06,20,20,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,8641,acyl carrier protein Synechococcus
222,1534,WP_011131320,94.06,20,20,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,8658,acyl carrier protein Prochlorococcus
222,1533,ETNP_120,94.06,20,20,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,8658,Acyl carrier protein
222,1537,ETNP_90,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9518,Acyl carrier protein
222,1538,NP_85,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9548,Acyl carrier protein
222,1539,ETNP_110,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9548,Acyl carrier protein
222,1542,ETNP_90,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9548,Acyl carrier protein
222,1535,ETNP_100,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9548,Acyl carrier protein
222,1536,NP_30,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9512,Acyl carrier protein
222,1543,ETNP_120,94.06,18,18,0,0,0,0,0,,,,,,,3,0,4,0,0,0,0,0,,9548,Acyl carrier protein
273,159,ETNP_100,93.85,36,36,0,0,0,0,0,4.82E6,,,,,,6,1,8,0,0,0,0,0,Carbamidomethylation,23940,Photosystem I reaction center subunit III precursor
93,1976,XP_002183424,93.54,6,3,3,0,3,6,6,,,,,3.07E5,5.84E5,3,1,1,1,0,1,2,4,Dehydration,41791,actin actin like protein  Phaeodactylum tricornutum CCAP 1055
93,1977,XP_002183295,93.54,6,3,3,0,3,6,6,,,,,3.07E5,5.84E5,3,1,1,1,0,1,2,4,Dehydration,41791,predicted protein  Phaeodactylum tricornutum CCAP 1055
93,1978,XP_002182221,93.54,6,3,3,0,3,6,6,,,,,3.07E5,5.84E5,3,1,1,1,0,1,2,4,Dehydration,41839,actin actin like protein  Phaeodactylum tricornutum CCAP 1055
158,782,WP_053820550,93.52,20,9,20,0,0,0,0,,,,,,,4,0,4,8,0,0,0,0,Carbamidomethylation; Deamidation (NQ),39362,hypothetical protein Candidatus Thioglobus singularis
142,360,ETNP_120,93.41,79,79,0,0,0,0,0,3.17E7,,,,,,7,7,10,0,0,0,0,0,,5091,hypothetical protein
240,19499,NP_100,93.32,10,0,10,0,0,0,0,,,,,,,3,0,0,3,0,0,0,0,Carbamidomethylation,39587,Leu/Ile/Val/Thr-binding protein precursor
