Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
195,144046,ETNP_120,110.70,53,53,6.05E7,5,1,14,Oxidation (M); Deamidation (NQ),13668,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
210,143082,WP_011819231,110.45,28,28,2.55E7,6,3,13,Carbamidomethylation,27396,two-component system response regulator Prochlorococcus
330,143008,WP_011129375,110.23,11,11,8.26E6,8,1,9,,108470,excinuclease ABC subunit A Synechococcus sp WH 8102
319,143171,WP_042851232,109.90,17,17,2.42E5,7,1,9,Carbamidomethylation,59437,CTP synthase Prochlorococcus sp MIT 0604
216,144616,ETNP_70,109.56,30,30,1.14E8,5,1,13,Deamidation (NQ); Methylation(KR); Cation:Fe[II],10507,50S ribosomal protein L4
220,143007,WP_011818754,109.32,52,52,1.66E7,8,1,14,Deamidation (NQ); Methylation(KR),19077,acetolactate synthase Prochlorococcus
207,143271,ETNP_70,108.87,37,37,1.96E8,8,8,14,Carbamidomethylation,22110,Inorganic pyrophosphatase
103,142999,ETNP_70,108.84,22,22,2.54E8,8,5,21,Carbamidomethylation; Methylation(KR),31861,50S ribosomal protein L2
103,143000,WP_002807290,108.84,22,22,2.54E8,8,5,21,Carbamidomethylation; Methylation(KR),31754,50S ribosomal protein L2 Prochlorococcus
388,144550,WP_042850339,108.75,15,15,1.53E7,6,6,7,,43691,ABC transporter permease Prochlorococcus sp MIT 0604
188,143198,WP_042849806,108.74,16,16,2.38E8,8,8,14,Deamidation (NQ),44993,S-adenosylmethionine synthase Prochlorococcus sp MIT 0604
237,142994,WP_042851156,108.32,18,18,2.95E7,8,3,12,Carbamidomethylation; Oxidation (M); Deamidation (NQ),51822,S-adenosyl-L-homocysteine hydrolase Prochlorococcus sp MIT 0604
269,143466,ETNP_70,108.31,20,20,1.01E8,8,5,11,Carbamidomethylation; Methylation(KR),42844,Dihydrolipoyl dehydrogenase
244,143585,ETNP_60,108.29,34,34,6.09E6,5,2,11,Carbamidomethylation,14729,50S ribosomal protein L11
156,144040,ETNP_70,107.79,25,25,1.12E8,4,4,18,Oxidation (M); Deamidation (NQ),21124,Cell division protein SepF
224,143293,WP_042850884,107.56,19,19,1.53E8,8,8,13,Carbamidomethylation,53404,aminopeptidase A Prochlorococcus sp MIT 0604
177,143180,WP_042850866,107.35,36,36,7.64E7,7,3,16,Oxidation (M),24354,Clp protease Prochlorococcus sp MIT 0604
96,143286,WP_007099573,107.01,75,75,1.19E9,6,6,22,Carbamidomethylation; Oxidation (M),8828,photosystem I iron-sulfur center Cyanobacteria
96,143287,NP_30,107.01,75,75,1.19E9,6,6,22,Carbamidomethylation; Oxidation (M),8828,Photosystem I iron-sulfur center
96,143288,WP_006172463,107.01,75,75,1.19E9,6,6,22,Carbamidomethylation; Oxidation (M),8844,photosystem I iron-sulfur center Synechococcus sp WH 5701
328,143109,WP_042851225,106.59,9,9,1.36E7,6,5,8,Carbamidomethylation,106339,valine--tRNA ligase Prochlorococcus sp MIT 0604
240,143028,ETNP_70,106.38,31,31,1.64E7,9,2,11,Carbamidomethylation; Oxidation (M),39670,Glucose-6-phosphate 1-dehydrogenase
257,143406,AGG54435.1,105.69,19,19,2.33E7,8,3,11,,34191,phosphate ABC transporter phosphate-binding protein PstS [Cyanophage S-SSM6b]
257,143407,YP_007677331.1,105.69,19,19,2.33E7,8,3,11,,34191,phosphate-binding protein PstS [Synechococcus phage S-SSM4]
257,143408,AGG54206.1,105.69,19,19,2.33E7,8,3,11,,34191,phosphate-binding protein PstS [Synechococcus phage S-SSM4]
138,143498,WP_042850031,105.52,16,16,2.9E8,7,4,16,,38872,uroporphyrinogen decarboxylase Prochlorococcus sp MIT 0604
296,143085,WP_042850907,105.41,16,16,3.3E7,6,1,9,Methylation(KR),56544,3-phosphoglycerate dehydrogenase Prochlorococcus sp MIT 0604
199,143560,WP_036913798,104.95,14,14,1.41E6,6,1,14,Carbamidomethylation; Deamidation (NQ),72647,transketolase Prochlorococcus
199,143561,WP_011131322,104.95,14,14,1.41E6,6,1,14,Carbamidomethylation; Deamidation (NQ),72363,transketolase Prochlorococcus marinus
181,143202,WP_038651601,104.75,23,23,2.71E6,8,1,14,Carbamidomethylation; Oxidation (M); Methylation(KR),45896,glutamate-1-semialdehyde aminotransferase Prochlorococcus sp MIT 0801
89,142980,ETNP_70,104.72,27,27,2.05E8,9,1,24,Carbamidomethylation; Deamidation (NQ),36029,60 kDa chaperonin 2
298,143451,ETNP_60,104.49,29,29,1.64E6,6,1,9,Methylation(KR),30132,D-3-phosphoglycerate dehydrogenase
339,143524,WP_042851260,103.51,25,25,3.18E7,5,4,9,Carbamidomethylation; Deamidation (NQ); Methylation(KR),40276,threonine synthase Prochlorococcus sp MIT 0604
456,143424,WP_042850433,103.35,4,4,1.4E7,4,4,4,Carbamidomethylation,120855,carbamoyl phosphate synthase large subunit Prochlorococcus sp MIT 0604
271,143595,WP_006171535,103.26,10,10,2.1E7,5,1,9,Carbamidomethylation,69457,cell division protein FtsH Synechococcus sp WH 5701
160,143363,ETNP_70,103.23,36,36,2.23E8,7,7,17,Carbamidomethylation; Methylation(KR),22788,30S ribosomal protein S4
104,143940,NP_30,103.17,46,46,7.53E8,9,9,23,Carbamidomethylation,20138,Photosystem I reaction center subunit III precursor
327,143197,WP_042849530,103.10,11,11,2.74E7,8,8,8,Carbamidomethylation; Deamidation (NQ),98800,alanyl-tRNA synthetase Prochlorococcus sp MIT 0604
46,144155,WP_038547285,102.65,30,30,7.03E8,6,3,42,Deamidation (NQ),13267,50S ribosomal protein L7L12 Synechococcus sp KORDI-100
46,144158,WP_011129193,102.65,31,31,7.03E8,6,3,42,Deamidation (NQ),13280,50S ribosomal protein L7L12 Synechococcus
334,143228,WP_042850995,102.55,26,26,2.6E7,7,7,8,Carbamidomethylation; Deamidation (NQ),35233,ATP synthase F0F1 subunit gamma Prochlorococcus sp MIT 0604
360,143942,WP_042851151,102.51,11,11,6.16E7,6,6,7,,58879,lysyl-tRNA synthetase Prochlorococcus sp MIT 0604
149,143103,WP_042849671,102.19,34,34,3.68E8,7,7,18,Oxidation (M); Methylation(KR),27466,chemotaxis protein CheY Prochlorococcus sp MIT 0604
270,143578,WP_042850358,101.92,12,12,3.62E7,7,7,9,Methylation(KR),73304,molecular chaperone DnaK Prochlorococcus sp MIT 0604
418,143042,WP_042850403,101.80,14,14,2.27E7,7,6,7,Carbamidomethylation,64252,cell division protein FtsH Prochlorococcus sp MIT 0604
366,143545,WP_042850890,101.76,23,23,1.77E7,5,5,6,Carbamidomethylation,30609,UDP-3-O-3-hydroxymyristoyl N-acetylglucosamine deacetylase Prochlorococcus sp MIT 0604
382,143141,ETNP_70,101.60,37,37,2.39E6,6,1,8,Oxidation (M),21457,Acetyl-coenzyme A synthetase
265,143294,WP_011129517,101.28,15,15,8.4E6,6,1,10,Carbamidomethylation; Deamidation (NQ),51748,adenosylhomocysteinase Prochlorococcus marinus
265,143296,WP_036914594,101.28,15,15,8.4E6,6,1,10,Carbamidomethylation; Deamidation (NQ),51781,S-adenosyl-L-homocysteine hydrolase Prochlorococcus
363,143586,WP_042851300,101.24,18,18,2.95E7,6,6,8,Carbamidomethylation; Deamidation (NQ),46548,3-phosphoshikimate 1-carboxyvinyltransferase Prochlorococcus sp MIT 0604
192,143625,ETNP14_120,101.09,38,38,3.66E6,5,1,15,Carbamidomethylation; Oxidation (M),17569,Superoxide dismutase [Ni] precursor
373,143307,WP_042850291,100.98,18,18,6.77E7,6,6,8,,46090,glycosyl transferase Prochlorococcus sp MIT 0604
225,143413,WP_036911080,100.88,30,30,3.2E7,8,1,14,,24698,transcription terminationantitermination factor NusG Prochlorococcus
225,143414,WP_011131451,100.88,30,30,3.2E7,8,1,14,,24712,transcription terminationantitermination factor NusG Prochlorococcus marinus
225,143415,ETNP_90,100.88,30,30,3.2E7,8,1,14,,24680,hypothetical protein
289,144580,WP_011377098,100.87,39,39,4.38E7,5,3,7,Oxidation (M),12383,nitrogen regulatory protein P-II Prochlorococcus
289,144581,NP_30,100.87,39,39,4.38E7,5,3,7,Oxidation (M),12383,Nitrogen regulatory protein P-II
362,143387,WP_011126964,100.53,7,7,3.12E6,6,1,8,,105841,protein translocase subunit SecA Synechococcus sp WH 8102
214,143115,ETNP_70,100.50,50,50,1.47E8,7,6,13,Oxidation (M),11843,Cell division topological specificity factor
214,143116,WP_042849815,100.50,47,47,1.47E8,7,6,13,Oxidation (M),12666,cell division topological specificity factor MinE Prochlorococcus sp MIT 0604
232,143142,WP_052044761,100.40,10,10,3.07E7,8,8,10,,76854,magnesium chelatase Prochlorococcus sp MIT 0604
222,144007,WP_042851291,99.99,17,17,4.91E7,6,1,13,Carbamidomethylation; Oxidation (M),37262,transaldolase Prochlorococcus sp MIT 0604
340,144302,WP_042850234,99.75,17,17,6.41E6,5,1,6,,48942,glutamyl-tRNA reductase Prochlorococcus sp MIT 0604
336,143632,WP_042849487,99.69,13,13,4.42E7,6,6,8,,46391,signal recognition particle-docking protein FtsY Prochlorococcus sp MIT 0604
197,142993,WP_042851100,99.53,12,12,1.25E7,10,6,11,Deamidation (NQ),114336,phosphoenolpyruvate carboxylase Prochlorococcus sp MIT 0604
63,143635,ETNP14_68,99.45,45,45,3.1E8,7,1,32,Oxidation (M),11543,Thioredoxin-1
307,143852,WP_042850367,99.40,10,10,9.1E6,7,7,8,,98503,leucyl-tRNA synthetase Prochlorococcus sp MIT 0604
143,143324,WP_052041211,99.09,17,17,9E7,5,1,19,Carbamidomethylation,38304,cell division protein FtsZ Prochlorococcus sp MIT 0801
313,143326,WP_042850547,99.06,16,16,3.38E7,4,4,10,Deamidation (NQ),32491,farnesyl-diphosphate synthase Prochlorococcus sp MIT 0604
346,143642,WP_042851118,98.49,25,25,1.38E8,7,7,9,,23693,histidine phosphotransferase Prochlorococcus sp MIT 0604
278,143243,WP_042850841,98.06,19,19,2.23E7,6,3,11,Carbamidomethylation,40119,pyruvate dehydrogenase Prochlorococcus sp MIT 0604
439,143530,ETNP_60,97.90,22,22,6.51E6,5,3,6,,39531,Glutamate 5-kinase
277,143067,WP_042850552,97.72,17,17,2.07E6,8,1,10,Oxidation (M),58109,glucose-6-phosphate dehydrogenase Prochlorococcus sp MIT 0604
341,143753,WP_042850673,97.68,12,12,4.13E7,5,5,8,Carbamidomethylation,50127,thioredoxin Prochlorococcus sp MIT 0604
309,143544,ETNP_70,97.35,46,46,3.2E6,4,1,10,Carbamidomethylation,15102,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
417,143301,WP_042849780,97.18,19,19,2.01E7,6,6,7,Carbamidomethylation,45023,aminotransferase Prochlorococcus sp MIT 0604
518,144181,WP_042850225,97.08,12,12,1.13E7,4,3,4,Carbamidomethylation,67492,sulfite reductase Prochlorococcus sp MIT 0604
476,143878,WP_042850716,96.91,18,18,7.83E7,4,3,5,,29765,protease Prochlorococcus sp MIT 0604
374,143432,WP_042850062,96.87,22,22,2.21E7,5,4,8,Carbamidomethylation,30270,hydrolase Prochlorococcus sp MIT 0604
489,143754,WP_042849539,96.50,26,26,2.5E7,4,4,6,Carbamidomethylation,23818,chromosome partitioning protein ParA Prochlorococcus sp MIT 0604
421,143624,WP_042850821,96.46,18,18,2.73E7,4,4,7,Carbamidomethylation,32881,inorganic polyphosphate kinase Prochlorococcus sp MIT 0604
315,160038,WP_042849783,96.27,34,34,2.98E7,5,5,8,,21221,NUDIX hydrolase Prochlorococcus sp MIT 0604
332,143146,WP_038654624,96.14,9,9,3.7E5,7,1,8,Carbamidomethylation,108041,preprotein translocase subunit SecA Prochlorococcus sp MIT 0801
208,143332,WP_052041244,96.06,25,25,9.96E6,5,1,14,Carbamidomethylation,26020,transcriptional regulator Prochlorococcus sp MIT 0801
304,144068,WP_052044765,95.81,9,9,3.31E6,6,3,8,,95889,maltodextrin phosphorylase Prochlorococcus sp MIT 0604
430,143684,ETNP_60,95.79,66,66,8.01E7,3,3,7,Carbamidomethylation; Deamidation (NQ),9025,Ethanolamine utilization protein EutN
423,143538,ETNP_100,95.79,21,21,1.62E6,5,1,7,Methylation(KR),33973,Branched-chain-amino-acid aminotransferase
423,143539,ETNP_140,95.79,21,21,1.62E6,5,1,7,Methylation(KR),33973,Branched-chain-amino-acid aminotransferase
410,143875,WP_042850347,95.69,10,10,2.83E7,3,3,6,,67910,1-deoxy-D-xylulose-5-phosphate synthase Prochlorococcus sp MIT 0604
408,145560,ETNP14_68,95.56,9,9,4.31E6,3,1,5,Carbamidomethylation; Oxidation (M); Methylation(KR),43400,Elongation factor Tu
198,143199,WP_042849816,95.51,23,23,2.38E7,8,2,13,Carbamidomethylation; Deamidation (NQ),29693,septum site-determining protein MinD Prochlorococcus sp MIT 0604
392,144304,WP_042850151,95.28,10,10,5.24E7,4,4,7,,43402,aspartate aminotransferase Prochlorococcus sp MIT 0604
287,143629,WP_042850322,94.68,19,19,3.84E7,5,2,10,,35905,pyruvate dehydrogenase Prochlorococcus sp MIT 0604
167,145185,WP_042850374,94.39,23,23,3.72E8,5,5,16,Carbamidomethylation; Deamidation (NQ),17485,diguanylate cyclase Prochlorococcus sp MIT 0604
644,143528,WP_042851241,94.26,18,18,4.71E6,4,3,4,Carbamidomethylation,38466,RNA polymerase sigma factor RpoD Prochlorococcus sp MIT 0604
293,143633,WP_042849552,94.11,12,12,1.73E7,8,4,10,,75089,ABC transporter ATP-binding protein Prochlorococcus sp MIT 0604
494,144037,ETNP_60,93.89,44,44,4.64E7,3,3,6,,12711,Alternative cytochrome c oxidase subunit 2
493,144026,WP_042849881,93.87,21,21,2.49E7,5,5,6,Oxidation (M),26392,short-chain dehydrogenase Prochlorococcus sp MIT 0604
474,144318,WP_042850305,93.09,10,10,3.61E7,4,4,6,Carbamidomethylation,51681,glutamyl-tRNA amidotransferase Prochlorococcus sp MIT 0604
305,143184,WP_011863563,92.70,14,14,7.78E6,6,1,8,Oxidation (M),54276,ATP synthase subunit alpha Prochlorococcus
367,144532,WP_042849982,92.57,26,26,9.44E6,7,5,7,Carbamidomethylation; Deamidation (NQ),44204,ferrochelatase Prochlorococcus sp MIT 0604
233,143532,WP_042849626,92.54,20,20,6.58E7,4,4,13,Oxidation (M); Deamidation (NQ),29724,two-component system response regulator Prochlorococcus sp MIT 0604
68,144049,ETNP_70,92.54,38,38,3.03E8,5,3,36,Oxidation (M),12671,FK506-binding protein
350,144060,WP_006171646,92.44,11,11,6.38E7,6,2,8,Carbamidomethylation,47747,glucose-1-phosphate adenylyltransferase Synechococcus sp WH 5701
444,144045,ETNP_70,92.43,30,30,4.51E6,3,1,7,,14468,50S ribosomal protein L16
205,143457,WP_042850863,92.37,18,18,4.95E6,7,1,15,Oxidation (M); Methylation(KR),39184,cell division protein FtsZ Prochlorococcus sp MIT 0604
310,143626,WP_042850259,92.36,16,16,4.07E7,6,6,9,,35265,3-beta hydroxysteroid dehydrogenase Prochlorococcus sp MIT 0604
357,143580,WP_042850677,92.28,11,11,4.68E7,5,5,7,Carbamidomethylation,36297,3-beta hydroxysteroid dehydrogenase Prochlorococcus sp MIT 0604
342,143584,ETNP14_68,92.19,16,16,8.77E7,4,1,7,Oxidation (M),40091,NAD(P) transhydrogenase subunit beta
175,144899,ETNP_60,92.17,26,26,1.71E8,5,5,14,,12947,Nucleoid-associated protein YbaB
175,144900,ETNP_70,92.17,26,26,1.71E8,5,5,14,,12947,Nucleoid-associated protein YbaB
258,143641,ETNP_60,91.99,29,29,1.15E8,6,6,11,,19054,putative nucleotide-binding protein
390,144005,ETNP_70,91.67,22,22,2.25E7,5,3,8,,24183,Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
420,143322,NP_30,91.59,28,28,7.04E6,5,5,6,Methylation(KR),29398,Carboxysome Shell Carbonic Anhydrase
420,143277,WP_042850001,91.59,15,15,7.04E6,5,5,6,Methylation(KR),57581,carboxysome shell protein Prochlorococcus sp MIT 0604
422,143785,ETNP_120,91.46,13,13,1.51E5,5,1,7,,65087,Translation initiation factor IF-2
422,143797,ETNP_100,91.46,11,11,1.51E5,5,1,7,,79643,Translation initiation factor IF-2
422,143798,ETNP_100,91.46,10,10,1.51E5,5,1,7,,83079,Translation initiation factor IF-2
422,143802,ETNP_90,91.46,7,7,1.51E5,5,1,7,,124503,Translation initiation factor IF-2
385,143480,ETNP_60,91.36,34,34,2.86E7,7,7,8,,19101,ATP synthase subunit b
280,143952,YP_004323306.1,91.36,14,14,4.85E6,8,4,9,,34705,phosphate transporter subunit [Prochlorococcus phage P-RSM4]
280,143953,ADO98561.1,91.36,14,14,4.85E6,8,4,9,,34705,phosphate transporter subunit [Prochlorococcus phage P-RSM4]
502,144916,WP_032519478,90.92,12,12,1.38E7,4,2,6,,37923,lysozyme Prochlorococcus
186,143588,WP_025891181,90.88,25,25,1.04E9,5,5,13,Carbamidomethylation,21422,photosystem I reaction center subunit XI Prochlorococcus
314,144274,ETNP14_68,90.67,9,9,2.05E7,4,2,10,Oxidation (M); Methylation(KR),51136,Magnesium transporter MgtE
322,144771,WP_038543044,90.36,22,22,1.31E8,3,1,9,Oxidation (M),17502,30S ribosomal protein S7 Synechococcus sp KORDI-100
322,144773,WP_006172307,90.36,22,22,1.31E8,3,1,9,Oxidation (M),17486,30S ribosomal protein S7 Synechococcus sp WH 5701
322,144772,WP_011128992,90.36,22,22,1.31E8,3,1,9,Oxidation (M),17477,30S ribosomal protein S7 Synechococcus
299,143877,ETNP_70,90.23,13,13,2.01E5,4,1,5,Oxidation (M),36389,Uroporphyrinogen decarboxylase
377,143512,WP_042849951,90.09,17,17,4.66E7,5,5,7,Deamidation (NQ),35058,hydroxymethylbilane synthase Prochlorococcus sp MIT 0604
288,143761,ETNP_120,90.03,38,38,4.49E7,4,1,9,,11383,50S ribosomal protein L11
288,143762,ETNP_120,90.03,38,38,4.49E7,4,1,9,,11366,50S ribosomal protein L11
288,143763,ETNP_140,90.03,38,38,4.49E7,4,1,9,,11366,50S ribosomal protein L11
288,143767,ETNP_90,90.03,28,28,4.49E7,4,1,9,,14807,50S ribosomal protein L11
288,143765,WP_038651005,90.03,28,28,4.49E7,4,1,9,,14620,50S ribosomal protein L11 Prochlorococcus sp MIT 0801
288,143768,ETNP_100,90.03,28,28,4.49E7,4,1,9,,14788,50S ribosomal protein L11
288,143769,ETNP_100,90.03,28,28,4.49E7,4,1,9,,14807,50S ribosomal protein L11
288,143770,WP_036911027,90.03,28,28,4.49E7,4,1,9,,14840,50S ribosomal protein L11 Prochlorococcus
288,143771,ETNP14_68,90.03,28,28,4.49E7,4,1,9,,14807,50S ribosomal protein L11
404,143138,WP_042849535,89.87,10,10,1.63E7,7,3,7,Carbamidomethylation,55013,glutamyl-tRNA amidotransferase Prochlorococcus sp MIT 0604
606,144172,WP_042849708,89.87,11,11,5.88E6,4,2,4,Carbamidomethylation,63258,kinase Prochlorococcus sp MIT 0604
369,143983,NP_30,89.69,23,23,2.4E7,4,2,8,,19898,50S ribosomal protein L5
369,143984,WP_011819160,89.69,23,23,2.4E7,4,2,8,,19898,50S ribosomal protein L5 Prochlorococcus
485,143182,WP_042851094,89.66,18,18,6.31E6,6,2,6,,42624,hypothetical protein Prochlorococcus sp MIT 0604
276,143219,WP_042851231,89.52,12,12,5.71E7,6,6,10,,67552,aspartyl-tRNA synthetase Prochlorococcus sp MIT 0604
283,143153,WP_042851202,89.51,15,15,2.26E6,6,1,10,Carbamidomethylation,50510,ATP-dependent Clp protease ATP-binding subunit ClpX Prochlorococcus sp MIT 0604
454,145010,WP_052646208,89.30,9,9,4.09E7,3,2,7,Carbamidomethylation; Methylation(KR),37358,threonine synthase Prochlorococcus marinus
454,145011,WP_052039579,89.30,9,9,4.09E7,3,2,7,Carbamidomethylation; Methylation(KR),37392,threonine synthase Prochlorococcus
454,145092,ETNP_90,89.30,9,9,4.09E7,3,2,7,Carbamidomethylation; Methylation(KR),38223,Threonine synthase
454,145093,ETNP_100,89.30,9,9,4.09E7,3,2,7,Carbamidomethylation; Methylation(KR),38223,Threonine synthase
454,144986,WP_038655559,89.30,9,9,4.09E7,3,2,7,Carbamidomethylation; Methylation(KR),39582,threonine synthase Prochlorococcus sp MIT 0801
441,144053,WP_006171977,89.27,9,9,1.86E7,5,1,7,Carbamidomethylation,54062,F0F1 ATP synthase subunit alpha Synechococcus sp WH 5701
472,143456,WP_042849634,89.21,12,12,1.73E7,5,5,6,Carbamidomethylation; Methylation(KR),50232,phosphate acyltransferase Prochlorococcus sp MIT 0604
317,147075,WP_042850948,89.08,14,14,1.04E8,4,4,10,,14742,elongation factor Tu Prochlorococcus sp MIT 0604
173,144546,WP_011817817,89.07,81,81,9.94E8,6,6,12,Carbamidomethylation; Methylation(KR),7563,photosystem I reaction center subunit IV Prochlorococcus
490,143821,WP_042850381,88.94,5,5,4.83E6,5,4,5,Carbamidomethylation,132477,methionine synthase Prochlorococcus sp MIT 0604
266,160048,WP_012843604,88.86,11,11,3.41E7,3,1,7,Carbamidomethylation; Oxidation (M),44044,elongation factor Tu Rhodothermus marinus
387,143472,WP_042849737,88.78,8,8,4.41E6,6,3,7,Deamidation (NQ),111534,isoleucyl-tRNA synthetase Prochlorococcus sp MIT 0604
535,143748,WP_042850558,88.66,16,16,7.03E6,4,3,4,Carbamidomethylation,36368,phosphoribosylpyrophosphate synthetase Prochlorococcus sp MIT 0604
145,144024,WP_042849938,88.45,19,19,1.29E9,5,5,18,,29194,membrane protease subunit  stomatinprohibitin Prochlorococcus sp MIT 0604
353,143325,WP_042850843,88.41,27,27,1.06E7,5,3,9,,35782,RNA polymerase sigma factor RpoD Prochlorococcus sp MIT 0604
238,143503,WP_019480434,88.41,74,74,1.8E8,4,4,13,Oxidation (M),10076,hypothetical protein Prochlorococcus
284,160029,ETNP_70,88.38,25,25,2.81E7,6,1,10,Carbamidomethylation,29606,ATP-dependent Clp protease ATP-binding subunit ClpX
344,143333,WP_038650443,88.22,16,16,1.05E8,5,1,8,,37017,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus sp MIT 0801
333,144893,ETNP_70,87.93,28,28,1.35E8,5,5,9,Oxidation (M),13377,50S ribosomal protein L14
333,144894,NP_30,87.93,28,28,1.35E8,5,5,9,Oxidation (M),13377,50S ribosomal protein L14
333,144895,ETNP_60,87.93,28,28,1.35E8,5,5,9,Oxidation (M),13377,50S ribosomal protein L14
333,144896,WP_002807235,87.93,28,28,1.35E8,5,5,9,Oxidation (M),13377,50S ribosomal protein L14 Prochlorococcus
