Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
570,134957,ETNP14_68,22.69,7,7,3.74E5,1,1,1,,10352,10 kDa chaperonin
570,134958,ETNP_120,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
570,134959,ETNP14_120,22.69,7,7,3.74E5,1,1,1,,10468,10 kDa chaperonin
570,134960,NP_300,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134961,ETNP14_120,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134962,ETNP14_120,22.69,7,7,3.74E5,1,1,1,,10468,10 kDa chaperonin
570,134963,ETNP_180,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134964,ETNP_160,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134965,ETNP_90,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
570,134966,ETNP_120,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134967,ETNP_120,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134968,ETNP_160,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
570,134969,ETNP_180,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
570,134970,ETNP_300,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134971,ETNP_120,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
570,134972,NP_85,22.69,7,7,3.74E5,1,1,1,,10468,10 kDa chaperonin
570,134973,ETNP_120,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
570,134974,ETNP14_120,22.69,7,7,3.74E5,1,1,1,,10393,10 kDa chaperonin
570,134975,ETNP_120,22.69,7,7,3.74E5,1,1,1,,10454,10 kDa chaperonin
570,134976,ETNP_100,22.69,7,7,3.74E5,1,1,1,,10506,10 kDa chaperonin
569,134948,virus_CCADEAMM_34561,22.65,2,2,1.85E6,1,1,1,,72153,hypothetical protein
430,134895,WP_036912665,22.60,6,6,0E0,1,1,1,,19992,50S ribosomal protein L5 Prochlorococcus
430,134896,WP_011131111,22.60,6,6,0E0,1,1,1,,20006,50S ribosomal protein L5 Prochlorococcus marinus
430,134949,ETNP_120,22.60,7,7,0E0,1,1,1,,16545,50S ribosomal protein L5
430,134950,ETNP_100,22.60,6,6,0E0,1,1,1,,19993,50S ribosomal protein L5
430,134951,ETNP_120,22.60,6,6,0E0,1,1,1,,19993,50S ribosomal protein L5
430,134952,ETNP_90,22.60,6,6,0E0,1,1,1,,19937,50S ribosomal protein L5
430,134953,NP_85,22.60,6,6,0E0,1,1,1,,19993,50S ribosomal protein L5
430,134954,ETNP_140,22.60,6,6,0E0,1,1,1,,19993,50S ribosomal protein L5
374,134906,ETNP14_68,22.53,5,5,0E0,1,1,1,,21390,Elongation factor P
242,2297,WP_026853256,22.52,2,2,1.64E6,1,1,2,,50822,Fis family transcriptional regulator Geothrix fermentans
242,134894,ETNP_140,22.52,18,18,1.64E6,1,1,2,,6454,hypothetical protein
242,102598,ETNP_90,22.52,5,5,1.64E6,1,1,2,,26735,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
242,102408,WP_011131808.1,22.52,5,5,1.64E6,1,1,2,,27426,DNA-binding response regulator [Prochlorococcus marinus]
242,522,WP_042849671,22.52,5,5,1.64E6,1,1,2,,27466,chemotaxis protein CheY Prochlorococcus sp MIT 0604
242,102085,WP_011375737.1,22.52,5,5,1.64E6,1,1,2,,27371,DNA-binding response regulator [Prochlorococcus marinus]
242,1288,WP_038650926,22.52,5,5,1.64E6,1,1,2,,27128,chemotaxis protein CheY Prochlorococcus sp MIT 0801
242,1280,WP_037981677,22.52,5,5,1.64E6,1,1,2,,25814,chemotaxis protein CheY Synechococcus sp WH 5701
242,102595,ETNP_120,22.52,5,5,1.64E6,1,1,2,,25938,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
242,102596,CAK24735.1,22.52,5,5,1.64E6,1,1,2,,26362,Two-component system response regulator [Synechococcus sp. WH 7803]
242,1283,WP_011131408,22.52,5,5,1.64E6,1,1,2,,26959,chemotaxis protein CheY Prochlorococcus marinus
242,102599,ETNP14_68,22.52,5,5,1.64E6,1,1,2,,27165,Transcriptional regulatory protein SrrA
242,134955,ETNP_90,22.52,5,5,1.64E6,1,1,2,,26973,Transcriptional regulatory protein SrrA
242,134956,KHE93258,22.52,5,5,1.64E6,1,1,2,,27184,putative two-component response regulator protein Candidatus Scalindua brodae
242,2353,WP_036912975,22.52,5,5,1.64E6,1,1,2,,26973,chemotaxis protein CheY Prochlorococcus
242,102409,ETNP14_68,22.52,5,5,1.64E6,1,1,2,,27227,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
242,102410,WP_011823028.1,22.52,5,5,1.64E6,1,1,2,,27151,DNA-binding response regulator [Prochlorococcus marinus]
242,1167,WP_038547160,22.52,5,5,1.64E6,1,1,2,,26927,chemotaxis protein CheY Synechococcus sp KORDI-100
242,102604,ETNP_90,22.52,5,5,1.64E6,1,1,2,,26997,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
242,1168,WP_011129142,22.52,4,4,1.64E6,1,1,2,,27269,chemotaxis protein CheY Synechococcus sp WH 8102
270,134909,virus_CCADEAMM_52351,22.24,1,1,9.09E5,1,1,2,,91954,hypothetical protein
440,135011,ADH89004.1,22.14,4,4,5.61E5,1,1,1,,27777,Invasion associated locus B family protein [Starkeya novella DSM 506]
572,135027,ETNP_160,22.11,2,2,2.5E5,1,1,1,,30778,pH-gated potassium channel KcsA
380,134993,WP_014437361,21.87,2,2,2.07E5,1,1,1,,56287,molecular chaperone GroEL Phycisphaera mikurensis
167,135029,ETNP_120,21.84,5,5,2.22E6,1,1,4,,18420,Bacteriophage T4 gp9/10-like protein
167,135030,ETNP_100,21.84,5,5,2.22E6,1,1,4,,18420,Bacteriophage T4 gp9/10-like protein
167,135031,ETNP_90,21.84,5,5,2.22E6,1,1,4,,18420,Bacteriophage T4 gp9/10-like protein
167,135032,ETNP_120,21.84,5,5,2.22E6,1,1,4,,18420,Bacteriophage T4 gp9/10-like protein
167,135033,ETNP_120,21.84,5,5,2.22E6,1,1,4,,18420,Bacteriophage T4 gp9/10-like protein
167,135034,ETNP_140,21.84,5,5,2.22E6,1,1,4,,18420,Bacteriophage T4 gp9/10-like protein
573,135038,ETNP_120,21.81,3,3,4.06E5,1,1,1,,23734,2-hydroxypropyl-CoM lyase
326,135073,ETNP14_68,21.74,4,4,0E0,1,1,1,,18526,hypothetical protein
443,135025,WP_025050039,21.42,1,1,1.23E5,1,1,1,,161768,peptide synthetase Sulfitobacter mediterraneus
449,135089,XP_003063534,21.40,1,1,1.25E6,1,1,1,,89166,phototropin blue light receptor  Micromonas pusilla CCMP1545
575,135097,ETNP_300,21.19,1,1,0E0,1,1,1,,90340,Ribonucleoside-diphosphate reductase NrdZ
349,135014,ETNP_120,21.12,3,3,0E0,1,1,1,,32234,putative inactive lipase/MT1628
349,135015,ETNP_120,21.12,3,3,0E0,1,1,1,,32234,putative inactive lipase/MT1628
339,134915,ACJ01073.1,20.85,3,3,0E0,1,1,1,,34584,maltose transport system permease protein malF  putative [Rhodospirillum centenum SW]
361,768,WP_013045142,20.72,3,3,0E0,1,1,1,,31267,LacI family transcriptional regulator Candidatus Puniceispirillum marinum
361,769,WP_009605362,20.72,3,3,0E0,1,1,1,,31047,LacI family transcriptional regulator SAR116 cluster alpha proteobacterium HIMB100
130,135074,WP_014438038,20.53,1,1,9.95E5,1,1,6,,65550,30S ribosomal protein S1 Phycisphaera mikurensis
445,135063,WP_012184343.1,20.35,1,1,0E0,1,1,1,,90938,bifunctional diguanylate cyclase/phosphodiesterase [Salinispora arenicola]
376,134916,ABG33061.1,20.34,1,1,0E0,1,1,1,,81145,methyl-accepting chemotaxis protein McpA [Roseobacter denitrificans OCh 114]
452,108277,ACY17760.1,20.20,2,2,0E0,1,1,1,,88936,PAS/PAC sensor hybrid histidine kinase [Haliangium ochraceum DSM 14365]
461,135149,WP_053951026,20.14,2,2,2.02E5,1,1,1,,52655,glutamate synthase Candidatus Thioglobus autotrophica
460,135148,ETNP_140,20.08,1,1,6.72E3,1,1,1,,126811,Chromosome partition protein Smc
465,135177,WP_013913730,20.00,1,1,5.53E5,1,1,1,,88739,carbon monoxide dehydrogenase large chain Oligotropha carboxidovorans
