Event,Station,Bottle,Sal00,Sal11,Sigma-t00,Sigma-t11,Sbeox0Mg/L,Sbox0Mm/Kg,Sbeox0PS,Longitude,Latitude,DepSM,T090C,T190C,FlSP,CStarAt0,CStarTr0,Par,pH,NO2 Conc.
7,6,12,34.6252,34.6228,26.5968,26.5957,0.0697,2.122,0.777,-109.9999,19.9581,301.221,10.3982,10.3939,0.0754,12.3528,4.5584,0.0507,,
7,6,13,34.6906,34.6886,26.4907,26.489,0.0465,1.415,0.528,-109.99986,19.95812,251.058,11.273,11.2734,0.0727,12.3545,4.5565,0.0507,,
7,6,14,34.7006,34.6989,26.3852,26.3839,0.0967,2.943,1.113,-109.99988,19.95812,201.953,11.8754,11.875,0.07,12.352,4.5593,0.0507,7.572,
7,6,15,34.6921,34.6909,26.2916,26.2909,0.1793,5.459,2.083,-109.99988,19.95812,176.663,12.3272,12.326,0.0678,12.3522,4.5591,0.0507,,
7,6,16,34.7,34.6982,26.135,26.1335,0.258,7.857,3.05,-109.99988,19.95812,151.449,13.1474,13.148,0.0673,12.3535,4.5576,0.0507,7.581,
7,6,17,34.6385,34.6374,25.9002,25.899,0.6163,18.774,7.418,-109.99988,19.95812,121.567,14.0536,14.055,0.0808,12.3571,4.5536,0.0507,,
7,6,18,34.5183,34.5163,25.7537,25.752,1.0511,32.021,12.705,-109.99988,19.9581,111.388,14.3061,14.3066,0.135,12.3577,4.5528,0.0507,7.611,
7,6,19,34.3746,34.373,25.5205,25.5192,1.8303,55.775,22.358,-109.99988,19.95812,101.838,14.8744,14.8747,0.208,12.3633,4.5464,0.0507,,
7,6,20,34.7873,34.8377,24.865,24.8757,5.2407,159.8,69.469,-109.9999,19.9581,67.723,18.9869,19.096,0.588,12.3942,4.5115,0.0507,,
7,6,21,34.3095,34.307,24.7489,24.7473,3.8524,117.481,49.974,-109.99988,19.95812,64.092,17.9879,17.9867,0.636,12.3975,4.5077,0.0507,,
7,6,22,34.0902,34.0886,24.3515,24.3549,5.071,154.703,66.843,-109.99988,19.95812,55.405,18.9086,18.8906,1.25,12.4255,4.4763,0.0507,,
7,6,23,34.0762,34.0744,24.2547,24.2529,5.7135,174.322,75.783,-109.99988,19.95812,53.548,19.2474,19.2486,1.3,12.441,4.459,0.0507,7.735,
7,6,24,34.3514,34.3502,23.0362,23.0352,6.7289,205.545,97.983,-109.99988,19.95812,2.373,24.3852,24.3857,0.118,12.3871,4.5194,0.195,7.987,
8,7,1,34.5661,34.565,27.4739,27.4739,0.7544,22.943,7.224,-110.00002,19.4159,1199.296,3.7687,3.7689,0.0712,12.3488,4.563,0.0679,7.887,
8,7,2,34.554,34.5523,27.4349,27.4349,0.5517,16.78,5.319,-110,19.4159,1100.468,4.0518,4.0518,0.0715,12.349,4.5628,0.067,8.045,
8,7,3,34.5425,34.5408,27.3834,27.3834,0.3081,9.37,2.998,-110.00002,19.41594,1000.47,4.4464,4.4476,0.0723,12.3503,4.5612,0.068,8.212,
8,7,4,34.5329,34.531,27.3238,27.3238,0.142,4.32,1.398,-110,19.41592,900.584,4.9103,4.9108,0.0727,12.3513,4.5601,0.0618,,
8,7,5,34.526,34.524,27.261,27.261,0.0719,2.188,0.716,-110,19.41592,800.23,5.3962,5.3967,0.0713,12.3518,4.5595,0.0607,,
8,7,6,34.521,34.5188,27.1758,27.1758,0.039,1.188,0.395,-110,19.41592,700.215,6.05,6.0502,0.0724,12.3503,4.5612,0.0583,,
8,7,7,34.5194,34.5172,27.0875,27.0875,0.0375,1.142,0.385,-110.00002,19.41592,600.011,6.7095,6.7105,0.0729,12.3502,4.5613,0.0583,,
8,7,8,34.5345,34.5325,26.9634,26.9634,0.0325,0.99,0.341,-110.00002,19.41592,499.273,7.6761,7.6763,0.0733,12.3517,4.5596,0.0542,7.54,
8,7,9,34.5444,34.5424,26.8919,26.8919,0.0342,1.039,0.363,-110,19.4159,449.983,8.2076,8.2091,0.0732,12.3522,4.5591,0.0543,,
8,7,10,34.5731,34.571,26.7981,26.7981,0.032,0.973,0.345,-110,19.4159,400.129,8.9543,8.9548,0.0733,12.3532,4.558,0.0523,7.554,
8,7,11,34.6105,34.6086,26.6917,26.6917,0.0298,0.908,0.328,-110.00002,19.41592,350.745,9.7812,9.782,0.073,12.355,4.5559,0.0507,7.558,
8,7,12,34.6402,34.6388,26.601,26.601,0.036,1.096,0.402,-110.00002,19.41587,299.938,10.4417,10.4489,0.0733,12.3527,4.5584,0.0507,7.564,
8,7,13,34.6756,34.6736,26.4939,26.4939,0.058,1.765,0.658,-110.00002,19.41588,250.767,11.1909,11.1894,0.0721,12.3532,4.558,0.0507,7.573,
8,7,14,34.6734,34.6739,26.3312,26.3312,0.215,6.545,2.483,-110,19.4159,200.95,12.0484,12.1023,0.0672,12.3525,4.5587,0.0507,,
8,7,15,34.6823,34.6815,26.2209,26.2209,0.2282,6.948,2.669,-110.00002,19.41588,176.299,12.6506,12.6512,0.0691,12.3528,4.5583,0.0507,7.583,
8,7,16,34.5632,34.5615,26.0438,26.0438,0.7137,21.737,8.416,-110.00002,19.4159,151.05,13.0741,13.0741,0.0722,12.3542,4.5567,0.0507,,
8,7,17,34.5478,34.547,25.9908,25.9908,0.7593,23.128,8.99,-110.00002,19.4159,141.406,13.2766,13.2742,0.0819,12.354,4.557,0.0507,7.612,
8,7,18,34.2811,34.2781,25.6093,25.6093,1.9672,59.941,23.657,-110.00002,19.41588,121.173,14.1235,14.1284,0.195,12.3566,4.5541,0.0507,7.622,
8,7,19,34.1826,34.1811,25.4683,25.4683,2.5479,77.645,30.811,-110.00002,19.4159,111.612,14.4293,14.4287,0.236,12.3593,4.551,0.0507,7.651,
8,7,20,33.951,33.9533,24.9734,24.9734,4.2944,130.932,53.365,-110,19.41588,101.442,15.8717,15.8946,0.385,12.3714,4.5372,0.0507,,
8,7,21,33.9552,33.9533,24.9828,24.9828,4.3813,133.579,54.416,-110,19.41588,101.253,15.8444,15.8447,0.434,12.3728,4.5357,0.0507,7.736,
8,7,22,33.9125,33.9097,24.6915,24.6915,5.2273,159.42,66.338,-110.00002,19.41588,90.946,16.9646,16.9634,0.529,12.3844,4.5225,0.0507,,
8,7,23,34.0724,34.0709,23.9195,23.9195,6.0923,185.939,82.724,-110,19.41588,73.483,20.5239,20.5234,0.925,12.4208,4.4816,0.0507,,
8,7,24,34.2797,34.2784,22.8344,22.8344,6.6512,203.211,97.631,-109.99998,19.41584,2.984,24.8772,24.876,0.104,12.3799,4.5276,0.458,7.906,
9,8,1,34.5609,34.5596,27.4598,27.4598,0.668,20.317,6.413,-110.0001,18.87422,1200.216,3.8684,3.8681,0.0705,12.3491,4.5626,0.0601,7.976,
9,8,2,34.5493,34.5476,27.4187,27.4187,0.4692,14.271,4.537,-110.00008,18.87424,1100.899,4.1718,4.1722,0.0714,12.3496,4.5621,0.0592,8.081,
9,8,3,34.5408,34.5389,27.3726,27.3726,0.2733,8.312,2.665,-110.00008,18.87424,1000.102,4.5342,4.5344,0.0721,12.3514,4.5599,0.0624,8.2,
9,8,4,34.5312,34.5291,27.3032,27.3032,0.1081,3.288,1.068,-110.0001,18.87424,900.725,5.0792,5.0796,0.0723,12.3516,4.5597,0.0631,7.567,
9,8,5,34.5261,34.5242,27.2325,27.2325,0.0529,1.609,0.53,-110.0001,18.87424,800.669,5.6349,5.6355,0.0718,12.3512,4.5602,0.0594,,
9,8,6,34.5226,34.5206,27.1518,27.1518,0.0388,1.18,0.394,-110.0001,18.87424,700.577,6.2484,6.2487,0.072,12.35,4.5616,0.0564,7.55,
9,8,7,34.5245,34.5219,27.0578,27.0578,0.0411,1.251,0.425,-110.0001,18.87423,599.938,6.9592,6.9589,0.0732,12.3508,4.5607,0.0526,,
9,8,8,34.5492,34.5469,26.9185,26.9185,0.0316,0.961,0.334,-110.00008,18.87424,499.85,8.0604,8.058,0.0732,12.3522,4.559,0.051,7.539,-0.02022342065
9,8,9,34.5728,34.5707,26.8446,26.8446,0.0298,0.906,0.319,-110.00008,18.87424,449.756,8.6621,8.6624,0.0734,12.3546,4.5563,0.0507,7.55,-0.03948382126
9,8,10,34.5964,34.5942,26.779,26.779,0.0281,0.856,0.305,-110.0001,18.87424,400.622,9.1883,9.1883,0.0733,12.3551,4.5558,0.0507,7.555,0.05681818182
9,8,11,34.6049,34.603,26.7434,26.7434,0.0292,0.89,0.319,-110.0001,18.87422,374.974,9.4451,9.4443,0.0733,12.3551,4.5559,0.0507,7.566,0.0375577812
9,8,12,34.6245,34.6224,26.6998,26.6998,0.0263,0.802,0.29,-110.0001,18.87422,350.02,9.798,9.7992,0.0734,12.356,4.5548,0.0507,,-0.1165254237
9,8,13,34.6978,34.6955,26.5803,26.5803,0.0258,0.784,0.29,-110.0001,18.87422,300.997,10.814,10.8103,0.0732,12.3628,4.547,0.0507,,1.154661017
9,8,14,34.7453,34.7433,26.4685,26.4685,0.0251,0.764,0.288,-110.00008,18.87424,250.662,11.6233,11.6202,0.0734,12.3669,4.5424,0.0507,7.571,1.154661017
9,8,15,34.7679,34.7662,26.383,26.383,0.0249,0.76,0.289,-110.0001,18.87422,225.33,12.1648,12.1653,0.073,12.366,4.5433,0.0507,,
9,8,16,34.7757,34.7739,26.3063,26.3063,0.0251,0.764,0.293,-110.00008,18.87422,201.001,12.5879,12.5876,0.0802,12.3661,4.5432,0.0507,,1.385785824
9,8,17,34.7715,34.7699,26.2653,26.2653,0.0232,0.707,0.273,-110.0001,18.8742,184.988,12.7775,12.7772,0.0854,12.3652,4.5443,0.0507,,0.7694530046
9,8,18,34.7614,34.7596,26.2015,26.2015,0.0278,0.845,0.328,-110.0001,18.87422,175.573,13.0567,13.0556,0.099,12.3634,4.5463,0.0507,,0.5961093991
9,8,19,34.6372,34.6354,25.9147,25.9147,0.2975,9.063,3.576,-110.0001,18.87422,151.481,13.984,13.9801,0.0919,12.3538,4.5573,0.0935,7.611,-0.155046225
9,8,20,34.6077,34.6048,25.5866,25.5866,0.4288,13.065,5.3,-110.0001,18.87424,131.856,15.3959,15.3987,0.174,12.3577,4.5528,0.234,7.626,-0.155046225
9,8,21,34.4225,34.4222,25.4221,25.4221,1.4077,42.901,17.413,-110.0001,18.87422,121.049,15.4921,15.4919,0.254,12.3616,4.5484,0.439,7.63,-0.1357858243
9,8,22,34.0619,34.0617,24.8359,24.8359,4.0417,123.244,51.214,-110.0001,18.87422,101.265,16.8396,16.8364,0.38,12.373,4.5354,1.59,,-0.05874422188
9,8,23,34.0154,34.0112,24.0863,24.0863,6.3479,193.708,84.915,-110.0001,18.87422,81.738,19.7258,19.6861,0.795,12.4072,4.4969,5.81,,2.868836672
9,8,24,34.3774,34.3761,22.82,22.82,6.6352,202.725,97.934,-110.0001,18.87422,2.848,25.1678,25.1684,0.0805,12.3832,4.5238,598,7.745,-0.1935670262
10,9,1,34.643,34.6427,27.685,27.685,2.7446,83.459,25.267,-110.00002,18.33256,2000.608,2.1484,2.1483,0.0608,12.3452,4.5671,0.0731,7.913,
10,9,2,34.643,34.6427,27.6851,27.6851,2.7444,83.453,25.265,-110.00002,18.33256,2001.242,2.1479,2.1475,0.0617,12.3452,4.5671,0.0762,,
10,9,3,34.6214,34.6208,27.6354,27.6354,2.1296,64.762,19.789,-110.00001,18.33256,1752.88,2.5277,2.5277,0.0653,12.346,4.5661,0.0741,,
10,9,4,34.5969,34.5961,27.5676,27.5676,1.4272,43.405,13.437,-110.00002,18.33256,1501.266,3.0623,3.0624,0.0684,12.3478,4.5641,0.0711,,
10,9,5,34.5645,34.5635,27.4696,27.4696,0.7325,22.28,7.02,-110.00002,18.33254,1201.732,3.7989,3.7991,0.0711,12.3493,4.5624,0.0723,7.689,
10,9,6,34.54,34.5389,27.3742,27.3742,0.2847,8.661,2.776,-109.99998,18.33256,1002.586,4.5133,4.5135,0.0717,12.3514,4.5599,0.0652,7.645,
10,9,7,34.5268,34.5258,27.3091,27.3091,0.1403,4.269,1.384,-110,18.33256,902.302,4.9967,4.9967,0.0721,12.3515,4.5598,0.0603,7.605,
10,9,8,34.5238,34.5228,27.2314,27.2314,0.0571,1.738,0.572,-109.99998,18.33256,801.219,5.6285,5.6285,0.072,12.3511,4.5603,0.0615,7.573,
10,9,9,34.5158,34.5147,27.1626,27.1626,0.0481,1.464,0.487,-109.99998,18.33258,701.661,6.1223,6.1227,0.0722,12.3502,4.5613,0.0596,7.543,
10,9,10,34.5107,34.5099,27.0576,27.0576,0.0462,1.406,0.476,-110,18.33256,602.1,6.8801,6.88,0.0727,12.3506,4.5609,0.0576,7.547,
10,9,11,34.5257,34.5248,26.903,26.903,0.0546,1.661,0.578,-110,18.33256,500.839,8.0404,8.0428,0.0727,12.3522,4.5591,0.0524,,-0.1867005267
10,9,12,34.5612,34.5599,26.828,26.828,0.0328,0.997,0.352,-109.99998,18.33256,451.211,8.7104,8.7083,0.0732,12.3535,4.5576,0.0512,7.549,-0.1867005267
10,9,13,34.6131,34.6121,26.7328,26.7328,0.0318,0.969,0.349,-110,18.33256,401.538,9.5521,9.552,0.0732,12.3559,4.5549,0.0508,7.542,-0.1678893905
10,9,14,34.6401,34.6391,26.634,26.634,0.0296,0.901,0.329,-109.99998,18.33256,351.497,10.2569,10.2568,0.0733,12.3575,4.553,0.0507,7.555,-0.3183784801
10,9,15,34.6906,34.6898,26.5263,26.5263,0.026,0.791,0.294,-110,18.33256,302.152,11.0834,11.0841,0.073,12.36,4.5502,0.0507,,-0.2431339353
10,9,16,34.7719,34.7713,26.4007,26.4007,0.026,0.792,0.301,-110.00002,18.33256,252.013,12.092,12.0926,0.0724,12.3671,4.5421,0.0507,7.585,1.148890143
10,9,17,34.7872,34.7864,26.2787,26.2787,0.0248,0.755,0.291,-110.00002,18.33254,201.374,12.7736,12.7743,0.0822,12.3688,4.5402,0.0507,,1.675601956
10,9,18,34.772,34.772,26.0446,26.0446,0.0236,0.718,0.283,-110,18.33258,165.076,13.8627,13.8652,0.339,12.3743,4.5339,0.17,7.599,-0.1678893905
10,9,19,34.1323,34.1306,25.1647,25.1647,3.1092,94.779,38.507,-109.99998,18.33258,121.754,15.6443,15.6483,0.337,12.3666,4.5427,2.1,,-0.2055116629
10,9,20,34.1881,34.1871,24.8941,24.8941,3.5247,107.474,44.842,-110,18.33256,114.508,17.0066,17.0194,0.384,12.3734,4.535,3.71,7.65,-0.2055116629
10,9,21,34.1055,34.1089,24.5828,24.5828,4.6043,140.435,59.71,-110.00002,18.33256,109.564,18.036,18.0379,0.67,12.3829,4.5242,5.32,,-0.03621143717
10,9,22,34.0517,34.047,24.4247,24.4247,5.3066,161.878,69.41,-110,18.33256,104.025,18.5082,18.5392,0.701,12.3907,4.5154,7.16,,-0.01740030098
10,9,23,34.0447,34.0454,24.3374,24.3374,5.5608,169.648,73.179,-110,18.33256,102.223,18.8351,18.9853,0.815,12.3919,4.5141,7.87,,0.1330887886
10,9,24,34.3871,34.3867,22.7169,22.7169,6.6561,203.386,98.852,-109.99998,18.33256,2.701,25.5289,25.5282,0.013,12.3908,4.5152,1450,,-0.2055116629
11,10,1,34.5663,34.5651,27.4739,27.4739,0.776,23.603,7.432,-110.00046,17.79064,1200.099,3.7709,3.7713,0.0609,12.3032,4.6153,0.0657,,
11,10,2,34.5558,34.5544,27.4368,27.4368,0.5199,15.814,5.013,-110.00044,17.79064,1100.598,4.0474,4.0482,0.0655,12.3033,4.6152,0.0639,8.037,
11,10,3,34.5404,34.5385,27.3818,27.3818,0.3004,9.138,2.924,-110.00042,17.79062,1000.705,4.4453,4.446,0.066,12.3041,4.6143,0.0645,8.215,
11,10,4,34.535,34.533,27.3261,27.3261,0.1307,3.976,1.286,-110.00042,17.79064,901.705,4.9044,4.9044,0.0669,12.3038,4.6146,0.0618,7.564,
11,10,5,34.5275,34.5255,27.2479,27.2479,0.0513,1.561,0.512,-110.00046,17.79064,801.169,5.5158,5.5158,0.0688,12.3047,4.6135,0.0641,,
11,10,6,34.5266,34.5245,27.1625,27.1625,0.0331,1.008,0.336,-110.00044,17.79062,700.305,6.1895,6.1903,0.0707,12.3031,4.6154,0.0579,7.556,
11,10,7,34.5314,34.5293,27.0626,27.0626,0.0325,0.988,0.335,-110.00042,17.79064,600.45,6.9635,6.9639,0.0726,12.3047,4.6135,0.0565,,
11,10,8,34.5354,34.5333,26.9166,26.9166,0.038,1.156,0.402,-110.0004,17.79062,500.351,8.0006,8.0005,0.0717,12.3068,4.6111,0.0545,7.547,0.5284047437
11,10,9,34.577,34.5749,26.8176,26.8176,0.0296,0.9,0.319,-110.00042,17.79062,449.706,8.8559,8.8566,0.0727,12.3079,4.6099,0.0521,7.551,-0.007172915073
11,10,10,34.6178,34.6157,26.7054,26.7054,0.0288,0.877,0.317,-110.0004,17.79066,400.196,9.7391,9.7363,0.073,12.3092,4.6084,0.0507,7.556,-0.04542846213
11,10,11,34.6276,34.6258,26.6505,26.6505,0.0346,1.054,0.384,-110.00042,17.7906,374.597,10.1064,10.1094,0.0718,12.3078,4.61,0.0507,7.559,0.05021040551
11,10,12,34.6696,34.6678,26.5974,26.5974,0.0284,0.864,0.318,-110.0004,17.79064,349.72,10.5989,10.6001,0.0729,12.3132,4.6037,0.0507,,-0.1219395562
11,10,13,34.7238,34.7221,26.4914,26.4914,0.0249,0.757,0.284,-110.00042,17.79064,300.314,11.416,11.4154,0.0719,12.3168,4.5996,0.0507,7.566,0.757938026
11,10,14,34.766,34.7642,26.4031,26.4031,0.0261,0.793,0.301,-110.0004,17.79062,250.727,12.0554,12.0549,0.0705,12.3193,4.5968,0.0507,,1.197876817
11,10,15,34.7918,34.79,26.2857,26.2857,0.0231,0.702,0.27,-110.00044,17.79064,201.712,12.7563,12.7559,0.0851,12.3231,4.5924,0.0507,,2.345543229
11,10,16,34.7908,34.7891,26.1715,26.1715,0.0236,0.717,0.28,-110.00042,17.79064,180.768,13.3187,13.3173,0.161,12.3243,4.5911,0.0507,7.589,2.211648814
11,10,17,34.7762,34.7743,26.0649,26.0649,0.0223,0.679,0.267,-110.00042,17.79062,165.777,13.7808,13.7831,0.262,12.3256,4.5895,0.0507,,1.217004591
11,10,18,34.6852,34.6831,25.9041,25.9041,0.1791,5.455,2.163,-110.00044,17.79062,150.053,14.2101,14.2105,0.0968,12.3093,4.6083,0.0507,7.622,0.01195485845
11,10,19,34.4964,34.4949,25.7231,25.7231,0.9135,27.83,11.055,-110.00042,17.79062,141.569,14.3749,14.3748,0.143,12.3102,4.6072,0.0507,,-0.1410673298
11,10,20,34.2314,34.2296,25.4173,25.4173,2.3363,71.201,28.496,-110.00044,17.7906,121.646,14.8439,14.8448,0.213,12.3154,4.6012,0.0507,,-0.1984506503
11,10,21,34.0111,34.0097,24.6547,24.6547,4.6942,143.166,60.154,-110.00042,17.79063,101.13,17.4397,17.4391,0.616,12.337,4.5764,0.0507,7.633,-0.06455623565
11,10,22,33.8969,33.8952,24.1055,24.1055,7.0763,215.932,93.854,-110.0004,17.79064,91.625,19.3021,19.3081,0.919,12.363,4.5468,0.0507,,-0.1793228768
11,10,23,34.361,34.3595,22.9095,22.9095,6.8451,209.12,100.465,-110.00042,17.79062,52.012,24.8423,24.8385,0.188,12.3483,4.5636,0.0507,,-0.007172915073
11,10,24,34.3574,34.3566,22.4813,22.4813,6.7061,204.96,100.737,-110.00042,17.79064,2.625,26.2162,26.2117,0.0889,12.3326,4.5815,0.284,7.931,-0.08368400918
12,11,1,34.5684,34.5672,27.4773,27.4773,0.8448,25.696,8.088,-109.99994,17.24924,1200.081,3.7528,3.753,0.0715,12.3051,4.613,0.068,8.098,
12,11,2,34.5562,34.5546,27.4351,27.4351,0.5618,17.089,5.419,-109.99993,17.2492,1100.395,4.066,4.0661,0.0718,12.3052,4.613,0.0681,8.217,
12,11,3,34.543,34.5411,27.3834,27.3834,0.2938,8.935,2.859,-109.99994,17.24924,1000.294,4.4495,4.4497,0.0728,12.3052,4.6129,0.0665,8.224,
12,11,4,34.5363,34.5345,27.3171,27.3171,0.1108,3.369,1.092,-109.99994,17.24922,901.021,4.993,5.0005,0.0729,12.3061,4.6119,0.0663,7.575,
12,11,5,34.5311,34.5291,27.2585,27.2585,0.0496,1.508,0.494,-109.99992,17.24924,801.023,5.4507,5.4507,0.0727,12.3056,4.6124,0.0642,,
12,11,6,34.5338,34.5316,27.1704,27.1704,0.0332,1.01,0.337,-109.99996,17.24918,700.039,6.1718,6.1722,0.073,12.3033,4.6152,0.063,,
12,11,7,34.5387,34.5366,27.0667,27.0667,0.0318,0.968,0.329,-109.9999,17.24924,600.472,6.9755,6.976,0.0733,12.305,4.6132,0.0613,,
12,11,8,34.5673,34.5652,26.9391,26.9391,0.0295,0.898,0.312,-109.99998,17.24918,499.686,8.0175,8.0174,0.0744,12.3068,4.6111,0.0566,7.536,0.05021040551
12,11,9,34.5879,34.5857,26.8415,26.8415,0.0306,0.932,0.329,-109.99996,17.24922,449.796,8.7582,8.7586,0.0736,12.3087,4.609,0.0512,7.546,0.01195485845
12,11,10,34.6391,34.6371,26.716,26.716,0.0287,0.872,0.315,-109.99994,17.24922,399.36,9.7753,9.7771,0.0733,12.3111,4.6061,0.0508,7.551,0.2988714614
12,11,11,34.6564,34.6545,26.684,26.684,0.028,0.853,0.31,-109.99992,17.2492,374.962,10.042,10.0367,0.0738,12.3121,4.605,0.0508,7.559,0.4710214231
12,11,12,34.6817,34.6798,26.6263,26.6263,0.0265,0.808,0.297,-109.99992,17.24922,350.478,10.4884,10.4881,0.0734,12.3139,4.603,0.0507,,0.7770657995
12,11,13,34.7231,34.7213,26.5278,26.5278,0.0255,0.775,0.289,-109.99994,17.24922,299.682,11.2142,11.2136,0.0733,12.3183,4.5979,0.0507,7.577,1.006599082
12,11,14,34.7551,34.7534,26.4424,26.4424,0.0234,0.713,0.269,-109.99994,17.2492,251.205,11.8031,11.804,0.0723,12.3209,4.5949,0.0507,,1.178749044
12,11,15,34.7829,34.7812,26.3362,26.3362,0.0252,0.767,0.294,-109.99992,17.24922,201.084,12.4635,12.4633,0.0785,12.3237,4.5917,0.0507,,1.48479342
12,11,16,34.7828,34.7809,26.2615,26.2615,0.0254,0.774,0.299,-109.99992,17.24922,176.091,12.8393,12.8357,0.107,12.3227,4.5929,0.0507,7.597,1.465665647
12,11,17,34.761,34.7593,26.074,26.074,0.0231,0.704,0.276,-109.99994,17.24922,146.073,13.6776,13.6771,0.312,12.3225,4.5931,0.0507,,0.5092769702
12,11,18,34.6332,34.6344,25.7826,25.7826,0.24,7.312,2.92,-109.99992,17.24922,126.106,14.5883,14.5702,0.155,12.3127,4.6043,0.0507,7.615,0.1267214996
12,11,19,34.2013,34.2001,24.9426,24.9426,3.1601,96.35,40.078,-109.99992,17.24924,101.311,16.8413,16.8403,0.467,12.3342,4.5797,0.0507,,0.1458492731
12,11,20,34.1425,34.1378,24.6662,24.6662,4.2334,129.112,54.674,-109.99992,17.24922,90.562,17.8074,17.8777,0.901,12.3514,4.56,0.0507,,0.2032325937
12,11,21,34.1378,34.1356,24.441,24.441,5.4397,165.938,71.448,-109.99992,17.24922,81.312,18.7023,18.7148,1.01,12.3677,4.5415,0.0507,,0.1649770467
12,11,22,34.0071,34.0057,24.0739,24.0739,6.5638,200.299,87.834,-109.99994,17.24922,70.64,19.7473,19.7517,0.997,12.3791,4.5285,0.0507,7.843,0.8918324407
12,11,23,34.4599,34.4561,23.4807,23.4807,6.9144,211.121,98.636,-109.99992,17.2492,61.313,23.163,23.166,0.289,12.3509,4.5606,0.0507,7.955,-0.2175784239
12,11,24,34.3138,34.3134,22.458,22.458,6.6084,201.978,99.194,-109.99994,17.24922,1.957,26.1857,26.1854,0.124,12.3549,4.556,0.352,8.025,-0.08368400918
13,12,1,34.5738,34.5724,27.4799,27.4799,0.8228,25.024,7.88,-110.00028,16.70751,1199.45,3.7689,3.7694,0.0657,12.3054,4.6127,0.0646,8.089,
13,12,2,34.5633,34.5614,27.4454,27.4454,0.6335,19.268,6.104,-110.00026,16.70746,1100.19,4.021,4.0217,0.0662,12.3064,4.6116,0.0675,8.179,
13,12,3,34.5462,34.5442,27.3894,27.3894,0.3582,10.895,3.484,-110.00038,16.70748,1000.449,4.418,4.418,0.0659,12.3075,4.6103,0.0648,8.237,
13,12,4,34.5431,34.5409,27.3335,27.3335,0.1506,4.582,1.482,-110.00038,16.70744,900.754,4.8955,4.8964,0.0666,12.308,4.6098,0.0636,7.573,
13,12,5,34.5369,34.5347,27.261,27.261,0.0487,1.482,0.486,-110.00036,16.70746,799.762,5.4685,5.4675,0.0668,12.3061,4.6119,0.0618,,
13,12,6,34.5405,34.5384,27.1724,27.1724,0.0345,1.05,0.35,-110.00036,16.70746,700.358,6.1983,6.194,0.0678,12.3043,4.6141,0.0603,,
13,12,7,34.5404,34.5381,27.0723,27.0723,0.0337,1.027,0.348,-110.00038,16.70746,599.54,6.9445,6.945,0.0686,12.3053,4.6128,0.056,,
13,12,8,34.5573,34.5552,26.9534,26.9534,0.0302,0.919,0.318,-110.00038,16.70744,498.988,7.8672,7.8704,0.0697,12.3067,4.6112,0.0551,7.546,
13,12,9,34.5757,34.5735,26.868,26.868,0.0311,0.946,0.333,-110.00036,16.70746,449.586,8.5255,8.5251,0.0695,12.3085,4.6092,0.0533,7.544,
13,12,10,34.5986,34.5963,26.8,26.8,0.029,0.884,0.314,-110.00036,16.70746,399.981,9.0678,9.0702,0.0703,12.31,4.6075,0.0507,7.558,
13,12,11,34.6161,34.6141,26.7556,26.7556,0.0285,0.868,0.311,-110.00036,16.70744,374.839,9.4245,9.4253,0.0706,12.3111,4.6061,0.0513,7.567,
13,12,12,34.6416,34.6396,26.6923,26.6923,0.0261,0.793,0.288,-110.00038,16.70744,350.408,9.9219,9.9217,0.0708,12.3121,4.605,0.0507,,
13,12,13,34.6696,34.6678,26.6023,26.6023,0.0262,0.798,0.293,-110.00038,16.70748,300.153,10.5648,10.5669,0.0697,12.3156,4.601,0.0507,7.575,
13,12,14,34.7067,34.7047,26.5204,26.5204,0.0252,0.766,0.285,-110.00038,16.7075,250.348,11.1788,11.1787,0.0709,12.3179,4.5983,0.0507,,
13,12,15,34.7457,34.7435,26.4118,26.4118,0.025,0.761,0.288,-110.00038,16.70744,200.808,11.9197,11.918,0.0668,12.3205,4.5953,0.0507,,
13,12,16,34.7567,34.755,26.3007,26.3007,0.025,0.762,0.292,-110.00039,16.70748,175.63,12.5378,12.5364,0.0778,12.3182,4.598,0.0507,7.594,
13,12,17,34.7422,34.7403,26.139,26.139,0.026,0.791,0.308,-110.00038,16.70747,151.436,13.2896,13.2901,0.119,12.3149,4.6018,0.0507,7.604,
13,12,18,34.7381,34.7362,26.0265,26.0265,0.0236,0.718,0.283,-110.0004,16.70748,140.986,13.8202,13.8257,0.345,12.3305,4.5839,0.0507,7.617,
13,12,19,34.654,34.6521,25.7697,25.7697,0.1437,4.379,1.753,-110.0004,16.70746,121.266,14.722,14.721,0.184,12.3143,4.6025,0.0507,7.628,
13,12,20,34.4101,34.4077,25.1745,25.1745,1.5114,46.071,19.079,-110.00038,16.70748,101.221,16.5346,16.5374,0.402,12.3274,4.5874,0.0507,,
13,12,21,34.277,34.2749,24.8526,24.8526,2.7222,83.006,34.954,-110.00038,16.70744,86.116,17.4618,17.4622,0.561,12.3371,4.5763,0.0507,7.639,
13,12,22,34.1589,34.1569,24.234,24.234,4.7268,144.22,63.11,-110.00036,16.70748,71.132,19.5765,19.5845,1.02,12.3693,4.5396,0.0507,,
13,12,23,34.2483,34.2469,23.3083,23.3083,6.1449,187.657,87.615,-110.00038,16.70748,59.134,23.2042,23.2077,0.948,12.3839,4.5231,0.0507,7.762,
