Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,v2,v3,ph,par
132.0,131.149,20.30536,-106.21943999999999,13.1534,13.1539,13.1352,34.8185,34.8267,1026.8105,26.2214,0.11179000000000001,0.48700000000000004,257.42767000000003,0.1318,96.758,3.6946,1.3123,-2.4459999999999997,1e-12
133.0,132.143,20.30536,-106.21943999999999,13.1496,13.15,13.1312,34.8178,34.826,1026.8152,26.2216,0.10926,0.579,257.44897000000003,0.131,96.7783,3.6946,1.3115,-2.451,1e-12
134.0,133.136,20.30536,-106.21943999999999,13.1424,13.1411,13.1239,34.8173,34.8253,1026.8207,26.2227,0.1085,0.494,257.48734,0.1312,96.7727,3.6946,1.3104,-2.449,1e-12
135.0,134.129,20.30536,-106.21943999999999,13.1347,13.1352,13.1161,34.8165,34.8246,1026.8261,26.2236,0.10609,0.523,257.52937000000003,0.1311,96.7766,3.6947,1.3096,-2.448,1e-12
136.0,135.122,20.30536,-106.21943999999999,13.1335,13.1342,13.1147,34.8161,34.8243,1026.8306,26.2236,0.10537,0.53,257.53623,0.1302,96.7983,3.6947,1.3088,-2.4530000000000003,1e-12
137.0,136.116,20.30536,-106.21943999999999,13.1347,13.1357,13.1158,34.816,34.8242,1026.8347,26.2232,0.1083,0.45399999999999996,257.52984,0.1307,96.7846,3.6946,1.3083,-2.448,1e-12
138.0,137.109,20.30536,-106.21943999999999,13.1339,13.1343,13.1149,34.8151,34.8234,1026.8386,26.2227,0.10908,0.401,257.53569,0.1311,96.7764,3.6944,1.3084,-2.449,1e-12
139.0,138.102,20.30536,-106.21943999999999,13.1323,13.1327,13.1132,34.8152,34.8234,1026.8434,26.2231,0.10833,0.433,257.54385,0.1317,96.7621,3.6944,1.3083,-2.448,1e-12
140.0,139.095,20.30536,-106.21943999999999,13.1297,13.1291,13.1105,34.8142,34.8223,1026.8476,26.2228,0.11015,0.44299999999999995,257.55933999999996,0.1319,96.7564,3.6944,1.3082,-2.448,1e-12
141.0,140.089,20.30536,-106.21943999999999,13.1231,13.1239,13.1036,34.8132,34.8214,1026.8527,26.2234,0.10826,0.435,257.59594,0.1314,96.7695,3.6944,1.3081,-2.448,1e-12
142.0,141.082,20.30536,-106.21943999999999,13.1044,13.106,13.0849,34.8115,34.8199,1026.8597,26.2259,0.10737000000000001,0.47600000000000003,257.69678999999996,0.1309,96.7804,3.6941,1.307,-2.45,1e-12
143.0,142.075,20.30536,-106.21943999999999,13.0666,13.0656,13.0469,34.8104,34.8185,1026.871,26.2326,0.10142999999999999,0.425,257.89727999999997,0.1307,96.7865,3.6943,1.3057,-2.452,1e-12
144.0,143.06799999999998,20.30536,-106.21943999999999,13.0422,13.0416,13.0224,34.8108,34.8187,1026.8807,26.2378,0.09677899999999999,0.467,258.02442,0.1308,96.7839,3.6947,1.3036,-2.4530000000000003,1e-12
145.0,144.061,20.30536,-106.21943999999999,12.9953,12.9937,12.9755,34.8106,34.8188,1026.8946,26.2471,0.09350800000000001,0.488,258.27125,0.1306,96.7885,3.6947,1.3018,-2.454,1e-12
146.0,145.054,20.30536,-106.21943999999999,12.9609,12.9588,12.9409,34.8126,34.8209,1026.9075,26.2555,0.08971,0.451,258.44899,0.1313,96.7709,3.6948,1.2986,-2.454,1e-12
147.0,146.048,20.30536,-106.21943999999999,12.9272,12.9271,12.9071,34.8128,34.8211,1026.919,26.2625,0.088034,0.444,258.62622000000005,0.1304,96.7925,3.6951,1.2963,-2.458,1e-12
148.0,147.041,20.30536,-106.21943999999999,12.9094,12.9095,12.8892,34.8127,34.8208,1026.927,26.2659,0.087376,0.447,258.72031,0.1314,96.7682,3.6951,1.2941,-2.454,1e-12
149.0,148.034,20.30536,-106.21943999999999,12.9029,12.9025,12.8825,34.8114,34.8196,1026.9318,26.2663,0.08698099999999999,0.439,258.75719,0.1311,96.7754,3.6948,1.2925,-2.455,1e-12
150.0,149.02700000000002,20.30536,-106.21943999999999,12.8446,12.8441,12.8242,34.8082,34.8165,1026.9455,26.2753,0.083842,0.44799999999999995,259.07136,0.1306,96.787,3.695,1.2908,-2.459,1e-12
151.0,150.02,20.30536,-106.21943999999999,12.8252,12.8252,12.8046,34.8076,34.8156,1026.9534,26.2787,0.082388,0.479,259.17517999999995,0.1314,96.7678,3.6952,1.2882,-2.458,1e-12
152.0,151.013,20.30536,-106.21943999999999,12.8154,12.8152,12.7947,34.8065,34.8146,1026.959,26.2799,0.083773,0.43799999999999994,259.22902,0.1303,96.795,3.6955,1.2863,-2.461,1e-12
153.0,152.006,20.30536,-106.21943999999999,12.7894,12.7887,12.7686,34.8046,34.8128,1026.9672,26.2835,0.082988,0.43,259.37032999999997,0.1303,96.7953,3.6955,1.2849,-2.461,1e-12
154.0,153.0,20.30536,-106.21943999999999,12.7399,12.739,12.7191,34.8049,34.8131,1026.9818,26.2936,0.081209,0.45799999999999996,259.63241,0.1314,96.769,3.6959,1.2828,-2.459,1e-12
155.0,153.993,20.30536,-106.21943999999999,12.7291,12.7292,12.7081,34.8054,34.8133,1026.9888,26.2961,0.080428,0.446,259.689,0.1309,96.7813,3.6958,1.2804,-2.464,1e-12
156.0,154.986,20.30536,-106.21943999999999,12.726,12.726,12.7049,34.8047,34.8128,1026.9934,26.2962,0.077747,0.44,259.70661,0.1304,96.7929,3.6958,1.2792,-2.463,1e-12
157.0,155.97899999999998,20.30536,-106.21943999999999,12.7129,12.7127,12.6917,34.8041,34.8123,1027.0,26.2983,0.077687,0.446,259.77738999999997,0.1301,96.8007,3.6959,1.2784,-2.464,1e-12
158.0,156.972,20.30536,-106.21943999999999,12.7045,12.7046,12.6832,34.804,34.812,1027.0061,26.2999,0.078333,0.446,259.82193,0.1304,96.7935,3.6959,1.2774,-2.4619999999999997,1e-12
159.0,157.965,20.30536,-106.21943999999999,12.6998,12.6997,12.6784,34.8033,34.8115,1027.0109,26.3002,0.079708,0.446,259.84839,0.1303,96.7948,3.6959,1.2766,-2.463,1e-12
160.0,158.958,20.30536,-106.21943999999999,12.6898,12.6895,12.6682,34.803,34.8111,1027.0172,26.302,0.076751,0.446,259.90261,0.1296,96.8113,3.6957,1.2762,-2.464,1e-12
161.0,159.951,20.30536,-106.21943999999999,12.6801,12.6801,12.6584,34.8035,34.8118,1027.024,26.3044,0.076921,0.46,259.95281,0.1301,96.8011,3.6958,1.2751,-2.464,1e-12
162.0,160.944,20.30536,-106.21943999999999,12.6791,12.6793,12.6573,34.8037,34.8117,1027.0288,26.3047,0.077247,0.445,259.95795,0.1299,96.8046,3.696,1.2744,-2.465,1e-12
163.0,161.938,20.30536,-106.21943999999999,12.6796,12.6797,12.6576,34.8041,34.8121,1027.0335,26.3049,0.075908,0.429,259.95456,0.1303,96.7957,3.696,1.2739,-2.463,1e-12
164.0,162.931,20.30536,-106.21943999999999,12.6755,12.6756,12.6534,34.8042,34.8122,1027.0388,26.3058,0.07824500000000001,0.447,259.97607,0.1304,96.7934,3.696,1.274,-2.4619999999999997,1e-12
165.0,163.923,20.30536,-106.21943999999999,12.6623,12.6622,12.64,34.8035,34.8115,1027.0454,26.3079,0.07607699999999999,0.44299999999999995,260.04791,0.1303,96.7958,3.6957,1.2739,-2.464,1e-12
166.0,164.917,20.30536,-106.21943999999999,12.6646,12.6646,12.6422,34.8087,34.8168,1027.0534,26.3114,0.075639,0.455,260.0262,0.1291,96.8244,3.6954,1.2727,-2.4659999999999997,1e-12
167.0,165.91,20.30536,-106.21943999999999,12.658,12.6579,12.6355,34.8101,34.8181,1027.0603,26.3138,0.072982,0.434,260.0589,0.1303,96.7938,3.696,1.2725,-2.465,1e-12
168.0,166.903,20.30536,-106.21943999999999,12.6521,12.6523,12.6295,34.8108,34.8191,1027.0665,26.3156,0.073461,0.423,260.08859,0.1293,96.8201,3.696,1.2714,-2.4659999999999997,1e-12
169.0,167.896,20.30536,-106.21943999999999,12.6433,12.6441,12.6205,34.8109,34.8189,1027.0728,26.3173,0.07045,0.442,260.13576,0.1297,96.8083,3.6963,1.2707,-2.4659999999999997,1e-12
170.0,168.889,20.30536,-106.21943999999999,12.6304,12.6306,12.6075,34.81,34.8179,1027.0792,26.3192,0.072284,0.445,260.20621,0.1294,96.8176,3.696,1.2702,-2.465,1e-12
171.0,169.882,20.30536,-106.21943999999999,12.6022,12.6025,12.5793,34.8083,34.8163,1027.0879,26.3234,0.072129,0.433,260.35958999999997,0.1294,96.8156,3.696,1.269,-2.4659999999999997,1e-12
172.0,170.875,20.30536,-106.21943999999999,12.5875,12.5873,12.5644,34.8077,34.8156,1027.0948,26.3258,0.072393,0.42200000000000004,260.43928,0.1289,96.8277,3.696,1.2674,-2.467,1e-12
173.0,171.868,20.30536,-106.21943999999999,12.5807,12.5806,12.5575,34.8072,34.8153,1027.1003,26.3268,0.07288,0.441,260.47675,0.1294,96.8162,3.6961,1.2663,-2.467,1e-12
174.0,172.861,20.30536,-106.21943999999999,12.5782,12.5784,12.5549,34.807,34.8151,1027.1051,26.3271,0.07092999999999999,0.46,260.49011,0.129,96.8265,3.6964,1.2652,-2.468,1e-12
175.0,173.854,20.30536,-106.21943999999999,12.5751,12.5752,12.5517,34.8065,34.8146,1027.1098,26.3273,0.072017,0.419,260.50765,0.1296,96.811,3.6964,1.2647,-2.467,1e-12
176.0,174.847,20.30536,-106.21943999999999,12.5698,12.5697,12.5462,34.8062,34.8142,1027.1151,26.3282,0.07337300000000001,0.42,260.53701,0.1295,96.8129,3.696,1.2645,-2.467,1e-12
177.0,175.84,20.30536,-106.21943999999999,12.5634,12.5634,12.5397,34.8054,34.8134,1027.1202,26.3288,0.071687,0.35,260.57249,0.1295,96.8147,3.6961,1.2643,-2.465,1e-12
178.0,176.834,20.30536,-106.21943999999999,12.5409,12.5408,12.5171,34.8038,34.812,1027.128,26.332,0.071039,0.41100000000000003,260.6957,0.1287,96.8337,3.6968,1.263,-2.47,1e-12
179.0,177.826,20.30536,-106.21943999999999,12.5074,12.507,12.4834,34.8016,34.8096,1027.1373,26.3368,0.07348099999999999,0.439,260.87971,0.1281,96.8491,3.6969,1.261,-2.472,1e-12
180.0,178.81900000000002,20.30536,-106.21943999999999,12.4942,12.4943,12.4701,34.8001,34.8082,1027.1433,26.3383,0.073412,0.435,260.95318,0.1296,96.8123,3.6971,1.2594,-2.469,1e-12
181.0,179.813,20.30536,-106.21943999999999,12.4848,12.4851,12.4606,34.7985,34.8064,1027.1484,26.3388,0.072746,0.397,261.0063,0.1298,96.8074,3.6971,1.2579,-2.471,1e-12
182.0,180.805,20.30536,-106.21943999999999,12.4733,12.4735,12.449,34.7969,34.8047,1027.1539,26.3399,0.073448,0.408,261.07103,0.1297,96.8085,3.6966,1.2567,-2.469,1e-12
183.0,181.798,20.30536,-106.21943999999999,12.4651,12.4652,12.4407,34.7976,34.8056,1027.1605,26.342,0.071465,0.41600000000000004,261.11351,0.1288,96.8306,3.6972,1.256,-2.4730000000000003,1e-12
184.0,182.791,20.30536,-106.21943999999999,12.454,12.454,12.4295,34.7989,34.807,1027.1682,26.3452,0.07133400000000001,0.345,261.171,0.129,96.8261,3.6972,1.2551,-2.4730000000000003,1e-12
185.0,183.78400000000002,20.30536,-106.21943999999999,12.4403,12.4403,12.4157,34.7977,34.8057,1027.1744,26.347,0.07263,0.359,261.24663,0.1292,96.8209,3.6972,1.2543,-2.4730000000000003,1e-12
186.0,184.778,20.30536,-106.21943999999999,12.4127,12.4136,12.388,34.7941,34.8018,1027.1816,26.3495,0.072495,0.363,261.40181,0.1293,96.8193,3.6972,1.2525,-2.4730000000000003,1e-12
187.0,185.77,20.30536,-106.21943999999999,12.3853,12.3854,12.3605,34.7931,34.8008,1027.1907,26.3541,0.069969,0.41100000000000003,261.55121,0.1299,96.8049,3.6972,1.2508,-2.472,1e-12
188.0,186.763,20.30536,-106.21943999999999,12.3709,12.371,12.3459,34.7945,34.8025,1027.1991,26.358,0.071197,0.379,261.62646,0.1294,96.8173,3.6972,1.2494,-2.475,1e-12
189.0,187.75599999999997,20.30536,-106.21943999999999,12.3251,12.3251,12.3,34.7915,34.7992,1027.2103,26.3645,0.071984,0.36700000000000005,261.8793,0.1299,96.8056,3.6972,1.2475,-2.475,1e-12
190.0,188.74900000000002,20.30536,-106.21943999999999,12.2982,12.2983,12.2731,34.7908,34.7987,1027.2195,26.3692,0.070662,0.39399999999999996,262.02578,0.1298,96.8059,3.6972,1.2453,-2.476,1e-12
191.0,189.74200000000002,20.30536,-106.21943999999999,12.287,12.2871,12.2617,34.7903,34.7982,1027.2259,26.3711,0.070859,0.40299999999999997,262.08723,0.1301,96.8007,3.6972,1.2436,-2.477,1e-12
192.0,190.735,20.30536,-106.21943999999999,12.2794,12.2794,12.254,34.7895,34.7975,1027.2312,26.3719,0.073274,0.322,262.12993,0.13,96.8013,3.6972,1.2427,-2.476,1e-12
193.0,191.72799999999998,20.30536,-106.21943999999999,12.2681,12.2679,12.2426,34.7887,34.7967,1027.2372,26.3734,0.071436,0.35600000000000004,262.19225,0.1298,96.8073,3.6972,1.242,-2.478,1e-12
194.0,192.72099999999998,20.30536,-106.21943999999999,12.2625,12.2626,12.2369,34.7883,34.7963,1027.2425,26.3742,0.072398,0.359,262.22341,0.1289,96.8289,3.6972,1.2409,-2.479,1e-12
195.0,193.71400000000003,20.30536,-106.21943999999999,12.2569,12.257,12.2312,34.7877,34.7957,1027.2476,26.3749,0.070039,0.34299999999999997,262.25459,0.1293,96.8178,3.6974,1.2402,-2.477,1e-12
196.0,194.707,20.30536,-106.21943999999999,12.2499,12.2498,12.224,34.7872,34.7951,1027.2531,26.3758,0.07323500000000001,0.345,262.2936,0.1295,96.8139,3.6974,1.2394,-2.478,1e-12
197.0,195.7,20.30536,-106.21943999999999,12.2372,12.2371,12.2113,34.7866,34.7944,1027.2595,26.3778,0.072284,0.34,262.36351,0.1291,96.8246,3.6974,1.2384,-2.479,1e-12
198.0,196.69299999999998,20.30536,-106.21943999999999,12.2172,12.2172,12.1911,34.786,34.7939,1027.2675,26.3812,0.07142000000000001,0.365,262.47307,0.1296,96.8115,3.6974,1.2375,-2.478,1e-12
199.0,197.68599999999998,20.30536,-106.21943999999999,12.2052,12.2054,12.179,34.7854,34.7934,1027.2739,26.3831,0.070614,0.311,262.5393,0.1292,96.8207,3.6975,1.2364,-2.481,1e-12
200.0,198.679,20.30536,-106.21943999999999,12.1985,12.1986,12.1722,34.785,34.793,1027.2793,26.384,0.071632,0.33899999999999997,262.57636,0.1288,96.8312,3.6978,1.2355,-2.4819999999999998,1e-12
201.0,199.672,20.30536,-106.21943999999999,12.1915,12.1916,12.165,34.7844,34.7923,1027.2847,26.3849,0.071346,0.302,262.61571000000004,0.1293,96.8191,3.6981,1.235,-2.48,1e-12
202.0,200.66400000000002,20.30536,-106.21943999999999,12.1786,12.1788,12.1521,34.784,34.792,1027.2914,26.387,0.07182999999999999,0.285,262.68626,0.1291,96.8237,3.6977,1.2341,-2.48,1e-12
203.0,201.657,20.30536,-106.21943999999999,12.1726,12.1728,12.146,34.7835,34.7915,1027.2967,26.3879,0.073409,0.377,262.71966000000003,0.1291,96.8226,3.6976,1.2333,-2.481,1e-12
204.0,202.65,20.30536,-106.21943999999999,12.1649,12.1649,12.138,34.7832,34.7911,1027.3024,26.3891,0.069082,0.33299999999999996,262.76264,0.13,96.803,3.6978,1.2327,-2.48,1e-12
205.0,203.643,20.30536,-106.21943999999999,12.1591,12.1592,12.1321,34.7829,34.7909,1027.3078,26.39,0.07293200000000001,0.272,262.79447000000005,0.1233,96.9643,3.6979,1.2322,-2.483,1e-12
206.0,204.636,20.30536,-106.21943999999999,12.1482,12.1484,12.1211,34.7823,34.7903,1027.3139,26.3916,0.071016,0.298,262.85481,0.0765,98.1065,3.6983,1.2313,-2.481,1e-12
207.0,205.62900000000002,20.30536,-106.21943999999999,12.1316,12.1316,12.1044,34.7816,34.7895,1027.3211,26.3942,0.0702,0.337,262.94661,0.0743,98.1594,3.6981,1.2308,-2.4819999999999998,1e-12
208.0,206.622,20.30536,-106.21943999999999,12.1279,12.1281,12.1007,34.781,34.7888,1027.3258,26.3945,0.07135599999999999,0.316,262.96736,0.0901,97.7755,3.6976,1.2301,-2.481,1e-12
209.0,207.614,20.30536,-106.21943999999999,12.1228,12.1228,12.0953,34.78,34.7879,1027.3305,26.3947,0.07190099999999999,0.299,262.99748999999997,0.1279,96.8525,3.6976,1.2295,-2.4819999999999998,1e-12
210.0,208.607,20.30536,-106.21943999999999,12.0977,12.0978,12.0702,34.7778,34.7857,1027.3381,26.3978,0.07307999999999999,0.312,263.1378,0.1284,96.8416,3.698,1.2283,-2.483,1e-12
211.0,209.601,20.30536,-106.21943999999999,12.083,12.083,12.0554,34.7764,34.7844,1027.3444,26.3995,0.07259700000000001,0.314,263.22047000000003,0.1288,96.8321,3.6983,1.2272,-2.4819999999999998,1e-12
212.0,210.593,20.30536,-106.21943999999999,12.0596,12.0597,12.032,34.7747,34.7826,1027.3521,26.4027,0.071237,0.33899999999999997,263.35132000000004,0.1146,97.1756,3.6983,1.2259,-2.484,1e-12
213.0,211.58599999999998,20.30536,-106.21943999999999,12.0557,12.0556,12.0279,34.7747,34.7826,1027.3574,26.4035,0.07157899999999999,0.308,263.37266,0.0726,98.2015,3.6984,1.2244,-2.485,1e-12
214.0,212.579,20.30536,-106.21943999999999,12.0591,12.0593,12.0311,34.7753,34.7834,1027.3617,26.4033,0.071346,0.294,263.35311,0.1139,97.1941,3.6983,1.2243,-2.484,1e-12
215.0,213.572,20.30536,-106.21943999999999,12.0617,12.0619,12.0336,34.7762,34.7841,1027.3663,26.4035,0.072854,0.32,263.33746,0.102,97.4847,3.6983,1.224,-2.484,1e-12
216.0,214.565,20.30536,-106.21943999999999,12.0628,12.063,12.0346,34.7767,34.7848,1027.3709,26.4036,0.072679,0.313,263.33002999999997,0.0735,98.1796,3.6984,1.2239,-2.485,1e-12
217.0,215.55700000000002,20.30536,-106.21943999999999,12.0315,12.0311,12.0032,34.7753,34.7832,1027.3804,26.4085,0.07069500000000001,0.301,263.50388,0.0744,98.1564,3.6984,1.2234,-2.489,1e-12
218.0,216.55,20.30536,-106.21943999999999,11.9984,11.9982,11.97,34.775,34.7831,1027.3911,26.4147,0.070207,0.308,263.68498,0.074,98.1666,3.6985,1.2212,-2.4859999999999998,1e-12
219.0,217.543,20.30536,-106.21943999999999,11.9939,11.9941,11.9654,34.7747,34.7826,1027.3962,26.4153,0.07032999999999999,0.31,263.71035,0.0734,98.1826,3.6984,1.2202,-2.487,1e-12
220.0,218.53599999999997,20.30536,-106.21943999999999,11.9886,11.9885,11.9599,34.7738,34.7817,1027.4011,26.4156,0.06997300000000001,0.31,263.74119,0.074,98.1671,3.6984,1.2193,-2.4859999999999998,1e-12
221.0,219.52900000000002,20.30536,-106.21943999999999,11.9786,11.9788,11.9499,34.7728,34.7806,1027.4066,26.4167,0.069588,0.31,263.79772,0.0742,98.1622,3.6984,1.2191,-2.487,1e-12
222.0,220.521,20.30536,-106.21943999999999,11.955,11.955,11.9261,34.7718,34.7797,1027.415,26.4204,0.073078,0.321,263.92916,0.0741,98.1635,3.6984,1.2183,-2.488,1e-12
223.0,221.514,20.30536,-106.21943999999999,11.9472,11.9473,11.9182,34.7712,34.7792,1027.4205,26.4215,0.07061,0.312,263.97294,0.0735,98.1804,3.6984,1.2169,-2.49,1e-12
224.0,222.507,20.30536,-106.21943999999999,11.9309,11.931,11.9018,34.7705,34.7784,1027.4276,26.424,0.070809,0.304,264.06351,0.0742,98.1626,3.6984,1.2161,-2.488,1e-12
225.0,223.5,20.30536,-106.21943999999999,11.9111,11.9111,11.8819,34.7695,34.7773,1027.4351,26.427,0.070155,0.311,264.174,0.0734,98.1828,3.6984,1.215,-2.489,1e-12
226.0,224.493,20.30536,-106.21943999999999,11.8968,11.8969,11.8675,34.7688,34.7767,1027.4418,26.4291,0.070772,0.311,264.25372999999996,0.0736,98.1773,3.6984,1.2133,-2.489,1e-12
227.0,225.486,20.30536,-106.21943999999999,11.8884,11.8888,11.859,34.7684,34.7763,1027.4476,26.4304,0.071273,0.311,264.30067,0.0738,98.1728,3.6984,1.2123,-2.49,1e-12
228.0,226.47799999999998,20.30536,-106.21943999999999,11.8757,11.8751,11.8462,34.7674,34.7754,1027.4538,26.4321,0.07261000000000001,0.311,264.37216,0.0736,98.1781,3.6984,1.2118,-2.491,1e-12
229.0,227.47099999999998,20.30536,-106.21943999999999,11.8579,11.858,11.8283,34.767,34.7749,1027.4614,26.4352,0.072,0.312,264.4709,0.074,98.1658,3.6985,1.2108,-2.492,1e-12
230.0,228.46400000000003,20.30536,-106.21943999999999,11.849,11.8491,11.8193,34.7664,34.7742,1027.4671,26.4363,0.071353,0.312,264.52108,0.0731,98.1893,3.6985,1.2095,-2.4930000000000003,1e-12
231.0,229.457,20.30536,-106.21943999999999,11.8344,11.8341,11.8045,34.765,34.7729,1027.4733,26.4381,0.0707,0.312,264.60415,0.0733,98.1852,3.6985,1.2087,-2.495,1e-12
232.0,230.449,20.30536,-106.21943999999999,11.8031,11.8029,11.7732,34.7638,34.7716,1027.4829,26.443,0.072541,0.312,264.77852,0.073,98.1925,3.6989,1.207,-2.495,1e-12
233.0,231.442,20.30536,-106.21943999999999,11.7804,11.7802,11.7504,34.7626,34.7706,1027.4908,26.4464,0.071844,0.312,264.90608,0.0729,98.1939,3.6989,1.2056,-2.495,1e-12
234.0,232.435,20.30536,-106.21943999999999,11.7683,11.7683,11.7382,34.7618,34.7696,1027.497,26.4481,0.07091,0.313,264.97447,0.0727,98.1993,3.6987,1.2042,-2.495,1e-12
235.0,233.428,20.30536,-106.21943999999999,11.7589,11.7591,11.7287,34.7609,34.7687,1027.5026,26.4491,0.071793,0.313,265.02808,0.0723,98.209,3.6987,1.2033,-2.494,1e-12
236.0,234.421,20.30536,-106.21943999999999,11.7242,11.7243,11.6939,34.7588,34.7668,1027.5121,26.454,0.071827,0.3,265.22369,0.0728,98.1962,3.6989,1.2022,-2.498,1e-12
237.0,235.41299999999998,20.30536,-106.21943999999999,11.7076,11.7074,11.6772,34.7578,34.7658,1027.519,26.4564,0.07222,0.314,265.31765,0.0729,98.195,3.6993,1.2004,-2.498,1e-12
238.0,236.40599999999998,20.30536,-106.21943999999999,11.6793,11.6792,11.6488,34.7568,34.7646,1027.5281,26.4609,0.07252,0.32,265.47627,0.0727,98.1992,3.6991,1.1988,-2.497,1e-12
239.0,237.399,20.30536,-106.21943999999999,11.655,11.6549,11.6244,34.7554,34.7631,1027.5362,26.4644,0.072348,0.314,265.61332999999996,0.0723,98.2085,3.6993,1.1973,-2.498,1e-12
240.0,238.392,20.30536,-106.21943999999999,11.6316,11.6316,11.601,34.7536,34.7613,1027.5437,26.4673,0.071254,0.314,265.74652000000003,0.0719,98.2176,3.6989,1.1959,-2.501,1e-12
241.0,239.38400000000001,20.30536,-106.21943999999999,11.616,11.6162,11.5852,34.7527,34.7605,1027.5505,26.4696,0.071426,0.314,265.83493,0.0722,98.2108,3.6992,1.1944,-2.499,1e-12
242.0,240.377,20.30536,-106.21943999999999,11.6135,11.6136,11.5826,34.7522,34.76,1027.555,26.4696,0.071582,0.314,265.84957,0.0723,98.2087,3.6994,1.1933,-2.5,1e-12
243.0,241.36900000000003,20.30536,-106.21943999999999,11.6096,11.6095,11.5786,34.7515,34.7593,1027.5598,26.4698,0.072436,0.304,265.87282999999996,0.072,98.2147,3.6994,1.1927,-2.5,1e-12
244.0,242.362,20.30536,-106.21943999999999,11.6044,11.6042,11.5733,34.751,34.7588,1027.5648,26.4704,0.070849,0.301,265.90267,0.0723,98.2086,3.6996,1.192,-2.5,1e-12
245.0,243.355,20.30536,-106.21943999999999,11.5739,11.5734,11.5427,34.7492,34.757,1027.5737,26.4747,0.07058500000000001,0.316,266.07547,0.0725,98.2047,3.6996,1.191,-2.502,1e-12
246.0,244.347,20.30536,-106.21943999999999,11.5501,11.5497,11.5188,34.748,34.7558,1027.5819,26.4783,0.07221799999999999,0.32299999999999995,266.21042,0.0718,98.22,3.6996,1.1894,-2.5,1e-12
247.0,245.34,20.30536,-106.21943999999999,11.5181,11.5178,11.4868,34.7456,34.7535,1027.5905,26.4823,0.07118300000000001,0.295,266.39295,0.0719,98.2189,3.6995,1.1875,-2.502,1e-12
248.0,246.333,20.30536,-106.21943999999999,11.4994,11.4995,11.468,34.744,34.7519,1027.5973,26.4846,0.071603,0.305,266.50022,0.0721,98.2146,3.6996,1.1859,-2.503,1e-12
249.0,247.326,20.30536,-106.21943999999999,11.4723,11.4718,11.4407,34.742,34.7499,1027.6054,26.488,0.07095499999999999,0.33299999999999996,266.65566,0.0714,98.2297,3.6996,1.1843,-2.503,1e-12
250.0,248.31799999999998,20.30536,-106.21943999999999,11.4418,11.4418,11.4102,34.7414,34.7492,1027.6152,26.4932,0.070656,0.315,266.82709,0.0721,98.2137,3.6996,1.1821,-2.5069999999999997,1e-12
251.0,249.31099999999998,20.30536,-106.21943999999999,11.4364,11.4365,11.4047,34.7406,34.7483,1027.6201,26.4936,0.06782200000000001,0.316,266.85867,0.0722,98.2109,3.6997,1.1804,-2.5069999999999997,1e-12
252.0,250.304,20.30536,-106.21943999999999,11.4222,11.4218,11.3904,34.739,34.7469,1027.6261,26.495,0.070589,0.316,266.94122999999996,0.0723,98.2087,3.6996,1.1795,-2.508,1e-12
253.0,251.296,20.30536,-106.21943999999999,11.4003,11.4003,11.3684,34.7384,34.7461,1027.6342,26.4985,0.070437,0.308,267.06493,0.0722,98.2121,3.6996,1.178,-2.508,1e-12
