,Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
88,99.634,256.728,-106.07343999999999,20.2636,99.0,13.6169,13.6178,4.1416900000000005,4.141898,0.22358000000000003,12.3643,4.5453,0.050671,0.0,4.5453,0.0745,0.5103,0.0,4.5974,0.0,0.0049,0.0,0.5099,34.8199,34.8211,26.1307,26.1314,0.0434,1.3219999999999998,0.518
89,100.641,259.374,-106.07343999999999,20.2636,100.0,13.6127,13.6124,4.141406,4.141566,0.23217,12.3665,4.5429,0.050671,0.0,4.5429,0.0774,0.5103,0.0,4.598,0.0,0.0049,0.0,0.5099,34.8206,34.8224,26.1321,26.1335,0.0431,1.311,0.514
90,101.647,266.548,-106.07343999999999,20.26359,101.0,13.6395,13.6399,4.144092,4.144252,0.2422,12.366,4.5434,0.050671,0.0,4.5434,0.0807,0.51,0.0,4.5999,0.0,0.0049,0.0,0.5096,34.821,34.8222,26.1269,26.1277,0.0421,1.281,0.503
91,102.654,272.028,-106.07343999999999,20.2636,102.0,13.5979,13.6011,4.140258,4.140692,0.21504,12.3638,4.5458,0.050668,0.0,4.5458,0.0717,0.5101,0.0,4.6017,0.0,0.0049,0.0,0.5097,34.8224,34.8236,26.1366,26.1368,0.0422,1.285,0.504
92,103.661,274.096,-106.07343999999999,20.2636,103.0,13.5885,13.588,4.139386,4.139493,0.21053000000000002,12.3634,4.5463,0.050671,0.0,4.5463,0.0702,0.5102,0.0,4.6016,0.0,0.0049,0.0,0.5098,34.8224,34.8239,26.1385,26.1398,0.0427,1.3,0.51
93,104.667,275.757,-106.07343999999999,20.2636,104.0,13.5753,13.5764,4.138237,4.138483,0.19912,12.363,4.5467,0.050671,0.0,4.5467,0.0664,0.51,0.0,4.6017,0.0,0.0049,0.0,0.5096,34.8232,34.8245,26.1419,26.1427,0.0412,1.256,0.49200000000000005
94,105.67399999999999,277.14799999999997,-106.07343999999999,20.2636,105.0,13.5679,13.5686,4.137633,4.137848,0.1971,12.3633,4.5465,0.050671,0.0,4.5465,0.0657,0.5099,0.0,4.6016,0.0,0.0049,0.0,0.5095,34.8239,34.8253,26.144,26.1449,0.0417,1.271,0.498
95,106.681,278.714,-106.07343999999999,20.2636,106.0,13.5601,13.5606,4.136979,4.137162,0.19232,12.3629,4.5469,0.050671,0.0,4.5469,0.0641,0.5098,0.0,4.6016,0.0,0.0049,0.0,0.5094,34.8244,34.8257,26.146,26.1469,0.0415,1.263,0.495
96,107.68700000000001,280.012,-106.07343999999999,20.2636,107.0,13.5458,13.5461,4.135685,4.135878,0.19268,12.3648,4.5448,0.050671,0.0,4.5448,0.0642,0.5101,0.0,4.6011,0.0,0.0049,0.0,0.5097,34.8248,34.8264,26.1493,26.1505,0.0433,1.318,0.517
97,108.694,280.955,-106.07343999999999,20.2636,108.0,13.5286,13.5295,4.134047,4.134278,0.16635999999999998,12.3634,4.5464,0.050671,0.0,4.5464,0.0554,0.51,0.0,4.5987,0.0,0.0049,0.0,0.5096,34.8246,34.826,26.1528,26.1536,0.0429,1.306,0.511
98,109.70100000000001,281.784,-106.07343999999999,20.2636,109.0,13.4932,13.4932,4.130605,4.130743,0.16109,12.363,4.5468,0.050671,0.0,4.5468,0.0537,0.5102,0.0,4.5994,0.0,0.0049,0.0,0.5098,34.8241,34.8255,26.1597,26.1607,0.043,1.308,0.512
99,110.70700000000001,282.64,-106.07343999999999,20.2636,110.0,13.4447,13.4442,4.125903,4.125977,0.14447000000000002,12.3624,4.5475,0.050671,0.0,4.5475,0.0481,0.5101,0.0,4.6006,0.0,0.0049,0.0,0.5097,34.8237,34.8248,26.1693,26.1703,0.0411,1.252,0.489
100,111.714,283.625,-106.07343999999999,20.2636,111.0,13.4125,13.413,4.123028,4.123219000000001,0.13654000000000002,12.3615,4.5485,0.050671,0.0,4.5485,0.0455,0.5098,0.0,4.6005,0.0,0.0049,0.0,0.5094,34.8255,34.8269,26.1773,26.1782,0.0412,1.255,0.49
101,112.721,284.683,-106.07343999999999,20.2636,112.0,13.4056,13.4063,4.122471,4.122694999999999,0.14184000000000002,12.3615,4.5484,0.050671,0.0,4.5484,0.0473,0.5099,0.0,4.6003,0.0,0.0049,0.0,0.5095,34.8262,34.8276,26.1792,26.1802,0.0418,1.273,0.49700000000000005
102,113.728,285.651,-106.07343999999999,20.2636,113.0,13.4029,13.4036,4.12228,4.122514,0.13872,12.3619,4.548,0.050671,0.0,4.548,0.0462,0.5097,0.0,4.5998,0.0,0.0049,0.0,0.5093,34.8264,34.828,26.18,26.1811,0.0405,1.234,0.48200000000000004
103,114.734,286.52,-106.07343999999999,20.2636,114.0,13.397,13.3972,4.121839,4.122024,0.13664,12.3613,4.5488,0.050671,0.0,4.5488,0.0456,0.5098,0.0,4.5994,0.0,0.0049,0.0,0.5094,34.8272,34.8287,26.1818,26.183,0.0421,1.284,0.501
104,115.741,287.356,-106.07343999999999,20.2636,115.0,13.3821,13.3822,4.120498,4.120686,0.13253,12.3642,4.5454,0.050671,0.0,4.5454,0.0442,0.5099,0.0,4.5999,0.0,0.0049,0.0,0.5095,34.8277,34.8294,26.1853,26.1866,0.0423,1.288,0.502
105,116.74799999999999,288.221,-106.07343999999999,20.2636,116.0,13.3674,13.3675,4.119219999999999,4.11939,0.12607000000000002,12.3606,4.5496,0.050671,0.0,4.5496,0.042,0.5098,0.0,4.6002,0.0,0.0049,0.0,0.5094,34.8287,34.8302,26.1891,26.1903,0.04,1.218,0.475
106,117.75399999999999,289.19,-106.07343999999999,20.2636,117.0,13.3493,13.3497,4.117516999999999,4.117719,0.12199000000000002,12.3615,4.5485,0.050671,0.0,4.5485,0.0407,0.5096,0.0,4.6006,0.0,0.0049,0.0,0.5092,34.8287,34.8303,26.1929,26.194,0.0413,1.258,0.49
107,118.76100000000001,290.358,-106.07343999999999,20.2636,118.0,13.3278,13.3275,4.115352,4.115506,0.12078,12.3608,4.5493,0.050671,0.0,4.5493,0.0403,0.5096,0.0,4.6007,0.0,0.0049,0.0,0.5092,34.8275,34.8292,26.1963,26.1977,0.0402,1.2229999999999999,0.47700000000000004
108,119.76799999999999,291.699,-106.07343999999999,20.263579999999997,119.0,13.3084,13.3092,4.113366,4.113615,0.11869,12.3608,4.5494,0.050671,0.0,4.5494,0.0396,0.5097,0.0,4.601,0.0,0.0049,0.0,0.5093,34.826,34.8277,26.1991,26.2002,0.0416,1.268,0.494
109,120.775,293.009,-106.07343999999999,20.263579999999997,120.0,13.2891,13.2894,4.111383999999999,4.1115900000000005,0.11709000000000001,12.3611,4.549,0.050671,0.0,4.549,0.0391,0.5094,0.0,4.6018,0.0,0.0049,0.0,0.509,34.8246,34.8262,26.202,26.2032,0.0395,1.202,0.46799999999999997
110,121.781,294.218,-106.07343999999999,20.263579999999997,121.0,13.2594,13.2595,4.108715,4.108918,0.10930999999999999,12.3611,4.5489,0.050671,0.0,4.5489,0.0364,0.5096,0.0,4.6018,0.0,0.0049,0.0,0.5092,34.826,34.8279,26.2091,26.2105,0.0418,1.271,0.495
111,122.788,295.285,-106.07343999999999,20.263579999999997,122.0,13.2425,13.2422,4.106959,4.107074,0.10602,12.3594,4.5509,0.050671,0.0,4.5509,0.0353,0.5095,0.0,4.6018,0.0,0.0049,0.0,0.5091,34.8244,34.8258,26.2113,26.2125,0.0406,1.237,0.48200000000000004
112,123.795,296.202,-106.07343999999999,20.263579999999997,123.0,13.2165,13.2171,4.104242,4.1044730000000005,0.10555,12.3596,4.5507,0.050671,0.0,4.5507,0.0352,0.5097,0.0,4.6003,0.0,0.0049,0.0,0.5093,34.8221,34.8237,26.2148,26.216,0.0412,1.254,0.488
113,124.802,297.01,-106.07343999999999,20.263579999999997,124.0,13.1911,13.1912,4.1017589999999995,4.1019239999999995,0.1028,12.3601,4.5501,0.050671,0.0,4.5501,0.0343,0.5094,0.0,4.5996,0.0,0.0049,0.0,0.509,34.8214,34.8229,26.2195,26.2206,0.0404,1.23,0.478
114,125.80799999999999,297.781,-106.07343999999999,20.26359,125.0,13.1701,13.1705,4.099687,4.099892,0.10142000000000001,12.3598,4.5505,0.050671,0.0,4.5505,0.0338,0.5096,0.0,4.603,0.0,0.0049,0.0,0.5092,34.8206,34.8221,26.2231,26.2242,0.0411,1.252,0.486
115,126.815,298.58,-106.07343999999999,20.2636,126.0,13.1593,13.1598,4.098664,4.098882,0.10075,12.3587,4.5517,0.050671,0.0,4.5517,0.0336,0.5095,0.0,4.6045,0.0,0.0049,0.0,0.5091,34.8203,34.8219,26.2252,26.2262,0.0404,1.23,0.478
116,127.822,299.514,-106.07343999999999,20.2636,127.0,13.1511,13.1516,4.097935,4.098167,0.099807,12.36,4.5502,0.050671,0.0,4.5502,0.0333,0.5095,0.0,4.6046,0.0,0.0049,0.0,0.5091,34.8205,34.8222,26.227,26.2282,0.0414,1.26,0.49
117,128.829,300.555,-106.07343999999999,20.26359,128.0,13.1264,13.1271,4.095452,4.0956779999999995,0.098755,12.3607,4.5495,0.050671,0.0,4.5495,0.0329,0.5097,0.0,4.6065,0.0,0.0049,0.0,0.5093,34.8191,34.8207,26.2309,26.232,0.0423,1.288,0.5
118,129.836,301.58099999999996,-106.07343999999999,20.263579999999997,129.0,13.0747,13.0737,4.090043,4.090097,0.096105,12.3585,4.5519,0.050671,0.0,4.5519,0.032,0.5096,0.0,4.6068,0.0,0.0049,0.0,0.5092,34.8147,34.8161,26.2379,26.2392,0.0404,1.232,0.478
119,130.842,302.539,-106.07343999999999,20.263579999999997,130.0,13.0216,13.0218,4.084963,4.085167,0.094542,12.3595,4.5508,0.050671,0.0,4.5508,0.0315,0.5097,0.0,4.6067,0.0,0.0049,0.0,0.5093,34.8148,34.8165,26.2487,26.2499,0.0418,1.271,0.493
120,131.849,303.508,-106.07343999999999,20.263579999999997,131.0,13.0098,13.0101,4.0838730000000005,4.084080999999999,0.091335,12.3579,4.5525,0.050671,0.0,4.5525,0.0304,0.5094,0.0,4.6068,0.0,0.0049,0.0,0.509,34.8148,34.8165,26.2511,26.2523,0.0396,1.205,0.467
121,132.856,304.591,-106.07343999999999,20.263579999999997,132.0,12.986,12.9862,4.081206,4.081386,0.094327,12.3584,4.552,0.050671,0.0,4.552,0.0314,0.5095,0.0,4.6068,0.0,0.0049,0.0,0.5091,34.8108,34.8124,26.2528,26.254,0.0408,1.242,0.48100000000000004
122,133.863,305.863,-106.07343999999999,20.263579999999997,133.0,12.9509,12.951,4.077548999999999,4.077765,0.096973,12.3588,4.5516,0.050671,0.0,4.5516,0.0323,0.5094,0.0,4.6073,0.0,0.0049,0.0,0.509,34.8078,34.8098,26.2574,26.259,0.0403,1.228,0.475
123,134.87,307.253,-106.07343999999999,20.263579999999997,134.0,12.8982,12.8982,4.072388,4.072597,0.092783,12.3593,4.551,0.050671,0.0,4.551,0.0309,0.5094,0.0,4.6081,0.0,0.0049,0.0,0.509,34.8066,34.8086,26.2671,26.2686,0.0406,1.238,0.478
124,135.876,308.603,-106.07343999999999,20.263579999999997,135.0,12.8831,12.8834,4.071046,4.07126,0.090153,12.3578,4.5526,0.050671,0.0,4.5526,0.03,0.5094,0.0,4.6081,0.0,0.0049,0.0,0.509,34.8072,34.809,26.2706,26.272,0.0406,1.237,0.478
125,136.88299999999998,309.726,-106.07343999999999,20.263579999999997,136.0,12.8561,12.8562,4.0685400000000005,4.068753,0.090989,12.3579,4.5525,0.050671,0.0,4.5525,0.0303,0.5093,0.0,4.6075,0.0,0.0049,0.0,0.5089,34.8078,34.8096,26.2764,26.2779,0.0402,1.2229999999999999,0.47200000000000003
126,137.89,310.612,-106.07343999999999,20.263579999999997,137.0,12.838,12.8385,4.066936,4.0671800000000005,0.087219,12.3586,4.5517,0.050671,0.0,4.5517,0.0291,0.5093,0.0,4.6055,0.0,0.0049,0.0,0.5089,34.8086,34.8105,26.2807,26.2821,0.0406,1.236,0.47700000000000004
127,138.89700000000002,311.357,-106.07343999999999,20.263579999999997,138.0,12.8258,12.8263,4.065854,4.066093,0.08481799999999999,12.3571,4.5534,0.050671,0.0,4.5534,0.0283,0.5093,0.0,4.6061,0.0,0.0049,0.0,0.5089,34.8091,34.8109,26.2835,26.2848,0.0406,1.238,0.47700000000000004
128,139.904,312.02,-106.07343999999999,20.263579999999997,139.0,12.8147,12.8152,4.064878,4.065117,0.084936,12.3578,4.5527,0.050671,0.0,4.5527,0.0283,0.5093,0.0,4.6067,0.0,0.0049,0.0,0.5089,34.8096,34.8114,26.2861,26.2875,0.04,1.217,0.47
129,140.911,312.67900000000003,-106.07343999999999,20.26359,140.0,12.8057,12.8062,4.064115,4.064347,0.081996,12.3568,4.5538,0.050671,0.0,4.5538,0.0274,0.5092,0.0,4.6067,0.0,0.0049,0.0,0.5088,34.8101,34.8119,26.2884,26.2896,0.0398,1.212,0.46799999999999997
130,141.917,313.366,-106.07343999999999,20.2636,141.0,12.7945,12.795,4.063329,4.063585,0.07911599999999999,12.3568,4.5538,0.050671,0.0,4.5538,0.0264,0.5093,0.0,4.6074,0.0,0.0049,0.0,0.5089,34.8125,34.8145,26.2925,26.2939,0.0409,1.246,0.48
131,142.924,314.149,-106.07343999999999,20.263579999999997,142.0,12.7996,12.7994,4.064432,4.064623,0.07799500000000001,12.3577,4.5528,0.050671,0.0,4.5528,0.026,0.5093,0.0,4.6084,0.0,0.0049,0.0,0.5089,34.8179,34.82,26.2957,26.2973,0.04,1.219,0.47
132,143.931,315.164,-106.07343999999999,20.263579999999997,143.0,12.8147,12.8153,4.066558000000001,4.066807,0.075031,12.3564,4.5542,0.050671,0.0,4.5542,0.025,0.5092,0.0,4.609,0.0,0.0049,0.0,0.5088,34.8239,34.8257,26.2974,26.2987,0.0395,1.204,0.465
133,144.938,316.572,-106.07343999999999,20.263579999999997,144.0,12.8129,12.8139,4.066509,4.06679,0.074485,12.357,4.5536,0.050671,0.0,4.5536,0.0248,0.5092,0.0,4.6092,0.0,0.0049,0.0,0.5088,34.8247,34.8265,26.2983,26.2996,0.0402,1.2229999999999999,0.47200000000000003
134,145.945,318.178,-106.07343999999999,20.263579999999997,145.0,12.8017,12.8019,4.065339,4.065557,0.075708,12.3571,4.5535,0.050671,0.0,4.5535,0.0252,0.5093,0.0,4.6096,0.0,0.0049,0.0,0.5089,34.8234,34.8253,26.2996,26.3011,0.0407,1.238,0.478
135,146.952,319.57,-106.07343999999999,20.263579999999997,146.0,12.7735,12.7737,4.062064,4.062312,0.077061,12.3557,4.5551,0.050671,0.0,4.5551,0.0257,0.5092,0.0,4.6102,0.0,0.0049,0.0,0.5088,34.8176,34.8198,26.3008,26.3024,0.0397,1.207,0.465
136,147.959,320.775,-106.07343999999999,20.263579999999997,147.0,12.7497,12.7502,4.05969,4.059953,0.076924,12.3557,4.5551,0.050671,0.0,4.5551,0.0256,0.5092,0.0,4.6105,0.0,0.0049,0.0,0.5088,34.8164,34.8185,26.3046,26.306,0.0401,1.22,0.47
137,148.965,321.837,-106.07343999999999,20.263579999999997,148.0,12.7446,12.7452,4.059435,4.0597010000000004,0.076623,12.356,4.5548,0.050671,0.0,4.5548,0.0255,0.5092,0.0,4.6102,0.0,0.0049,0.0,0.5088,34.8183,34.8202,26.307,26.3084,0.0401,1.2209999999999999,0.47
138,149.97299999999998,322.744,-106.07343999999999,20.263579999999997,149.0,12.7259,12.7259,4.057459,4.057637000000001,0.076347,12.3557,4.5551,0.050671,0.0,4.5551,0.0254,0.5092,0.0,4.6089,0.0,0.0049,0.0,0.5088,34.8162,34.8179,26.3091,26.3105,0.0401,1.2209999999999999,0.47
139,150.97899999999998,323.512,-106.07343999999999,20.263579999999997,150.0,12.6857,12.6859,4.053202,4.053358,0.076713,12.3556,4.5553,0.050671,0.0,4.5553,0.0255,0.5092,0.0,4.6085,0.0,0.0049,0.0,0.5088,34.812,34.8133,26.3138,26.3149,0.0401,1.2229999999999999,0.47
140,151.986,324.192,-106.07343999999999,20.263579999999997,151.0,12.6529,12.6536,4.049651,4.049908,0.077691,12.3563,4.5544,0.050671,0.0,4.5544,0.0259,0.5092,0.0,4.6091,0.0,0.0049,0.0,0.5088,34.8078,34.8096,26.3171,26.3183,0.0406,1.235,0.475
141,152.993,324.818,-106.07343999999999,20.263579999999997,152.0,12.6415,12.6419,4.048468,4.048697,0.07765599999999999,12.3578,4.5527,0.050671,0.0,4.5527,0.0259,0.5092,0.0,4.609,0.0,0.0049,0.0,0.5088,34.8065,34.8083,26.3184,26.3197,0.0406,1.237,0.475
142,154.0,325.454,-106.07343999999999,20.263579999999997,153.0,12.6279,12.6281,4.046994000000001,4.047207,0.08077999999999999,12.3574,4.5531,0.050671,0.0,4.5531,0.0269,0.5093,0.0,4.6082,0.0,0.0049,0.0,0.5089,34.8045,34.8064,26.3195,26.3209,0.0405,1.234,0.474
143,155.007,326.14,-106.07343999999999,20.263579999999997,154.0,12.6095,12.6098,4.04512,4.045331,0.07810800000000001,12.3577,4.5528,0.050671,0.0,4.5528,0.026,0.5092,0.0,4.6096,0.0,0.0049,0.0,0.5088,34.803,34.8048,26.322,26.3233,0.0398,1.212,0.466
144,156.014,327.03,-106.07343999999999,20.263579999999997,155.0,12.5912,12.5916,4.043359,4.04359,0.07832,12.3578,4.5527,0.050671,0.0,4.5527,0.0261,0.5092,0.0,4.6105,0.0,0.0049,0.0,0.5088,34.8026,34.8044,26.3253,26.3266,0.0403,1.225,0.47100000000000003
145,157.02100000000002,328.38599999999997,-106.07343999999999,20.263579999999997,156.0,12.5825,12.5835,4.042587,4.04291,0.079091,12.3571,4.5535,0.050671,0.0,4.5535,0.0264,0.5092,0.0,4.6107,0.0,0.0049,0.0,0.5088,34.8028,34.805,26.3272,26.3287,0.0399,1.214,0.466
146,158.028,330.26800000000003,-106.07343999999999,20.263579999999997,157.0,12.5713,12.5727,4.041644,4.041991,0.07987000000000001,12.357,4.5536,0.050671,0.0,4.5536,0.0266,0.5091,0.0,4.6115,0.0,0.0049,0.0,0.5087,34.8036,34.8057,26.33,26.3314,0.0401,1.222,0.469
147,159.035,331.844,-106.07343999999999,20.263579999999997,158.0,12.5412,12.5418,4.039105,4.039398,0.077298,12.3589,4.5515,0.050671,0.0,4.5515,0.0257,0.5092,0.0,4.6119,0.0,0.0049,0.0,0.5088,34.8066,34.8089,26.3383,26.3399,0.04,1.217,0.467
148,160.042,332.971,-106.07343,20.263579999999997,159.0,12.5239,12.5245,4.037615,4.0378680000000005,0.18812,12.3596,4.5507,0.050671,0.0,4.5507,0.0627,0.5091,0.0,4.6126,0.0,0.0049,0.0,0.5087,34.8078,34.8098,26.3426,26.344,0.0397,1.207,0.46299999999999997
149,161.049,333.903,-106.07342,20.263579999999997,160.0,12.518,12.5186,4.037074,4.0373470000000005,0.076209,12.3596,4.5507,0.050671,0.0,4.5507,0.0254,0.5091,0.0,4.6084,0.0,0.0049,0.0,0.5087,34.8077,34.8098,26.3438,26.3452,0.0394,1.2,0.46
150,162.055,334.711,-106.07342,20.263579999999997,161.0,12.5152,12.5157,4.036818,4.037089,0.077597,12.3605,4.5497,0.050671,0.0,4.5497,0.0258,0.5089,0.0,4.5846,0.0,0.0049,0.0,0.5085,34.8074,34.8095,26.3441,26.3456,0.0396,1.206,0.462
151,163.062,335.459,-106.07342,20.263579999999997,162.0,12.5107,12.5112,4.036419,4.036679,0.07836599999999999,12.3593,4.5511,0.050671,0.0,4.5511,0.0261,0.5091,0.0,4.562,0.0,0.0049,0.0,0.5087,34.8073,34.8093,26.3449,26.3464,0.0406,1.236,0.474
152,164.06900000000002,336.202,-106.07342,20.263579999999997,163.0,12.5087,12.5092,4.036251,4.036508,0.0798,12.3596,4.5507,0.050671,0.0,4.5507,0.0266,0.5091,0.0,4.5818,0.0,0.0049,0.0,0.5087,34.807,34.8091,26.3451,26.3466,0.0397,1.209,0.46299999999999997
153,165.076,336.976,-106.07342,20.2636,164.0,12.5035,12.5041,4.0357199999999995,4.035976,0.078238,12.3587,4.5517,0.050671,0.0,4.5517,0.0261,0.5089,0.0,4.5494,0.0,0.0049,0.0,0.5085,34.8063,34.8083,26.3456,26.347,0.039,1.186,0.455
154,166.083,337.815,-106.07342,20.2636,165.0,12.4908,12.4914,4.034294,4.0345580000000005,0.078088,12.3593,4.5511,0.050671,0.0,4.5511,0.026,0.5091,0.0,4.5123,0.0,0.0049,0.0,0.5087,34.804,34.8059,26.3463,26.3477,0.0407,1.24,0.475
155,167.09,338.719,-106.07342,20.2636,166.0,12.4811,12.4817,4.03331,4.033572,0.078912,12.3584,4.552,0.050671,0.0,4.552,0.0263,0.5091,0.0,4.5169,0.0,0.0049,0.0,0.5087,34.8029,34.805,26.3474,26.3489,0.0395,1.202,0.461
156,168.097,339.64099999999996,-106.07342,20.26359,167.0,12.4783,12.4788,4.0331410000000005,4.033398,0.077775,12.3581,4.5523,0.050671,0.0,4.5523,0.0259,0.509,0.0,4.5153,0.0,0.0049,0.0,0.5086,34.8035,34.8055,26.3484,26.3499,0.0393,1.198,0.45899999999999996
157,169.104,340.55400000000003,-106.07342,20.263579999999997,168.0,12.4747,12.4753,4.032808,4.033075,0.07879,12.3588,4.5516,0.050671,0.0,4.5516,0.0262,0.5091,0.0,4.5155,0.0,0.0049,0.0,0.5087,34.8032,34.8053,26.3489,26.3504,0.0403,1.227,0.47
158,170.111,341.531,-106.07342,20.263579999999997,169.0,12.4643,12.4648,4.03182,4.032079,0.07775800000000001,12.3585,4.5519,0.050671,0.0,4.5519,0.0259,0.5089,0.0,4.5826,0.0,0.0049,0.0,0.5086,34.8029,34.805,26.3507,26.3522,0.0393,1.196,0.45799999999999996
159,171.118,342.75800000000004,-106.07342,20.263579999999997,170.0,12.4506,12.451,4.030601,4.030864,0.078128,12.3583,4.5522,0.050671,0.0,4.5522,0.026,0.5089,0.0,4.5725,0.0,0.0049,0.0,0.5086,34.8034,34.8055,26.3538,26.3554,0.0394,1.199,0.45899999999999996
160,172.125,344.63199999999995,-106.07342,20.263579999999997,171.0,12.4311,12.4324,4.0287180000000005,4.029063,0.07616,12.3607,4.5494,0.050671,0.0,4.5494,0.0253,0.5091,0.0,4.5502,0.0,0.0049,0.0,0.5087,34.8028,34.805,26.3572,26.3586,0.0406,1.237,0.473
161,173.132,346.333,-106.07342,20.263579999999997,172.0,12.4012,12.4015,4.025729,4.025993,0.076941,12.3578,4.5526,0.050671,0.0,4.5526,0.0256,0.5089,0.0,4.5321,0.0,0.0049,0.0,0.5085,34.8013,34.8036,26.3618,26.3636,0.0389,1.186,0.45299999999999996
162,174.139,347.324,-106.07342,20.2636,173.0,12.3759,12.3761,4.023353,4.023606,0.075968,12.3577,4.5528,0.050671,0.0,4.5528,0.0253,0.5091,0.0,4.5372,0.0,0.0049,0.0,0.5087,34.8014,34.8036,26.3669,26.3685,0.0413,1.2590000000000001,0.48100000000000004
163,175.146,348.06199999999995,-106.07342,20.2636,174.0,12.3664,12.367,4.0225029999999995,4.0228,0.078067,12.3579,4.5525,0.050671,0.0,4.5525,0.026,0.5091,0.0,4.5668,0.0,0.0049,0.0,0.5087,34.8015,34.8038,26.3689,26.3705,0.0402,1.2229999999999999,0.46799999999999997
164,176.153,348.69699999999995,-106.07342,20.2636,175.0,12.3643,12.3649,4.022353,4.022638,0.07664,12.3586,4.5518,0.050671,0.0,4.5518,0.0255,0.5092,0.0,4.5658,0.0,0.0049,0.0,0.5088,34.8016,34.8037,26.3694,26.3709,0.0395,1.203,0.46
165,177.16,349.296,-106.07342,20.2636,176.0,12.3637,12.3643,4.022336,4.02262,0.078401,12.3577,4.5528,0.050671,0.0,4.5528,0.0261,0.5089,0.0,4.5287,0.0,0.0049,0.0,0.5085,34.8015,34.8037,26.3694,26.371,0.0389,1.183,0.452
166,178.167,349.911,-106.07342,20.2636,177.0,12.3615,12.3621,4.022163,4.022432,0.075886,12.3577,4.5528,0.050671,0.0,4.5528,0.0253,0.5091,0.0,4.563,0.0,0.0049,0.0,0.5087,34.8015,34.8035,26.3698,26.3713,0.0394,1.2,0.45899999999999996
167,179.174,350.592,-106.07343,20.2636,178.0,12.3558,12.3562,4.021602,4.021839,0.077964,12.3578,4.5527,0.050671,0.0,4.5527,0.026,0.5087,0.0,4.5201,0.0,0.0049,0.0,0.5084,34.8009,34.8028,26.3705,26.372,0.0392,1.194,0.456
168,180.18200000000002,351.46,-106.07343999999999,20.2636,179.0,12.346,12.346,4.020641,4.020866000000001,0.07607,12.3583,4.5521,0.050671,0.0,4.5521,0.0253,0.5091,0.0,4.5186,0.0,0.0049,0.0,0.5087,34.8003,34.8025,26.372,26.3736,0.0406,1.236,0.47200000000000003
169,181.18900000000002,352.691,-106.07343999999999,20.2636,180.0,12.3255,12.3257,4.018625,4.018868,0.082893,12.3614,4.5486,0.050671,0.0,4.5486,0.0276,0.5089,0.0,4.5166,0.0,0.0049,0.0,0.5085,34.7993,34.8015,26.3752,26.3769,0.0389,1.185,0.452
170,182.196,354.17199999999997,-106.07342,20.2636,181.0,12.3157,12.3164,4.017696,4.017967,0.07837000000000001,12.3587,4.5517,0.050671,0.0,4.5517,0.0261,0.5087,0.0,4.517,0.0,0.0049,0.0,0.5083,34.799,34.801,26.3769,26.3783,0.0383,1.167,0.446
171,183.202,355.611,-106.07342,20.2636,182.0,12.3075,12.3076,4.016878,4.017108,0.076895,12.3591,4.5513,0.050671,0.0,4.5513,0.0256,0.5088,0.0,4.547,0.0,0.0049,0.0,0.5084,34.7983,34.8004,26.378,26.3796,0.0395,1.203,0.45899999999999996
172,184.21,356.901,-106.07342,20.2636,183.0,12.293,12.2922,4.015381,4.01555,0.077658,12.3585,4.5519,0.050671,0.0,4.5519,0.0259,0.5088,0.0,4.6098,0.0,0.0049,0.0,0.5084,34.7969,34.7992,26.3797,26.3817,0.0402,1.2229999999999999,0.467
173,185.217,358.06300000000005,-106.07342,20.2636,184.0,12.262,12.2618,4.012278,4.012501,0.07607699999999999,12.3577,4.5527,0.050671,0.0,4.5527,0.0253,0.5091,0.0,4.6101,0.0,0.0049,0.0,0.5087,34.7952,34.7975,26.3844,26.3862,0.0403,1.227,0.46799999999999997
174,186.22400000000002,359.065,-106.07343999999999,20.2636,185.0,12.2371,12.2371,4.009807,4.010036,0.07725900000000001,12.3578,4.5527,0.050671,0.0,4.5527,0.0257,0.5088,0.0,4.5921,0.0,0.0049,0.0,0.5084,34.7939,34.7961,26.3882,26.3899,0.0387,1.177,0.449
175,187.231,359.94,-106.07343999999999,20.2636,186.0,12.2212,12.2217,4.008244,4.00851,0.07637100000000001,12.3578,4.5527,0.050671,0.0,4.5527,0.0254,0.5091,0.0,4.5918,0.0,0.0049,0.0,0.5087,34.7931,34.7952,26.3907,26.3922,0.0415,1.263,0.48100000000000004
176,188.238,360.74300000000005,-106.07343999999999,20.2636,187.0,12.2155,12.216,4.007768,4.008042,0.076933,12.3582,4.5522,0.050671,0.0,4.5522,0.0256,0.509,0.0,4.5488,0.0,0.0049,0.0,0.5086,34.7933,34.7956,26.392,26.3936,0.0397,1.208,0.46
177,189.245,361.50699999999995,-106.07343999999999,20.2636,188.0,12.1981,12.198,4.0059510000000005,4.006113,0.077312,12.3586,4.5518,0.050671,0.0,4.5518,0.0257,0.509,0.0,4.582,0.0,0.0049,0.0,0.5086,34.7915,34.7932,26.3939,26.3953,0.0388,1.18,0.449
