Protein Group,Protein ID,Accession,Query,Hit Accession,Description,Type, Score,Evalue,-10lgP,Coverage (%),Coverage (%) etnp-ja09-20170531,Coverage (%) etnp-ja10-20170531,Coverage (%) etnp-ja11-20170531,Coverage (%) etnp-ja12-20170531,Coverage (%) etnp-ja13-20170531,Coverage (%) etnp-ja14-20170531,Coverage (%) etnp-ja15-20170531,Coverage (%) etnp-ja16-20170531,Area etnp-ja09-20170531,Area etnp-ja10-20170531,Area etnp-ja11-20170531,Area etnp-ja12-20170531,Area etnp-ja13-20170531,Area etnp-ja14-20170531,Area etnp-ja15-20170531,Area etnp-ja16-20170531,#Peptides,#Unique,#Spec etnp-ja09-20170531,#Spec etnp-ja10-20170531,#Spec etnp-ja11-20170531,#Spec etnp-ja12-20170531,#Spec etnp-ja13-20170531,#Spec etnp-ja14-20170531,#Spec etnp-ja15-20170531,#Spec etnp-ja16-20170531,PTM,Avg. Mass,Description
65,66184,ETNP_100m_particle_PROKKA_144421,ETNP_100m_particle_PROKKA_144421 C-phycoerythrin class 2 subunit alpha,WP_011128867.1,WP_011128867.1 MULTISPECIES: C-phycoerythrin class 2 subunit alpha [Synechococcus],,696,9.39E-93,209.52,74,17,74,0,0,0,0,0,0,3.69E+05,4.67E+07,,,,,,,67,67,3,87,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),17736,C-phycoerythrin class 2 subunit alpha
1691,69411,ETNP_100m_particle_PROKKA_146371,ETNP_100m_particle_PROKKA_146371 putative dual-specificity RNA methyltransferase RlmN,WP_019307788,WP_019307788 23S rRNA adenine2503-C2-methyltransferase RlmN SAR324 cluster bacterium SCGC AAA240-J09,,596,5.31E-75,23.92,4,0,4,0,0,0,0,0,0,,7.21E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,18578,putative dual-specificity RNA methyltransferase RlmN
2129,69076,ETNP_100m_particle_PROKKA_147005,ETNP_100m_particle_PROKKA_147005 hypothetical protein,WP_036914246.1,WP_036914246.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,512,1.53E-66,32.36,12,0,12,0,0,0,0,0,0,,7.22E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,13109,hypothetical protein
605,66908,ETNP_100m_particle_PROKKA_149505,ETNP_100m_particle_PROKKA_149505 Ribosome-recycling factor,WP_036914501.1,WP_036914501.1 MULTISPECIES: ribosome recycling factor [Prochlorococcus],,869,1.46E-118,82.5,38,7,38,0,0,0,0,0,0,,8.63E+05,,,,,,,8,1,1,8,0,0,0,0,0,0,,20503,Ribosome-recycling factor
1238,73047,ETNP_100m_particle_PROKKA_14979,ETNP_100m_particle_PROKKA_14979 Core histone H2A/H2B/H3/H4,Ostreococcus_mediterraneus_0179702144,Ostreococcus_mediterraneus_0179702144 No definition line,eukaryotic algae,444,9.81E-56,25.44,10,10,0,0,0,0,0,0,0,7.91E+05,,,,,,,,2,2,2,0,0,0,0,0,0,0,,13208,Core histone H2A/H2B/H3/H4
244,66651,ETNP_100m_particle_PROKKA_153641,ETNP_100m_particle_PROKKA_153641 Ferredoxin,WP_006043345.1,WP_006043345.1 MULTISPECIES: ferredoxin [Synechococcus],,476,2.18E-61,145.22,61,24,61,0,0,0,0,0,0,1.51E+05,2.31E+06,,,,,,,19,2,2,25,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),10602,Ferredoxin
1988,68972,ETNP_100m_particle_PROKKA_154579,ETNP_100m_particle_PROKKA_154579 Single-stranded DNA-binding protein,WP_011129520.1,WP_011129520.1 MULTISPECIES: single-stranded DNA-binding protein [Prochlorococcus],,592,3.78E-78,34.22,8,0,8,0,0,0,0,0,0,,8.75E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,14102,Single-stranded DNA-binding protein
754,68855,ETNP_100m_particle_PROKKA_15470,ETNP_100m_particle_PROKKA_15470 hypothetical protein,None,None,,None,None,87.37,8,0,7,8,7,7,0,0,0,,1.87E+05,4.41E+05,1.97E+05,1.94E+05,,,,3,3,0,1,3,1,1,0,0,0,,21542,hypothetical protein
169,66323,ETNP_100m_particle_PROKKA_155223,ETNP_100m_particle_PROKKA_155223 Major carboxysome shell protein 1A,WP_006169870.1,WP_006169870.1 MULTISPECIES: carbon dioxide-concentrating mechanism protein CcmK [Cyanobacteria],,500,6.76E-65,161.71,86,61,86,0,0,0,0,0,0,,3.93E+04,,,,,,,21,1,13,27,0,0,0,0,0,0,Oxidation (M),10641,Major carboxysome shell protein 1A
503,1808,ETNP_100m_particle_PROKKA_17320,ETNP_100m_particle_PROKKA_17320 Cold shock-like protein CspE,WP_022735572.1,WP_022735572.1 cold-shock protein [Candidatus Pelagibacter ubique],,328,1.19E-39,93.73,84,23,10,84,16,0,0,0,0,,,0.00E+00,,,,,,9,1,2,1,8,1,0,0,0,0,,7953,Cold shock-like protein CspE
1160,3159,ETNP_100m_particle_PROKKA_19019,"ETNP_100m_particle_PROKKA_19019 D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase",WP_036915416.1,"WP_036915416.1 MULTISPECIES: fructose 1,6-bisphosphatase [Prochlorococcus]",,793,2.95E-105,61.16,18,0,18,0,0,0,0,0,0,,5.40E+05,,,,,,,2,1,0,2,0,0,0,0,0,0,,15999,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
1052,70314,ETNP_100m_particle_PROKKA_21869,ETNP_100m_particle_PROKKA_21869 Phosphoribosylformylglycinamidine synthase,WP_000471081.1,WP_000471081.1 phosphoribosylformylglycinamidine synthase [Acinetobacter baumannii],,6502,0,25.28,2,0,0,1,0,1,0,0,0,,,0.00E+00,,4.86E+04,,,,2,2,0,0,1,0,1,0,0,0,Oxidation (M),139555,Phosphoribosylformylglycinamidine synthase
1871,68597,ETNP_100m_particle_PROKKA_24406,ETNP_100m_particle_PROKKA_24406 Choline-sulfatase,WP_036912803.1,WP_036912803.1 MULTISPECIES: arylsulfatase [Prochlorococcus],,2663,0,39.54,2,0,2,0,0,0,0,0,0,,3.81E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,56937,Choline-sulfatase
142,66260,ETNP_100m_particle_PROKKA_26451,ETNP_100m_particle_PROKKA_26451 Major carboxysome shell protein 1A,WP_006169870.1,WP_006169870.1 MULTISPECIES: carbon dioxide-concentrating mechanism protein CcmK [Cyanobacteria],,507,6.40E-66,167.15,85,61,85,0,0,0,0,0,0,,8.54E+05,,,,,,,25,5,13,32,0,0,0,0,0,0,Oxidation (M); Deamidation (NQ),10550,Major carboxysome shell protein 1A
1185,68278,ETNP_100m_particle_PROKKA_29654,ETNP_100m_particle_PROKKA_29654 Glyceraldehyde-3-phosphate dehydrogenase 2,WP_036913110.1,WP_036913110.1 MULTISPECIES: glyceraldehyde-3-phosphate dehydrogenase [Prochlorococcus],,1635,0,43.53,7,0,7,0,0,0,0,0,0,,6.76E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,36256,Glyceraldehyde-3-phosphate dehydrogenase 2
447,67354,ETNP_100m_particle_PROKKA_32827,ETNP_100m_particle_PROKKA_32827 Ferredoxin,WP_006043345.1,WP_006043345.1 MULTISPECIES: ferredoxin [Synechococcus],,497,1.29E-64,97.88,53,34,53,0,0,0,0,0,0,,1.30E+05,,,,,,,10,1,3,11,0,0,0,0,0,0,Carbamidomethylation,10636,Ferredoxin
1278,68994,ETNP_100m_particle_PROKKA_34306,ETNP_100m_particle_PROKKA_34306 Photosystem I reaction center subunit IV,CAK22966.1,CAK22966.1 Photosystem I reaction centre subunit IV [Synechococcus sp. WH 7803],,305,3.29E-36,38.64,23,23,23,0,0,0,0,0,0,2.29E+05,1.02E+06,,,,,,,1,1,1,1,0,0,0,0,0,0,,7647,Photosystem I reaction center subunit IV
2273,69341,ETNP_100m_particle_PROKKA_35178,ETNP_100m_particle_PROKKA_35178 hypothetical protein,WP_036913659.1,WP_036913659.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,919,3.65E-124,27.23,5,0,5,0,0,0,0,0,0,,5.24E+03,,,,,,,1,1,0,1,0,0,0,0,0,0,,26980,hypothetical protein
1987,68886,ETNP_100m_particle_PROKKA_35465,ETNP_100m_particle_PROKKA_35465 Apocytochrome f precursor,CAK24277.1,CAK24277.1 Apocytochrome F [Synechococcus sp. WH 7803],,1316,0,31.12,4,0,4,0,0,0,0,0,0,,7.33E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,33214,Apocytochrome f precursor
85,66199,ETNP_100m_particle_PROKKA_39634,ETNP_100m_particle_PROKKA_39634 General L-amino acid-binding periplasmic protein AapJ precursor,WP_013045324,WP_013045324 amino acid ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum,alphaproteobacteria,1241,4.45E-170,205.51,41,3,17,31,35,37,6,0,0,,,,,0.00E+00,,,,24,1,1,5,18,22,19,2,0,0,Carbamidomethylation; Deamidation (NQ),36030,General L-amino acid-binding periplasmic protein AapJ precursor
187,66390,ETNP_100m_particle_PROKKA_40531,ETNP_100m_particle_PROKKA_40531 Monocarboxylate 2-oxoacid-binding periplasmic protein precursor,SAR11cell_DLNKFFIG_05260,SAR11cell_DLNKFFIG_05260 Monocarboxylate 2-oxoacid-binding periplasmic protein,SAR11,994,6.76E-132,139.31,38,0,0,38,11,0,0,0,0,,,3.14E+06,3.73E+05,,,,,30,22,0,0,29,7,0,0,0,0,Oxidation (M),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
2126,68808,ETNP_100m_particle_PROKKA_42501,ETNP_100m_particle_PROKKA_42501 hypothetical protein,None,None,,None,None,43.2,22,0,22,0,0,0,0,0,0,,5.08E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,7033,hypothetical protein
385,66309,ETNP_100m_particle_PROKKA_43440,ETNP_100m_particle_PROKKA_43440 Ribulose bisphosphate carboxylase,WP_011313150,WP_011313150 ribulose bisphosphate carboxylase Thiobacillus denitrificans,,1992,0,128.32,28,0,28,0,0,0,0,0,0,,8.65E+06,,,,,,,11,11,0,17,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),50603,Ribulose bisphosphate carboxylase
1788,5518,ETNP_100m_particle_PROKKA_43442,ETNP_100m_particle_PROKKA_43442 Dihydroxy-acid dehydratase,WP_036915428.1,WP_036915428.1 MULTISPECIES: dihydroxy-acid dehydratase [Prochlorococcus],,956,8.04E-126,20.59,3,0,3,0,0,0,0,0,0,,2.45E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,22675,Dihydroxy-acid dehydratase
1212,67839,ETNP_100m_particle_PROKKA_44443,ETNP_100m_particle_PROKKA_44443 Uroporphyrinogen decarboxylase,WP_036915646.1,WP_036915646.1 MULTISPECIES: uroporphyrinogen decarboxylase [Prochlorococcus],,1806,0,49.49,5,0,5,0,0,0,0,0,0,,1.05E+06,,,,,,,2,2,0,2,0,0,0,0,0,0,,38927,Uroporphyrinogen decarboxylase
74,66289,ETNP_100m_particle_PROKKA_44805,ETNP_100m_particle_PROKKA_44805 hypothetical protein,MGA_DEGCLMIB_05836,MGA_DEGCLMIB_05836 hypothetical protein,,343,8.85E-42,201.5,84,11,11,84,83,63,0,0,0,,,1.26E+06,3.22E+05,1.66E+05,,,,40,9,1,3,37,20,17,0,0,0,,8047,hypothetical protein
145,66279,ETNP_100m_particle_PROKKA_45033,ETNP_100m_particle_PROKKA_45033 hypothetical protein,WP_011129843.1,WP_011129843.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,505,7.71E-65,156.04,59,17,59,0,0,0,0,0,0,,1.77E+05,,,,,,,36,2,6,38,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),13968,hypothetical protein
681,67214,ETNP_100m_particle_PROKKA_45718,ETNP_100m_particle_PROKKA_45718 hypothetical protein,SAR11cell_DLNKFFIG_09631,SAR11cell_DLNKFFIG_09631 Calcium dodecin,,356,1.02E-43,74.48,48,0,0,48,13,0,0,0,0,,,6.37E+05,8.49E+04,,,,,6,6,0,0,5,2,0,0,0,0,,7880,hypothetical protein
2268,69108,ETNP_100m_particle_PROKKA_47352,ETNP_100m_particle_PROKKA_47352 hypothetical protein,WP_036915683.1,WP_036915683.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,218,3.80E-23,34.07,17,0,17,0,0,0,0,0,0,,1.87E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,7066,hypothetical protein
2262,68971,ETNP_100m_particle_PROKKA_47732,ETNP_100m_particle_PROKKA_47732 hypothetical protein,WP_011825668.1,WP_011825668.1 MULTISPECIES: glyceraldehyde-3-phosphate dehydrogenase [Prochlorococcus],,409,2.05E-51,41.24,14,0,14,0,0,0,0,0,0,,3.13E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,10162,hypothetical protein
1221,68906,ETNP_100m_particle_PROKKA_50293,ETNP_100m_particle_PROKKA_50293 hypothetical protein,CAK23799.1,CAK23799.1 Uncharacterized conserved secreted protein [Synechococcus sp. WH 7803],,581,8.68E-75,37.75,12,0,4,0,8,0,0,0,0,,,,1.20E+03,,,,,2,1,0,1,0,1,0,0,0,0,,18876,hypothetical protein
1292,68268,ETNP_100m_particle_PROKKA_50350,ETNP_100m_particle_PROKKA_50350 hypothetical protein,None,None,,None,None,51.41,18,0,18,0,0,0,0,0,0,,2.18E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,20442,hypothetical protein
963,69231,ETNP_100m_particle_PROKKA_50481,ETNP_100m_particle_PROKKA_50481 10 kDa chaperonin,Verrucomicrobia_HGEPPPGB_01858,Verrucomicrobia_HGEPPPGB_01858 10 kDa chaperonin,,371,2.22E-45,42,24,9,0,24,0,0,0,0,0,,,6.76E+04,,,,,,2,1,1,0,2,0,0,0,0,0,,10560,10 kDa chaperonin
1186,68363,ETNP_100m_particle_PROKKA_51318,ETNP_100m_particle_PROKKA_51318 Putative universal stress protein,WP_011827370.1,WP_011827370.1 MULTISPECIES: universal stress protein [Prochlorococcus],,605,4.04E-80,51.54,21,0,21,0,0,0,0,0,0,,2.43E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,13795,Putative universal stress protein
972,68087,ETNP_100m_particle_PROKKA_51904,ETNP_100m_particle_PROKKA_51904 30S ribosomal protein S2,WP_011129963.1,WP_011129963.1 MULTISPECIES: 30S ribosomal protein S2 [Prochlorococcus],,1245,4.19E-174,42.39,7,3,7,0,0,0,0,0,0,2.59E+04,1.37E+05,,,,,,,2,2,1,2,0,0,0,0,0,0,,26908,30S ribosomal protein S2
1243,67898,ETNP_100m_particle_PROKKA_52503,ETNP_100m_particle_PROKKA_52503 Serine/threonine-protein kinase B,WP_036911805.1,WP_036911805.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,737,1.52E-98,63.7,13,0,13,0,0,0,0,0,0,,4.24E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,19102,Serine/threonine-protein kinase B
182,66750,ETNP_100m_particle_PROKKA_53949,ETNP_100m_particle_PROKKA_53949 hypothetical protein,Favella_taraikaensis_0185584460,Favella_taraikaensis_0185584460 No definition line,,346,2.00E-38,132.25,30,0,27,29,16,11,8,0,0,,5.95E+05,3.24E+05,3.40E+05,1.83E+05,,,,19,5,0,11,14,7,4,1,0,0,Deamidation (NQ),22020,hypothetical protein
555,69139,ETNP_100m_particle_PROKKA_53950,ETNP_100m_particle_PROKKA_53950 PEP-CTERM motif protein,None,None,,None,None,48.83,17,0,17,5,5,4,0,0,0,,3.26E+05,6.79E+05,3.25E+05,1.41E+05,,,,4,3,0,4,3,2,1,0,0,0,,16865,PEP-CTERM motif protein
715,67331,ETNP_100m_particle_PROKKA_54272,ETNP_100m_particle_PROKKA_54272 R-phycocyanin-2 beta chain,WP_006169891.1,"WP_006169891.1 MULTISPECIES: phycocyanin, subunit beta [Synechococcus]",,735,1.83E-98,68.87,28,4,28,0,0,0,0,0,0,1.19E+05,5.73E+05,,,,,,,4,4,1,5,0,0,0,0,0,0,Oxidation (M),18151,R-phycocyanin-2 beta chain
639,66872,ETNP_100m_particle_PROKKA_54273,ETNP_100m_particle_PROKKA_54273 R-phycocyanin-2 subunit alpha,WP_011128881.1,WP_011128881.1 R-phycocyanin II alpha chain [Synechococcus sp. WH 8102],,770,3.93E-104,84.02,41,0,41,0,0,0,0,0,0,,2.39E+06,,,,,,,8,8,0,8,0,0,0,0,0,0,Oxidation (M),17329,R-phycocyanin-2 subunit alpha
2127,68822,ETNP_100m_particle_PROKKA_59510,"ETNP_100m_particle_PROKKA_59510 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",KKU20022,KKU20022 hypothetical protein UX30_C0005G0063 Candidatus Saccharibacteria bacterium GW2011_GWA2_46_10,,250,3.94E-27,44.02,16,0,0,16,0,0,0,0,0,,,1.76E+04,,,,,,1,1,0,0,1,0,0,0,0,0,,10006,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
778,67610,ETNP_100m_particle_PROKKA_60224,ETNP_100m_particle_PROKKA_60224 Nitrogen regulatory protein P-II,CAK24461.1,CAK24461.1 Nitrogen regulatory protein P-II [Synechococcus sp. WH 7803],,487,1.52E-62,76.37,27,0,27,0,0,0,0,0,0,,3.05E+05,,,,,,,5,1,0,5,0,0,0,0,0,0,,12248,Nitrogen regulatory protein P-II
994,67961,ETNP_100m_particle_PROKKA_60367,ETNP_100m_particle_PROKKA_60367 hypothetical protein,WP_036915857.1,WP_036915857.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,502,1.81E-64,57.95,18,0,18,0,0,0,0,0,0,,7.10E+05,,,,,,,2,1,0,3,0,0,0,0,0,0,,13129,hypothetical protein
1193,69423,ETNP_100m_particle_PROKKA_60876,ETNP_100m_particle_PROKKA_60876 30S ribosomal protein S17,WP_036912659.1,WP_036912659.1 MULTISPECIES: 30S ribosomal protein S17 [Prochlorococcus],,425,7.39E-54,34.71,12,0,12,0,0,0,0,0,0,,1.40E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,10013,30S ribosomal protein S17
340,67443,ETNP_100m_particle_PROKKA_62679,ETNP_100m_particle_PROKKA_62679 hypothetical protein,MGA_DEGCLMIB_05836,MGA_DEGCLMIB_05836 hypothetical protein,,274,2.65E-31,106.18,53,0,28,38,22,22,14,0,0,,6.24E+04,,,,,,,13,1,0,3,10,3,3,1,0,0,,8046,hypothetical protein
1018,67435,ETNP_100m_particle_PROKKA_65499,ETNP_100m_particle_PROKKA_65499 Hydroperoxy fatty acid reductase gpx1,WP_036913301.1,WP_036913301.1 MULTISPECIES: glutathione peroxidase [Prochlorococcus],,698,2.73E-93,53.51,19,0,19,0,0,0,0,0,0,,4.91E+05,,,,,,,3,3,0,3,0,0,0,0,0,0,,17476,Hydroperoxy fatty acid reductase gpx1
542,2413,ETNP_100m_particle_PROKKA_66404,ETNP_100m_particle_PROKKA_66404 Core histone H2A/H2B/H3/H4,Paraphysomonas_vestita_0174825890,Paraphysomonas_vestita_0174825890 No definition line,,319,2.21E-36,74.01,24,0,18,23,6,0,0,0,0,,9.24E+05,4.47E+05,8.81E+04,,,,,8,8,0,7,3,1,0,0,0,0,,12324,Core histone H2A/H2B/H3/H4
108,66302,ETNP_100m_particle_PROKKA_68767,ETNP_100m_particle_PROKKA_68767 DNA-binding protein HU,WP_011130763.1,WP_011130763.1 MULTISPECIES: DNA-binding protein [Prochlorococcus],,456,1.43E-58,150.8,74,58,73,0,0,0,0,0,0,,9.13E+05,,,,,,,30,2,17,38,0,0,0,0,0,0,Oxidation (M),9840,DNA-binding protein HU
431,66273,ETNP_100m_particle_PROKKA_69298,ETNP_100m_particle_PROKKA_69298 Aliphatic amidase expression-regulating protein,Goniomonas_pacifica_0175899702,Goniomonas_pacifica_0175899702 No definition line,,2037,0,148.04,28,0,28,0,0,0,0,0,0,,4.35E+05,,,,,,,12,3,0,15,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),47252,Aliphatic amidase expression-regulating protein
456,66818,ETNP_100m_particle_PROKKA_71648,ETNP_100m_particle_PROKKA_71648 hypothetical protein,WP_036914636.1,WP_036914636.1 MULTISPECIES: hypothetical protein [Prochlorococcus],,345,1.70E-41,85.62,45,9,45,0,0,0,0,0,0,,7.62E+06,,,,,,,10,3,1,13,0,0,0,0,0,0,Oxidation (M),12199,hypothetical protein
1248,3917,ETNP_100m_particle_PROKKA_71836,ETNP_100m_particle_PROKKA_71836 Multiple sugar-binding protein precursor,WP_015440588.1,WP_015440588.1 putative alpha-glucoside ABC transporter alpha-glucoside-binding protein [Ilumatobacter coccineus],,1281,5.18E-173,41.93,11,0,11,0,0,0,0,0,0,,1.73E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,42505,Multiple sugar-binding protein precursor
581,2181,ETNP_100m_particle_PROKKA_73227,ETNP_100m_particle_PROKKA_73227 Poly(beta-D-mannuronate) C5 epimerase 7,None,None,,None,None,96.48,18,0,18,0,0,0,0,0,0,,1.21E+06,,,,,,,7,7,0,9,0,0,0,0,0,0,,25582,Poly(beta-D-mannuronate) C5 epimerase 7
631,67042,ETNP_100m_particle_PROKKA_73465,ETNP_100m_particle_PROKKA_73465 Cell division protein FtsZ,WP_036911818.1,WP_036911818.1 MULTISPECIES: cell division protein FtsZ [Prochlorococcus],,1765,0,90.79,16,7,16,0,0,0,0,0,0,,1.94E+05,,,,,,,6,2,2,6,0,0,0,0,0,0,,40892,Cell division protein FtsZ
539,66581,ETNP_100m_particle_PROKKA_74628,ETNP_100m_particle_PROKKA_74628 Nitrate reductase,WP_009605124.1,WP_009605124.1 formate dehydrogenase [SAR116 cluster alpha proteobacterium HIMB100],,1614,0,109.9,15,0,5,10,13,9,0,0,0,,,,1.23E+05,,,,,5,1,0,1,3,4,3,0,0,0,,43383,Nitrate reductase
752,67583,ETNP_100m_particle_PROKKA_74968,ETNP_100m_particle_PROKKA_74968 50S ribosomal protein L3,WP_036912637.1,WP_036912637.1 MULTISPECIES: 50S ribosomal protein L3 [Prochlorococcus],,1049,6.80E-145,63.6,22,6,22,0,0,0,0,0,0,,2.20E+04,,,,,,,4,3,1,5,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),23304,50S ribosomal protein L3
76,66465,ETNP_100m_particle_PROKKA_77473,ETNP_100m_particle_PROKKA_77473 hypothetical protein,MGA_DEGCLMIB_03853,MGA_DEGCLMIB_03853 hypothetical protein,,364,5.96E-45,185.76,84,13,27,69,80,81,0,0,0,,,1.78E+04,,,,,,36,2,2,5,30,17,22,0,0,0,,7989,hypothetical protein
72,66435,ETNP_100m_particle_PROKKA_82300,"ETNP_100m_particle_PROKKA_82300 Tubulin/FtsZ family, GTPase domain",Anophryoides_haemophila_0204820976,Anophryoides_haemophila_0204820976 No definition line,,710,6.49E-96,167.43,87,66,48,62,35,42,53,0,0,3.44E+06,3.77E+05,2.35E+06,3.42E+05,8.36E+05,1.26E+06,,,45,22,17,7,27,6,11,13,0,0,Carbamidomethylation; Oxidation (M),14624,Tubulin/FtsZ family  GTPase domain
231,69357,ETNP_100m_particle_PROKKA_84158,ETNP_100m_particle_PROKKA_84158 Chaperone protein ClpB 1,WP_018969568.1,WP_018969568.1 chaperone protein ClpB [Rubritalea marina],,3301,0,29.17,1,1,1,1,1,1,0,0,0,7.88E+04,1.94E+06,5.56E+05,7.31E+05,1.11E+06,,,,1,1,4,7,5,8,5,0,0,0,,95571,Chaperone protein ClpB 1
649,66990,ETNP_100m_particle_PROKKA_84573,ETNP_100m_particle_PROKKA_84573 putative nucleotide-binding protein,CAK24249.1,CAK24249.1 Conserved hypothetical protein [Synechococcus sp. WH 7803],,711,3.90E-95,85.33,25,8,25,0,0,0,0,0,0,,4.06E+05,,,,,,,7,2,1,7,0,0,0,0,0,0,,18829,putative nucleotide-binding protein
1216,68162,ETNP_100m_particle_PROKKA_85348,ETNP_100m_particle_PROKKA_85348 50S ribosomal protein L13,WP_036912698.1,WP_036912698.1 MULTISPECIES: 50S ribosomal protein L13 [Prochlorococcus],,746,7.28E-101,45.25,13,7,6,0,0,0,0,0,0,7.21E+04,6.62E+05,,,,,,,2,2,1,1,0,0,0,0,0,0,,16859,50S ribosomal protein L13
991,67505,ETNP_100m_particle_PROKKA_87957,ETNP_100m_particle_PROKKA_87957 30S ribosomal protein S1,WP_036911164.1,WP_036911164.1 MULTISPECIES: 30S ribosomal protein S1 [Prochlorococcus],,1783,0,59.91,11,0,11,0,0,0,0,0,0,,3.37E+05,,,,,,,3,3,0,3,0,0,0,0,0,0,Oxidation (M),40524,30S ribosomal protein S1
1988,69100,ETNP_100m_particle_PROKKA_88764,ETNP_100m_particle_PROKKA_88764 Single-stranded DNA-binding protein,WP_011126999.1,WP_011126999.1 MULTISPECIES: single-stranded DNA-binding protein [Synechococcus],,572,4.58E-75,34.22,8,0,8,0,0,0,0,0,0,,8.75E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,14045,Single-stranded DNA-binding protein
2265,69043,ETNP_100m_particle_PROKKA_88839,ETNP_100m_particle_PROKKA_88839 hypothetical protein,WP_036913980.1,WP_036913980.1 MULTISPECIES: penicillin amidase [Prochlorococcus],,369,1.16E-44,36.2,14,0,14,0,0,0,0,0,0,,0.00E+00,,,,,,,1,1,0,1,0,0,0,0,0,0,,12539,hypothetical protein
892,69793,ETNP_100m_particle_PROKKA_89486,ETNP_100m_particle_PROKKA_89486 putative nucleotide-binding protein,WP_011128676.1,WP_011128676.1 MULTISPECIES: nucleotide-binding protein [Synechococcus],,716,9.28E-96,36.85,14,0,14,0,0,0,0,0,0,,6.31E+03,,,,,,,4,1,0,4,0,0,0,0,0,0,,18745,putative nucleotide-binding protein
883,67344,ETNP_100m_particle_PROKKA_89882,ETNP_100m_particle_PROKKA_89882 Rubrerythrin,WP_011823595.1,WP_011823595.1 MULTISPECIES: magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [Prochlorococcus],,1178,5.23E-160,69.83,9,0,9,0,0,0,0,0,0,,1.33E+06,,,,,,,4,4,0,4,0,0,0,0,0,0,,40723,Rubrerythrin
226,66344,ETNP_100m_particle_PROKKA_90902,ETNP_100m_particle_PROKKA_90902 Photosystem I iron-sulfur center,WP_007099573.1,WP_007099573.1 MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Synechococcales],,414,1.59E-52,142.36,91,43,91,0,0,0,0,0,0,8.10E+05,1.98E+07,,,,,,,20,3,4,26,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),8846,Photosystem I iron-sulfur center
616,67863,ETNP_100m_particle_PROKKA_90903,ETNP_100m_particle_PROKKA_90903 Acyl carrier protein,WP_007099572.1,WP_007099572.1 MULTISPECIES: acyl carrier protein [Synechococcus],,387,2.91E-48,83.62,34,32,34,0,0,0,0,0,0,1.01E+06,2.43E+06,,,,,,,6,2,2,7,0,0,0,0,0,0,,9548,Acyl carrier protein
725,66869,ETNP_100m_particle_PROKKA_93757,ETNP_100m_particle_PROKKA_93757 Aliphatic amidase expression-regulating protein,WP_042504522.1,WP_042504522.1 MULTISPECIES: ABC transporter substrate-binding protein [Synechococcus],,1294,4.65E-178,83.9,17,0,17,0,0,0,0,0,0,,1.12E+05,,,,,,,6,1,0,6,0,0,0,0,0,0,Carbamidomethylation,28461,Aliphatic amidase expression-regulating protein
863,67642,ETNP_100m_particle_PROKKA_94611,ETNP_100m_particle_PROKKA_94611 Glutathione-binding protein GsiB precursor,AAV96076.1,"AAV96076.1 dipeptide ABC transporter, periplasmic dipeptide-binding protein [Ruegeria pomeroyi DSS-3]",,1358,0,90.56,5,0,0,0,2,5,0,0,0,,,,,3.51E+05,,,,3,2,0,0,0,1,3,0,0,0,,58220,Glutathione-binding protein GsiB precursor
