Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
378,3743,ETNP_120m_particle_PROKKA_00435,48.52,22,1,1,,6539,hypothetical protein
378,3744,ETNP_100m_PROKKA_62262,48.52,22,1,1,,6498,hypothetical protein
378,3745,ETNP_300m_PROKKA_66513,48.52,19,1,1,,7705,hypothetical protein
378,3748,ETNP_180m_PROKKA_53734,48.52,6,1,1,,23228,hypothetical protein
322,57411,ETNP_180m_PROKKA_186511,48.48,6,3,0,,57711,60 kDa chaperonin
322,57412,ETNP_160m_PROKKA_52423,48.48,6,3,0,,57723,60 kDa chaperonin
322,57413,NP_300m_PROKKA_14803,48.48,6,3,0,,57679,60 kDa chaperonin
322,57414,ETNP_120m_particle_PROKKA_189924,48.48,6,3,0,,57693,60 kDa chaperonin
320,1520,ETNP_100m_particle_PROKKA_154398,48.47,8,3,3,,54724,hypothetical protein
320,1521,ETNP_100m_PROKKA_56733,48.47,8,3,3,,54724,hypothetical protein
320,1522,ETNP_90m_PROKKA_172637,48.47,8,3,3,,54846,hypothetical protein
320,1523,ETNP_100m_PROKKA_84788,48.47,8,3,3,,54846,hypothetical protein
320,1519,ETNP_90m_PROKKA_167733,48.47,8,3,3,,52682,hypothetical protein
320,1524,ETNP_120m_PROKKA_308309,48.47,7,3,3,,55460,hypothetical protein
319,1332,ETNP_90m_PROKKA_130637,48.36,10,3,3,,33615,Trigger factor
319,1329,ETNP_120m_PROKKA_90724,48.36,16,3,3,,21273,Trigger factor
400,2723,ETNP_120m_particle_PROKKA_209581,48.03,18,2,1,,14995,hypothetical protein
400,2724,ETNP_120m_particle_PROKKA_30032,48.03,17,2,1,,15516,hypothetical protein
419,3694,ETNP_120m_free_PROKKA_169332,47.73,10,1,1,,14308,ATP synthase subunit b
419,3695,ETNP_120m_particle_PROKKA_230906,47.73,10,1,1,,14180,ATP synthase subunit b
419,3696,ETNP_140m_PROKKA_78397,47.73,8,1,1,,18900,ATP synthase subunit b
419,3697,ETNP_120m_PROKKA_108748,47.73,8,1,1,,18900,ATP synthase subunit b
419,3698,ETNP_90m_PROKKA_149427,47.73,8,1,1,,18725,ATP synthase subunit b
419,3699,ETNP_100m_particle_PROKKA_135113,47.73,8,1,1,,18900,ATP synthase subunit b
419,3700,ETNP_110m_PROKKA_14187,47.73,8,1,1,,18711,ATP synthase subunit b
419,3701,ETNP14_68mB_PROKKA_19002,47.73,8,1,1,,18725,ATP synthase subunit b
419,3702,ETNP_100m_PROKKA_79266,47.73,8,1,1,,18725,ATP synthase subunit b
419,3703,ETNP_90m_PROKKA_111295,47.73,8,1,1,,18900,ATP synthase subunit b
419,3704,ETNP_140m_PROKKA_113877,47.73,8,1,1,,18725,ATP synthase subunit b
419,3705,ETNP_100m_PROKKA_03749,47.73,8,1,1,,18900,ATP synthase subunit b
419,3706,ETNP_100m_particle_PROKKA_130770,47.73,8,1,1,,18725,ATP synthase subunit b
419,3707,ETNP_160m_PROKKA_111842,47.73,8,1,1,,18900,ATP synthase subunit b
419,3708,ETNP_160m_PROKKA_228142,47.73,8,1,1,,18711,ATP synthase subunit b
607,3346,ETNP_100m_particle_PROKKA_02285,47.43,6,1,1,,20578,Colicin I receptor precursor
607,3347,ETNP_140m_PROKKA_133382,47.43,4,1,1,,33125,Colicin I receptor precursor
607,3348,ETNP_160m_PROKKA_194844,47.43,4,1,1,,35497,Colicin I receptor precursor
420,57482,ETNP_100m_particle_PROKKA_108831,47.39,19,1,1,,8690,30S ribosomal protein S11
420,57483,ETNP_90m_PROKKA_18010,47.39,12,1,1,,13940,30S ribosomal protein S11
420,57484,ETNP_70m_PROKKA_125265,47.39,12,1,1,,13823,30S ribosomal protein S11
420,57485,ETNP_90m_PROKKA_141258,47.39,12,1,1,,13814,30S ribosomal protein S11
420,57486,WP_011128946,47.39,12,1,1,,13782,30S ribosomal protein S11 Synechococcus
420,57487,ETNP14_68maa_PROKKA_85715,47.39,12,1,1,,13847,30S ribosomal protein S11
420,57488,ETNP_110m_PROKKA_40809,47.39,12,1,1,,13814,30S ribosomal protein S11
420,57489,WP_002805825,47.39,12,1,1,,13811,30S ribosomal protein S11 Prochlorococcus
420,57490,ETNP_100m_particle_PROKKA_57313,47.39,12,1,1,,13812,30S ribosomal protein S11
420,57491,ETNP14_68mB_PROKKA_09588,47.39,12,1,1,,13843,30S ribosomal protein S11
420,57492,ETNP_120m_PROKKA_326173,47.39,12,1,1,,13812,30S ribosomal protein S11
420,57493,WP_036912685,47.39,12,1,1,,13842,30S ribosomal protein S11 Prochlorococcus
420,57494,ETNP_120m_particle_PROKKA_226967,47.39,12,1,1,,13812,30S ribosomal protein S11
420,57495,NP_85m_PROKKA_16477,47.39,12,1,1,,13814,30S ribosomal protein S11
420,57496,ETNP_110m_PROKKA_40812,47.39,12,1,1,,13818,30S ribosomal protein S11
420,57497,ETNP_140m_PROKKA_46900,47.39,12,1,1,,13818,30S ribosomal protein S11
420,57498,ETNP_120m_free_PROKKA_122164,47.39,12,1,1,,13812,30S ribosomal protein S11
420,57499,WP_011131121,47.39,12,1,1,,13812,30S ribosomal protein S11 Prochlorococcus marinus
420,57500,WP_028953616,47.39,12,1,1,,13796,30S ribosomal protein S11 Synechococcus
420,57501,ETNP14_68maa_PROKKA_78028,47.39,12,1,1,,13818,30S ribosomal protein S11
420,57502,ETNP14_68mB_PROKKA_35081,47.39,12,1,1,,13818,30S ribosomal protein S11
420,57503,ETNP_100m_particle_PROKKA_73775,47.39,12,1,1,,13814,30S ribosomal protein S11
420,57504,NP_30m_PROKKA_17424,47.39,12,1,1,,13768,30S ribosomal protein S11
420,57505,ETNP_120m_PROKKA_145479,47.39,12,1,1,,13814,30S ribosomal protein S11
493,3003,ETNP14_120maa_PROKKA_61562,47.22,2,1,1,,82676,Oligopeptide-binding protein OppA precursor
493,3730,ETNP_140m_PROKKA_126396,47.22,3,1,1,,45901,Oligopeptide-binding protein OppA precursor
493,3731,ETNP_120m_free_PROKKA_120259,47.22,2,1,1,,65039,Oligopeptide-binding protein OppA precursor
331,1496,ETNP_90m_PROKKA_61494,46.86,7,2,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
331,1497,ETNP_120m_free_PROKKA_324462,46.86,7,2,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
331,1498,ETNP_100m_particle_PROKKA_77376,46.86,7,2,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
331,1499,ETNP_120m_PROKKA_239015,46.86,7,2,2,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
331,2667,WP_011128857,46.86,6,2,2,,33147,photosystem I reaction center subunit XII Synechococcus
219,1623,ETNP_90m_PROKKA_58146,46.71,41,4,0,,8876,Photosystem I iron-sulfur center
406,57456,ETNP_90m_PROKKA_88943,46.44,19,2,1,,11942,50S ribosomal protein L10
608,3785,WP_037979839,46.19,5,1,1,,25035,membrane protein Synechococcus sp WH 5701
608,3786,ETNP_100m_PROKKA_53916,46.19,4,1,1,,25603,Inhibitor of apoptosis-promoting Bax1
608,3787,ETNP_120m_PROKKA_35623,46.19,4,1,1,,25390,Inhibitor of apoptosis-promoting Bax1
608,3788,WP_011129731,46.19,4,1,1,,25520,membrane protein Prochlorococcus marinus
608,3789,ETNP_120m_particle_PROKKA_40830,46.19,4,1,1,,25390,Inhibitor of apoptosis-promoting Bax1
608,3304,WP_036912812,46.19,4,1,1,,25575,membrane protein Prochlorococcus
608,3790,ETNP_110m_PROKKA_38422,46.19,4,1,1,,25390,Inhibitor of apoptosis-promoting Bax1
407,2694,ADB27566,46.05,4,2,0,,57330,chaperonin GroEL chloroplast  Thalassiosira oceanica CCMP1005
263,1712,ETNP_100m_particle_PROKKA_07518,45.66,28,3,3,,7412,Core histone H2A/H2B/H3/H4
379,3249,ETNP_120m_free_PROKKA_159977,45.40,14,1,1,,9060,hypothetical protein
379,3250,ETNP_90m_PROKKA_103720,45.40,10,1,1,,13190,hypothetical protein
379,3251,ETNP_120m_PROKKA_239313,45.40,10,1,1,,13190,hypothetical protein
379,3252,ETNP_100m_particle_PROKKA_01097,45.40,10,1,1,,13190,hypothetical protein
321,2074,XP_002180656,45.32,7,3,1,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
381,4512,ETNP_100m_particle_PROKKA_122669,45.22,8,2,2,,24259,Ribulose-phosphate 3-epimerase
381,4513,ETNP_120m_PROKKA_275680,45.22,8,2,2,,24218,Ribulose-phosphate 3-epimerase
381,4515,ETNP_140m_PROKKA_119303,45.22,8,2,2,,24259,Ribulose-phosphate 3-epimerase
381,4516,ETNP_140m_PROKKA_11570,45.22,8,2,2,,24218,Ribulose-phosphate 3-epimerase
381,4517,ETNP_100m_PROKKA_50284,45.22,8,2,2,,24259,Ribulose-phosphate 3-epimerase
381,4518,WP_036915413,45.22,8,2,2,,24176,ribulose-phosphate 3-epimerase Prochlorococcus
381,4519,NP_85m_PROKKA_26014,45.22,8,2,2,,24218,Ribulose-phosphate 3-epimerase
381,4520,ETNP_90m_PROKKA_100473,45.22,8,2,2,,24218,Ribulose-phosphate 3-epimerase
381,4521,ETNP_100m_PROKKA_49679,45.22,8,2,2,,24218,Ribulose-phosphate 3-epimerase
381,4523,WP_011129948,45.22,8,2,2,,24673,ribulose-phosphate 3-epimerase Prochlorococcus marinus
381,4524,ETNP_120m_free_PROKKA_318897,45.22,7,2,2,,26722,Ribulose-phosphate 3-epimerase
404,2576,ETNP_160m_PROKKA_215560,44.84,6,2,1,,37120,Bacterial extracellular solute-binding protein
404,2578,WP_053820550,44.84,6,2,1,,39362,hypothetical protein Candidatus Thioglobus singularis
404,2579,NP_85m_PROKKA_08216,44.84,6,2,1,,39292,Bacterial extracellular solute-binding protein
404,2580,NP_100m_PROKKA_04112,44.84,6,2,1,,39439,Bacterial extracellular solute-binding protein
404,2581,ETNP_140m_PROKKA_29383,44.84,6,2,1,,39438,Bacterial extracellular solute-binding protein
404,2582,ETNP_180m_PROKKA_06078,44.84,6,2,1,,39438,Bacterial extracellular solute-binding protein
404,2583,NP_300m_PROKKA_22066,44.84,6,2,1,,39438,Bacterial extracellular solute-binding protein
377,2003,ETNP_160m_PROKKA_43661,44.62,3,1,1,,57117,60 kDa chaperonin
352,1026,ETNP_120m_PROKKA_22821,44.10,10,2,2,,19993,50S ribosomal protein L5
352,1027,ETNP_140m_PROKKA_79343,44.10,10,2,2,,19993,50S ribosomal protein L5
352,1028,ETNP_100m_particle_PROKKA_36131,44.10,10,2,2,,19993,50S ribosomal protein L5
352,1029,ETNP_90m_PROKKA_149068,44.10,10,2,2,,19937,50S ribosomal protein L5
352,1030,NP_85m_PROKKA_10143,44.10,10,2,2,,19993,50S ribosomal protein L5
352,1000,WP_036912665,44.10,10,2,2,,19992,50S ribosomal protein L5 Prochlorococcus
352,1001,WP_011131111,44.10,10,2,2,,20006,50S ribosomal protein L5 Prochlorococcus marinus
352,1546,ETNP_90m_PROKKA_177452,44.10,10,2,2,,19945,50S ribosomal protein L5
352,1547,ETNP_100m_particle_PROKKA_24559,44.10,10,2,2,,19945,50S ribosomal protein L5
352,1548,ETNP_120m_PROKKA_06054,44.10,10,2,2,,19945,50S ribosomal protein L5
352,1409,ETNP_120m_particle_PROKKA_64123,44.10,12,2,2,,16545,50S ribosomal protein L5
352,1970,WP_038543129,44.10,10,2,2,,20042,50S ribosomal protein L5 Synechococcus sp KORDI-100
352,2515,WP_006173344,44.10,10,2,2,,19985,50S ribosomal protein L5 Synechococcus sp WH 5701
274,3751,ETNP_90m_PROKKA_202194,43.64,14,1,1,,12305,Plastocyanin precursor
438,2097,ETNP_140m_PROKKA_140088,43.61,3,1,1,,45498,6'''-hydroxyparomomycin C oxidase
438,1718,ETNP14_68maa_PROKKA_49931,43.61,3,1,1,,55823,6'''-hydroxyparomomycin C oxidase
438,1719,NP_85m_PROKKA_05300,43.61,3,1,1,,55811,6'''-hydroxyparomomycin C oxidase
438,1720,ETNP_160m_PROKKA_83343,43.61,3,1,1,,55811,6'''-hydroxyparomomycin C oxidase
438,1721,ETNP_90m_PROKKA_38770,43.61,3,1,1,,55811,6'''-hydroxyparomomycin C oxidase
438,1722,ETNP_100m_PROKKA_28398,43.61,3,1,1,,55811,6'''-hydroxyparomomycin C oxidase
438,3266,ETNP_90m_PROKKA_143769,43.61,8,1,1,,18889,6'''-hydroxyparomomycin C oxidase
438,3267,ETNP_120m_particle_PROKKA_240351,43.61,7,1,1,,19394,6'''-hydroxyparomomycin C oxidase
609,57506,ETNP_120m_free_PROKKA_21718,43.44,16,1,1,,7733,hypothetical protein
609,57507,ETNP_100m_particle_PROKKA_42094,43.44,14,1,1,,8787,hypothetical protein
609,57508,ETNP_120m_PROKKA_113450,43.44,4,1,1,,28319,hypothetical protein
609,57509,ETNP_90m_PROKKA_73246,43.44,4,1,1,,28533,hypothetical protein
610,3777,ETNP_100m_particle_PROKKA_14394,43.44,13,1,1,,8982,Transketolase
610,3778,ETNP_140m_PROKKA_44914,43.44,6,1,1,,18846,Transketolase
610,3791,ETNP_120m_PROKKA_91392,43.44,4,1,1,,32319,Transketolase
610,3793,ETNP_90m_PROKKA_36216,43.44,3,1,1,,36058,Transketolase
500,3842,ETNP_90m_PROKKA_84210,43.20,4,1,1,,39901,N-acetyl-gamma-glutamyl-phosphate reductase
500,3844,ETNP_100m_PROKKA_64738,43.20,4,1,1,,43674,N-acetyl-gamma-glutamyl-phosphate reductase
500,3845,NP_85m_PROKKA_15228,43.20,4,1,1,,43705,N-acetyl-gamma-glutamyl-phosphate reductase
500,3840,WP_052039603,43.20,4,1,1,,40179,N-acetyl-gamma-glutamyl-phosphate reductase Prochlorococcus
500,3841,ETNP_90m_PROKKA_42895,43.20,4,1,1,,39567,N-acetyl-gamma-glutamyl-phosphate reductase
500,3843,ETNP_100m_PROKKA_18408,43.20,4,1,1,,39827,N-acetyl-gamma-glutamyl-phosphate reductase
500,3529,WP_052646217,43.20,4,1,1,,40118,N-acetyl-gamma-glutamyl-phosphate reductase Prochlorococcus marinus
500,3471,ETNP_100m_particle_PROKKA_97228,43.20,4,1,1,,44774,N-acetyl-gamma-glutamyl-phosphate reductase
449,4163,ETNP_120m_PROKKA_104890,43.07,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
449,4164,ETNP_160m_PROKKA_11298,43.07,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
449,4165,ETNP_120m_free_PROKKA_226201,43.07,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
449,4166,ETNP_180m_PROKKA_236213,43.07,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
449,4167,ETNP_140m_PROKKA_39161,43.07,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
449,4168,ETNP_300m_PROKKA_75120,43.07,2,1,1,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
611,4111,ETNP_110m_PROKKA_22745,42.48,32,1,1,,4139,Pyrroline-5-carboxylate reductase
611,4112,ETNP_140m_PROKKA_113116,42.48,16,1,1,,8472,Pyrroline-5-carboxylate reductase
611,4113,ETNP_100m_PROKKA_98300,42.48,11,1,1,,12599,Pyrroline-5-carboxylate reductase
611,4114,NP_85m_PROKKA_36398,42.48,9,1,1,,14728,Pyrroline-5-carboxylate reductase
611,4115,ETNP_100m_particle_PROKKA_12227,42.48,9,1,1,,15715,Pyrroline-5-carboxylate reductase
611,4116,ETNP_120m_PROKKA_217593,42.48,9,1,1,,15591,Pyrroline-5-carboxylate reductase
611,4117,ETNP_110m_PROKKA_52568,42.48,7,1,1,,18039,Pyrroline-5-carboxylate reductase
611,4118,ETNP_100m_PROKKA_01638,42.48,7,1,1,,18039,Pyrroline-5-carboxylate reductase
611,4119,ETNP14_68mB_PROKKA_123307,42.48,5,1,1,,26345,Pyrroline-5-carboxylate reductase
611,4120,WP_051847670,42.48,5,1,1,,26807,pyrroline-5-carboxylate reductase Synechococcus sp KORDI-100
611,4121,ETNP_90m_PROKKA_59763,42.48,5,1,1,,27139,Pyrroline-5-carboxylate reductase
611,4122,ETNP_90m_PROKKA_169381,42.48,5,1,1,,27272,Pyrroline-5-carboxylate reductase
611,4123,ETNP_120m_PROKKA_285835,42.48,5,1,1,,27839,Pyrroline-5-carboxylate reductase
340,2970,ETNP_120m_PROKKA_06048,42.41,13,3,1,,27194,30S ribosomal protein S3
401,57451,ETNP_120m_particle_PROKKA_218405,42.14,5,2,0,,42977,Elongation factor Tu
401,57452,NP_300m_PROKKA_33099,42.14,5,2,0,,43009,Elongation factor Tu
401,2661,WP_013260442,42.14,5,2,0,,43354,elongation factor Tu gamma proteobacterium HdN1
401,2662,WP_013260454,42.14,5,2,0,,43368,elongation factor Tu gamma proteobacterium HdN1
454,4209,NP_100m_PROKKA_21139,41.80,8,1,1,,14906,hypothetical protein
454,4210,ETNP14_68maa_PROKKA_128036,41.80,8,1,1,,14906,hypothetical protein
454,4211,ETNP_100m_PROKKA_62454,41.80,8,1,1,,14888,hypothetical protein
454,4202,ETNP_120m_PROKKA_233796,41.80,13,1,1,,9219,hypothetical protein
454,4203,ETNP_90m_PROKKA_164505,41.80,13,1,1,,9237,hypothetical protein
454,4204,ETNP_110m_PROKKA_50946,41.80,9,1,1,,13089,hypothetical protein
454,4205,ETNP_100m_particle_PROKKA_01680,41.80,9,1,1,,13089,hypothetical protein
454,4206,ETNP_140m_PROKKA_11454,41.80,9,1,1,,13085,hypothetical protein
454,4207,ETNP_160m_PROKKA_58014,41.80,9,1,1,,13103,hypothetical protein
372,2483,ETNP14_68maa_PROKKA_98457,41.67,5,2,2,,39547,hypothetical protein
372,2476,ETNP_100m_particle_PROKKA_03099,41.67,19,2,2,,11016,hypothetical protein
372,2478,ETNP_150m_particle_PROKKA_09951,41.67,13,2,2,,15920,hypothetical protein
372,2480,NP_85m_PROKKA_19659,41.67,8,2,2,,26330,hypothetical protein
372,2481,ETNP14_68maa_PROKKA_185153,41.67,7,2,2,,30096,hypothetical protein
372,2482,ETNP14_120maa_PROKKA_94611,41.67,6,2,2,,33554,hypothetical protein
375,2536,ETNP_160m_PROKKA_26336,41.66,14,2,2,,14370,50S ribosomal protein L9
375,2537,ETNP_100m_particle_PROKKA_20303,41.66,14,2,2,,14383,50S ribosomal protein L9
375,2538,ETNP_90m_PROKKA_98852,41.66,12,2,2,,16765,50S ribosomal protein L9
375,2539,ETNP_100m_PROKKA_79521,41.66,12,2,2,,16766,50S ribosomal protein L9
375,2540,NP_85m_PROKKA_16900,41.66,12,2,2,,16766,50S ribosomal protein L9
375,2541,ETNP_120m_PROKKA_37713,41.66,12,2,2,,16765,50S ribosomal protein L9
375,2542,ETNP_140m_PROKKA_148324,41.66,12,2,2,,16752,50S ribosomal protein L9
375,2543,ETNP_100m_PROKKA_43585,41.66,12,2,2,,16751,50S ribosomal protein L9
375,2544,ETNP_100m_particle_PROKKA_121027,41.66,12,2,2,,16766,50S ribosomal protein L9
375,2545,ETNP14_68mB_PROKKA_132674,41.66,12,2,2,,16766,50S ribosomal protein L9
375,2546,ETNP_90m_PROKKA_185043,41.66,12,2,2,,16766,50S ribosomal protein L9
375,2547,ETNP_120m_PROKKA_309061,41.66,12,2,2,,16765,50S ribosomal protein L9
332,2056,WP_015797913,41.51,4,2,1,,57343,molecular chaperone GroEL Acidimicrobium ferrooxidans
489,2757,ETNP_100m_PROKKA_83184,40.99,3,1,1,,40006,Soluble hydrogenase 42 kDa subunit
489,2758,ETNP_90m_PROKKA_167023,40.99,3,1,1,,41111,Soluble hydrogenase 42 kDa subunit
489,2759,ETNP_110m_PROKKA_27495,40.99,3,1,1,,40838,Soluble hydrogenase 42 kDa subunit
489,2760,ETNP_140m_PROKKA_89942,40.99,3,1,1,,40804,Soluble hydrogenase 42 kDa subunit
489,3170,ETNP_90m_PROKKA_103992,40.99,3,1,1,,40194,Soluble hydrogenase 42 kDa subunit
489,3171,ETNP_120m_PROKKA_23051,40.99,3,1,1,,40221,Soluble hydrogenase 42 kDa subunit
501,3944,ETNP_100m_PROKKA_76688,40.94,2,1,1,,72581,Chaperone protein dnaK2
501,3945,ETNP_90m_PROKKA_14192,40.94,2,1,1,,72581,Chaperone protein dnaK2
501,3946,ETNP_100m_particle_PROKKA_145569,40.94,2,1,1,,72581,Chaperone protein dnaK2
501,3947,ETNP_120m_PROKKA_55189,40.94,2,1,1,,72581,Chaperone protein dnaK2
501,3391,WP_011130081,40.94,2,1,1,,72549,chaperone protein dnaK1 Prochlorococcus marinus
501,3126,WP_036915193,40.94,2,1,1,,72542,molecular chaperone DnaK Prochlorococcus
501,3940,ETNP_120m_free_PROKKA_161250,40.94,6,1,1,,27813,Chaperone protein dnaK2
501,3122,ETNP_120m_free_PROKKA_56773,40.94,5,1,1,,35875,Chaperone protein dnaK2
501,3123,ETNP_90m_PROKKA_175319,40.94,3,1,1,,57561,Chaperone protein dnaK2
501,3941,ETNP_140m_PROKKA_16342,40.94,3,1,1,,67474,Chaperone protein dnaK2
501,3942,ETNP_110m_PROKKA_38590,40.94,3,1,1,,67474,Chaperone protein dnaK2
501,3096,WP_011128133,40.94,2,1,1,,72512,chaperone protein dnaK1 Synechococcus sp WH 8102
501,3124,ETNP_120m_PROKKA_27704,40.94,2,1,1,,72642,Chaperone protein dnaK2
501,3943,ETNP_90m_PROKKA_09451,40.94,2,1,1,,72418,Chaperone protein dnaK2
501,3948,ETNP_100m_PROKKA_29180,40.94,2,1,1,,72517,Chaperone protein dnaK2
371,57440,ETNP14_120maa_PROKKA_34104,40.88,5,2,1,,57430,60 kDa chaperonin
371,57441,ETNP_120m_PROKKA_342100,40.88,5,2,1,,57514,60 kDa chaperonin
371,57442,ETNP_100m_particle_PROKKA_90562,40.88,7,2,1,,40612,60 kDa chaperonin
371,57443,ETNP_120m_PROKKA_317269,40.88,5,2,1,,57580,60 kDa chaperonin
371,57454,ETNP_160m_PROKKA_41810,40.88,6,2,1,,47360,60 kDa chaperonin
371,57455,NP_300m_PROKKA_20189,40.88,5,2,1,,50654,60 kDa chaperonin
413,2570,ETNP_90m_PROKKA_05338,40.72,17,2,2,,14644,PsbP
413,2571,ETNP_160m_PROKKA_90712,40.72,14,2,2,,17444,PsbP
413,2572,ETNP_100m_particle_PROKKA_78615,40.72,12,2,2,,20378,PsbP
413,2573,ETNP_140m_PROKKA_01447,40.72,12,2,2,,20364,PsbP
413,2574,ETNP_110m_PROKKA_20334,40.72,12,2,2,,20364,PsbP
413,2575,ETNP_90m_PROKKA_151323,40.72,12,2,2,,20364,PsbP
413,2120,NP_85m_PROKKA_13332,40.72,11,2,2,,23381,ribose-phosphate pyrophosphokinase
409,2877,ETNP14_120mab_PROKKA_153097,40.28,19,2,1,,10380,hypothetical protein
409,2158,ETNP14_68mB_PROKKA_135284,40.28,19,2,1,,10406,hypothetical protein
309,1108,ETNP_100m_particle_PROKKA_74968,40.09,13,3,3,,23304,50S ribosomal protein L3
309,1109,ETNP_110m_PROKKA_45430,40.09,13,3,3,,23304,50S ribosomal protein L3
309,1110,ETNP_100m_PROKKA_97628,40.09,13,3,3,,23304,50S ribosomal protein L3
309,1111,ETNP_90m_PROKKA_64991,40.09,13,3,3,,23304,50S ribosomal protein L3
309,1112,ETNP_120m_PROKKA_22832,40.09,13,3,3,,23767,50S ribosomal protein L3
490,2718,ETNP_120m_particle_PROKKA_146661,39.78,7,1,1,,19668,Transcriptional regulatory protein SrrA
490,2719,NP_85m_PROKKA_37580,39.78,7,1,1,,19640,Transcriptional regulatory protein SrrA
490,2720,ETNP_140m_PROKKA_40314,39.78,6,1,1,,20734,Transcriptional regulatory protein SrrA
490,1427,ETNP_110m_PROKKA_22333,39.78,5,1,1,,26762,Transcriptional regulatory protein SrrA
490,1428,ETNP_90m_PROKKA_197018,39.78,5,1,1,,26735,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,2413,ETNP_110m_PROKKA_29707,39.78,7,1,1,,19672,Transcriptional regulatory protein SrrA
490,1190,ETNP_120m_particle_PROKKA_125531,39.78,5,1,1,,25938,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,1191,ETNP_100m_PROKKA_58694,39.78,5,1,1,,27027,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,1192,ETNP_120m_PROKKA_24154,39.78,5,1,1,,27027,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,1193,ETNP_100m_particle_PROKKA_43054,39.78,5,1,1,,27027,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,1194,ETNP_90m_PROKKA_201169,39.78,5,1,1,,26997,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,3797,ETNP14_68mB_PROKKA_109989,39.78,7,1,1,,19956,Transcriptional regulatory protein SrrA
490,3798,NP_30m_PROKKA_14816,39.78,6,1,1,,20756,Transcriptional activator protein CzcR
490,3799,ETNP_120m_free_PROKKA_285489,39.78,6,1,1,,23638,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,2392,WP_037981677,39.78,5,1,1,,25814,chemotaxis protein CheY Synechococcus sp WH 5701
490,2393,WP_011131408,39.78,5,1,1,,26959,chemotaxis protein CheY Prochlorococcus marinus
490,2394,ETNP14_68maa_PROKKA_125464,39.78,5,1,1,,27165,Transcriptional regulatory protein SrrA
490,2395,ETNP_100m_particle_PROKKA_76569,39.78,5,1,1,,26651,Transcriptional regulatory protein SrrA
490,2396,ETNP14_68maa_PROKKA_85046,39.78,5,1,1,,27227,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
490,2397,WP_042849671,39.78,5,1,1,,27466,chemotaxis protein CheY Prochlorococcus sp MIT 0604
490,2398,WP_038650926,39.78,5,1,1,,27128,chemotaxis protein CheY Prochlorococcus sp MIT 0801
490,2399,WP_038547160,39.78,5,1,1,,26927,chemotaxis protein CheY Synechococcus sp KORDI-100
490,2400,WP_011129142,39.78,5,1,1,,27269,chemotaxis protein CheY Synechococcus sp WH 8102
380,4180,ETNP14_68maa_PROKKA_161571,39.66,3,1,1,,52767,Glutamine synthetase
612,3629,ETNP_100m_particle_PROKKA_35471,39.18,8,1,1,,17044,Photosystem I reaction center subunit III precursor
612,3630,ETNP_120m_PROKKA_25671,39.18,8,1,1,,17044,Photosystem I reaction center subunit III precursor
612,3631,ETNP_90m_PROKKA_127479,39.18,8,1,1,,17044,Photosystem I reaction center subunit III precursor
612,3632,ETNP_120m_free_PROKKA_164464,39.18,8,1,1,,17044,Photosystem I reaction center subunit III precursor
448,3354,WP_011131372,38.79,4,1,1,,35688,transcriptional regulator Prochlorococcus marinus
448,3355,ETNP_90m_PROKKA_98194,38.79,4,1,1,,35663,HTH-type transcriptional activator CmpR
448,3356,WP_036911501,38.79,4,1,1,,35678,transcriptional regulator Prochlorococcus
448,3357,WP_011129113,38.79,4,1,1,,35624,transcriptional regulator Synechococcus
448,3358,ETNP_120m_PROKKA_237019,38.79,4,1,1,,36308,HTH-type transcriptional activator CmpR
448,3359,ETNP_100m_PROKKA_51089,38.79,4,1,1,,36358,HTH-type transcriptional activator CmpR
448,3360,ETNP_100m_PROKKA_72843,38.79,4,1,1,,36308,HTH-type transcriptional activator CmpR
448,3361,ETNP_90m_PROKKA_57898,38.79,4,1,1,,36358,HTH-type transcriptional activator CmpR
448,4189,ETNP_120m_PROKKA_101061,38.79,4,1,1,,36614,HTH-type transcriptional activator CmpR
448,3352,ETNP_160m_PROKKA_67001,38.79,6,1,1,,23958,HTH-type transcriptional activator CmpR
