Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Depth (m),Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,601.435,595.8341589,7.124,7.1245,34.559,34.5659,7.56E-02,98.5223,1.00E-12,0.071,0.024
SKQ201617S,sta013,12/29/16,4:05,-104.55518,16.8151,3141,602.444,596.8337626,7.1207,7.1207,34.5588,34.5659,7.63E-02,98.5208,1.00E-12,0.129,0.044
SKQ201617S,sta013,12/29/16,4:05,-104.55519,16.8151,3141,603.453,597.8333664,7.1189,7.1194,34.5587,34.5659,7.67E-02,98.4999,1.00E-12,0.083,0.028
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,604.462,598.8329701,7.1139,7.1141,34.5589,34.5659,7.67E-02,98.51,1.00E-12,0.079,0.027
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,605.471,599.8325738,7.1108,7.1111,34.5587,34.5657,7.75E-02,98.5239,1.00E-12,0.016,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,606.48,600.8321775,7.1062,7.1064,34.5585,34.5656,7.76E-02,98.5223,1.00E-12,0.104,0.035
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,607.489,601.8317813,7.1009,7.1011,34.558,34.5649,7.65E-02,98.5113,1.00E-12,0.082,0.028
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,608.498,602.831385,7.0885,7.0887,34.5573,34.5642,7.66E-02,98.5272,1.00E-12,0.064,0.022
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,609.507,603.8309887,7.0749,7.0754,34.5571,34.5639,7.69E-02,98.533,1.00E-12,0.133,0.045
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,610.516,604.8305924,7.0667,7.067,34.5569,34.5639,7.45E-02,98.542,1.00E-12,0.089,0.03
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,611.525,605.8301962,7.0563,7.0566,34.5567,34.5638,7.77E-02,98.54,1.00E-12,0.008,0.003
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,612.534,606.8297999,7.0463,7.0466,34.5567,34.5637,7.75E-02,98.5475,1.00E-12,0.117,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,613.542,607.8284129,7.037,7.0371,34.5564,34.5635,7.77E-02,98.5461,1.00E-12,0.088,0.03
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,614.551,608.8280166,7.0236,7.0237,34.5563,34.5634,7.54E-02,98.5497,1.00E-12,0.085,0.029
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,615.56,609.8276204,7.0099,7.0099,34.5565,34.5634,7.83E-02,98.5484,1.00E-12,0.119,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,616.569,610.8272241,6.9968,6.9969,34.5564,34.5634,7.73E-02,98.5497,1.00E-12,0.002,0.001
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,617.578,611.8268278,6.9879,6.9882,34.5563,34.5633,7.66E-02,98.5497,1.00E-12,0.118,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,618.587,612.8264315,6.9815,6.9818,34.556,34.563,7.71E-02,98.5496,1.00E-12,0.036,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,619.596,613.8260353,6.9771,6.9775,34.5559,34.5629,7.73E-02,98.5576,1.00E-12,0.086,0.029
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,620.605,614.825639,6.9742,6.9746,34.5556,34.5626,7.99E-02,98.5466,1.00E-12,0.113,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,621.614,615.8252427,6.9596,6.9599,34.5554,34.5621,7.69E-02,98.5442,1.00E-12,0.044,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,622.623,616.8248464,6.9372,6.9376,34.5552,34.5621,7.78E-02,98.5521,1.00E-12,0.081,0.027
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,623.632,617.8244502,6.9237,6.9243,34.5553,34.5623,7.65E-02,98.561,1.00E-12,0.101,0.034
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,624.641,618.8240539,6.92,6.9204,34.5551,34.5621,7.63E-02,98.548,1.00E-12,0.017,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,625.65,619.8236576,6.9059,6.9064,34.555,34.5621,8.00E-02,98.5622,1.00E-12,0.058,0.02
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,626.659,620.8232613,6.899,6.8999,34.5552,34.5621,7.96E-02,98.5689,1.00E-12,0.045,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,627.668,621.8228651,6.8945,6.8943,34.5549,34.5619,7.79E-02,98.5629,1.00E-12,0.07,0.024
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,628.677,622.8224688,6.8877,6.8874,34.5548,34.5618,7.93E-02,98.5489,1.00E-12,0.087,0.029
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,629.686,623.8220725,6.8807,6.881,34.5546,34.5616,7.92E-02,98.5497,1.00E-12,0.097,0.033
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,630.695,624.8216762,6.8722,6.8723,34.5545,34.5615,7.85E-02,98.5493,1.00E-12,0.165,0.056
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,631.704,625.82128,6.8659,6.8663,34.5543,34.5612,7.90E-02,98.5572,1.00E-12,0.035,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,632.713,626.8208837,6.8546,6.8552,34.554,34.561,7.94E-02,98.5514,1.00E-12,0.013,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,633.722,627.8204874,6.8446,6.8449,34.5538,34.5608,8.01E-02,98.5639,1.00E-12,0.095,0.032
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,634.732,628.8210818,6.8345,6.835,34.5536,34.5606,8.09E-02,98.5675,1.00E-12,0.048,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,635.74,629.8196949,6.8289,6.8297,34.5533,34.5604,7.95E-02,98.5643,1.00E-12,0.125,0.042
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,636.749,630.8192986,6.8228,6.8229,34.5533,34.5603,8.00E-02,98.5614,1.00E-12,0.105,0.035
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,637.758,631.8189023,6.8173,6.8175,34.5529,34.5599,8.00E-02,98.5667,1.00E-12,-0.032,-0.011
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,638.768,632.8194967,6.8104,6.8106,34.5527,34.5598,8.30E-02,98.5616,1.00E-12,0.073,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,639.777,633.8191005,6.8058,6.8061,34.5526,34.5596,8.23E-02,98.5517,1.00E-12,0.012,0.004
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,640.786,634.8187042,6.7957,6.7966,34.5524,34.5593,8.04E-02,98.5507,1.00E-12,0.112,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,641.795,635.8183079,6.7884,6.7885,34.5518,34.559,8.19E-02,98.5691,1.00E-12,0.036,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,642.804,636.8179116,6.7665,6.7667,34.5518,34.5589,8.30E-02,98.5745,1.00E-12,0.046,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,643.813,637.8175154,6.7479,6.748,34.5512,34.5582,8.24E-02,98.5778,1.00E-12,0.12,0.04
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,644.822,638.8171191,6.7269,6.7272,34.5515,34.5585,8.01E-02,98.5757,1.00E-12,0.038,0.013
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,645.831,639.8167228,6.7162,6.7164,34.5514,34.5582,8.25E-02,98.5907,1.00E-12,0.025,0.008
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,646.84,640.8163265,6.7106,6.7108,34.5512,34.5582,8.15E-02,98.5939,1.00E-12,0.076,0.026
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,647.849,641.8159303,6.708,6.7082,34.5508,34.5577,8.10E-02,98.5863,1.00E-12,0.044,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,648.859,642.8165247,6.7049,6.7052,34.5506,34.5576,8.21E-02,98.5661,1.00E-12,0.106,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,649.868,643.8161284,6.7039,6.7042,34.5504,34.5573,8.28E-02,98.5735,1.00E-12,0.019,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,650.877,644.8157321,6.7031,6.7034,34.5503,34.5572,8.43E-02,98.5754,1.00E-12,0.014,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,651.886,645.8153358,6.7023,6.7026,34.5501,34.557,8.37E-02,98.5582,1.00E-12,0.028,0.01
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,652.895,646.8149396,6.701,6.7013,34.5498,34.557,8.04E-02,98.5979,1.00E-12,0.008,0.003
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,653.904,647.8145433,6.6992,6.6994,34.5497,34.5568,8.07E-02,98.5932,1.00E-12,0.051,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,654.913,648.814147,6.6826,6.6824,34.549,34.5559,8.06E-02,98.595,1.00E-12,0.105,0.035
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,655.922,649.8137507,6.6697,6.6699,34.5493,34.5563,7.82E-02,98.5993,1.00E-12,0.107,0.036
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,656.932,650.8143452,6.6603,6.6604,34.549,34.5559,8.24E-02,98.6021,1.00E-12,0.053,0.018
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,657.941,651.8139489,6.6519,6.6522,34.5486,34.5555,8.01E-02,98.5786,1.00E-12,0.093,0.031
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,658.95,652.8135526,6.6407,6.6408,34.5482,34.555,8.03E-02,98.5735,1.00E-12,-0.004,-0.001
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,659.959,653.8131563,6.6267,6.627,34.5482,34.5551,7.93E-02,98.5969,1.00E-12,0.049,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,660.968,654.8127601,6.6224,6.6227,34.5481,34.5551,8.27E-02,98.6019,1.00E-12,0.03,0.01
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,661.977,655.8123638,6.6213,6.6216,34.548,34.555,8.06E-02,98.6007,1.00E-12,0.041,0.014
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,662.987,656.8129582,6.6187,6.6183,34.5477,34.5547,8.25E-02,98.6007,1.00E-12,0.046,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,663.996,657.8125619,6.6161,6.6164,34.5477,34.5548,8.15E-02,98.5849,1.00E-12,0.035,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,665.005,658.8121656,6.6153,6.6156,34.5476,34.5546,8.02E-02,98.5971,1.00E-12,-0.01,-0.004
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,666.014,659.8117694,6.6143,6.6145,34.5475,34.5544,8.10E-02,98.6007,1.00E-12,0.093,0.031
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,667.023,660.8113731,6.6125,6.6127,34.5474,34.5544,8.10E-02,98.6016,1.00E-12,0.017,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,668.033,661.8119675,6.6106,6.6111,34.5473,34.5543,7.98E-02,98.6018,1.00E-12,0.004,0.001
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,669.042,662.8115712,6.6081,6.6083,34.5473,34.5543,8.33E-02,98.6007,1.00E-12,-0.031,-0.01
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,670.051,663.811175,6.6049,6.6053,34.5472,34.5542,8.09E-02,98.5971,1.00E-12,0.14,0.047
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,671.06,664.8107787,6.595,6.5953,34.5469,34.5536,8.30E-02,98.6027,1.00E-12,0.086,0.029
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,672.069,665.8103824,6.5728,6.5731,34.5471,34.554,8.27E-02,98.6039,1.00E-12,0.074,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,673.079,666.8109768,6.5527,6.553,34.5465,34.5535,8.27E-02,98.6018,1.00E-12,0.09,0.03
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,674.088,667.8105805,6.5266,6.5267,34.5457,34.5526,8.52E-02,98.6007,1.00E-12,0.061,0.02
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81511,3141,675.097,668.8101843,6.503,6.5034,34.5452,34.552,8.33E-02,98.619,1.00E-12,0.074,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8151,3141,676.107,669.8107787,6.4874,6.4878,34.545,34.5518,8.29E-02,98.6016,1.00E-12,0.049,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.55521,16.8151,3141,677.116,670.8103824,6.4726,6.4748,34.5447,34.5515,8.15E-02,98.6017,1.00E-12,0.076,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,678.125,671.8099861,6.4588,6.4572,34.5439,34.5509,8.07E-02,98.6198,1.00E-12,-0.014,-0.005
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,679.134,672.8095899,6.4488,6.4501,34.5441,34.551,8.04E-02,98.6045,1.00E-12,0.025,0.008
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,680.143,673.8091936,6.4438,6.4455,34.544,34.5508,8.18E-02,98.6278,1.00E-12,-0.007,-0.002
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,681.153,674.809788,6.4436,6.4436,34.5435,34.5506,8.26E-02,98.6268,1.00E-12,0.069,0.023
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,682.162,675.8093917,6.4414,6.4425,34.5434,34.5502,8.07E-02,98.6268,1.00E-12,0.022,0.008
SKQ201617S,sta013,12/29/16,4:05,-104.5552,16.8151,3141,683.171,676.8089954,6.4376,6.4375,34.543,34.5498,8.18E-02,98.6212,1.00E-12,0.058,0.019
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,684.181,677.8095899,6.4248,6.4262,34.543,34.55,8.07E-02,98.5807,1.00E-12,0.113,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,685.19,678.8091936,6.4049,6.4101,34.5433,34.5498,8.03E-02,98.5976,1.00E-12,0.047,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,686.199,679.8087973,6.3878,6.388,34.5437,34.5506,8.02E-02,98.6249,1.00E-12,-0.011,-0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,687.208,680.808401,6.3815,6.3817,34.544,34.5509,8.16E-02,98.6283,1.00E-12,0.009,0.003
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,688.218,681.8089954,6.3803,6.3811,34.5436,34.5504,8.16E-02,98.641,1.00E-12,0.103,0.034
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,689.227,682.8085992,6.3773,6.3779,34.5434,34.5502,8.07E-02,98.6318,1.00E-12,0.077,0.026
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81511,3141,690.236,683.8082029,6.3739,6.3743,34.5435,34.5504,8.18E-02,98.6358,1.00E-12,0.113,0.038
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8151,3141,691.246,684.8087973,6.3601,6.3605,34.5442,34.551,8.00E-02,98.6307,1.00E-12,0.019,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.8151,3141,692.255,685.808401,6.3402,6.3405,34.5447,34.5516,8.16E-02,98.6459,1.00E-12,-0.033,-0.011
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81511,3141,693.264,686.8080048,6.3331,6.3334,34.5447,34.5516,8.19E-02,98.6413,1.00E-12,-0.007,-0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,694.274,687.8085992,6.3257,6.3261,34.545,34.5519,8.13E-02,98.6324,1.00E-12,0.21,0.07
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,695.283,688.8082029,6.3231,6.3238,34.5451,34.552,8.30E-02,98.6045,1.00E-12,0.07,0.023
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,696.292,689.8078066,6.3047,6.3049,34.5449,34.5517,8.26E-02,98.6171,1.00E-12,0.08,0.027
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,697.302,690.808401,6.273,6.2733,34.5454,34.5523,8.15E-02,98.6431,1.00E-12,0.016,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,698.311,691.8080048,6.26,6.2603,34.5454,34.5523,8.09E-02,98.648,1.00E-12,0.013,0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,699.32,692.8076085,6.2375,6.2379,34.5445,34.5512,8.13E-02,98.6395,1.00E-12,-0.018,-0.006
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,700.33,693.8082029,6.2279,6.2282,34.5446,34.5515,8.09E-02,98.6226,1.00E-12,0.066,0.022
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,701.339,694.8078066,6.2277,6.228,34.5442,34.5512,8.08E-02,98.6354,1.00E-12,-0.004,-0.001
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,702.348,695.8074103,6.2273,6.2275,34.5439,34.5508,8.21E-02,98.6478,1.00E-12,0.002,0.001
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,703.358,696.8080048,6.2259,6.2262,34.5437,34.5506,8.18E-02,98.6453,1.00E-12,0.029,0.01
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,704.367,697.8076085,6.2182,6.2188,34.5434,34.5503,8.22E-02,98.6344,1.00E-12,0.076,0.025
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,705.377,698.8082029,6.2047,6.205,34.5438,34.5507,8.32E-02,98.644,1.00E-12,0.049,0.017
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,706.386,699.8078066,6.1978,6.198,34.5439,34.5508,8.25E-02,98.6269,1.00E-12,0.069,0.023
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,707.395,700.8074103,6.1918,6.1921,34.5438,34.5508,8.10E-02,98.6355,1.00E-12,0.032,0.011
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,708.405,701.8080048,6.1877,6.1881,34.5436,34.5506,8.26E-02,98.6339,1.00E-12,0.097,0.033
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,709.414,702.8076085,6.1824,6.1827,34.5435,34.5504,8.12E-02,98.6325,1.00E-12,-0.05,-0.017
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,710.424,703.8082029,6.1792,6.1795,34.5434,34.5503,8.32E-02,98.6281,1.00E-12,0.069,0.023
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,711.433,704.8078066,6.1744,6.1748,34.5431,34.5501,8.40E-02,98.6336,1.00E-12,-0.059,-0.02
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,712.442,705.8074103,6.1645,6.1649,34.5428,34.5496,8.15E-02,98.6488,1.00E-12,0.019,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,713.452,706.8080048,6.1574,6.1575,34.5425,34.5495,8.21E-02,98.6186,1.00E-12,0.096,0.032
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,714.461,707.8076085,6.1502,6.1505,34.542,34.5488,8.35E-02,98.6468,1.00E-12,-0.015,-0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,715.471,708.8082029,6.1344,6.1345,34.5417,34.5487,8.23E-02,98.6338,1.00E-12,0.09,0.03
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,716.48,709.8078066,6.1174,6.1177,34.5416,34.5485,8.09E-02,98.6097,1.00E-12,0.006,0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,717.489,710.8074103,6.1108,6.1112,34.5414,34.5483,8.04E-02,98.6444,1.00E-12,-0.011,-0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,718.499,711.8080048,6.1025,6.1028,34.541,34.5479,8.11E-02,98.6494,1.00E-12,0.035,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,719.508,712.8076085,6.0944,6.0947,34.5408,34.5477,8.33E-02,98.6518,1.00E-12,-0.035,-0.012
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,720.518,713.8082029,6.0872,6.0874,34.5405,34.5474,8.68E-02,98.6451,1.00E-12,0.06,0.02
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,721.527,714.8078066,6.0794,6.0797,34.5405,34.5475,8.59E-02,98.6383,1.00E-12,0.099,0.033
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,722.537,715.808401,6.0718,6.072,34.5408,34.5478,8.30E-02,98.635,1.00E-12,0.019,0.007
SKQ201617S,sta013,12/29/16,4:05,-104.55522,16.81512,3141,723.546,716.8080048,6.0672,6.0675,34.5408,34.5477,8.34E-02,98.6266,1.00E-12,0.103,0.034
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,724.556,717.8085992,6.0634,6.0637,34.5406,34.5476,8.38E-02,98.6516,1.00E-12,-0.015,-0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,725.565,718.8082029,6.0547,6.0549,34.5409,34.5478,8.44E-02,98.6529,1.00E-12,0.005,0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,726.575,719.8087973,6.0452,6.0455,34.541,34.5481,8.38E-02,98.6518,1.00E-12,0.048,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,727.584,720.808401,6.0417,6.0421,34.541,34.548,8.40E-02,98.6446,1.00E-12,0.011,0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,728.594,721.8089954,6.038,6.0383,34.5408,34.5477,8.49E-02,98.6527,1.00E-12,0.058,0.019
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,729.603,722.8085992,6.0335,6.0338,34.5407,34.5476,8.32E-02,98.652,1.00E-12,0.037,0.012
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,730.613,723.8091936,6.0301,6.0303,34.5406,34.5475,8.49E-02,98.6342,1.00E-12,0.015,0.005
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,731.622,724.8087973,6.023,6.0232,34.5405,34.5475,8.47E-02,98.6532,1.00E-12,0.049,0.016
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,732.632,725.8093917,5.9977,5.9977,34.5401,34.547,8.29E-02,98.6553,1.00E-12,0.062,0.021
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81512,3141,733.641,726.8089954,5.9636,5.9636,34.5403,34.5471,8.52E-02,98.653,1.00E-12,-0.004,-0.001
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81513,3141,734.651,727.8095899,5.9366,5.9368,34.5404,34.5473,8.57E-02,98.6589,1.00E-12,0.06,0.02
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,735.66,728.8091936,5.9205,5.9205,34.5405,34.5473,8.44E-02,98.6645,1.00E-12,0.019,0.006
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,736.67,729.809788,5.914,5.9144,34.5403,34.5471,8.32E-02,98.6492,1.00E-12,0.045,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,737.679,730.8093917,5.9063,5.9063,34.5401,34.547,8.39E-02,98.6638,1.00E-12,0.057,0.019
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,738.689,731.8099861,5.8975,5.898,34.5399,34.5468,8.32E-02,98.6529,1.00E-12,-0.037,-0.012
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,739.699,732.8105805,5.8875,5.8876,34.54,34.5468,8.50E-02,98.6464,1.00E-12,0.041,0.014
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,740.708,733.8101843,5.8838,5.8842,34.5398,34.5467,8.36E-02,98.6529,1.00E-12,-0.024,-0.008
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,741.718,734.8107787,5.8838,5.8841,34.5394,34.5463,8.40E-02,98.6588,1.00E-12,0.057,0.019
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,742.727,735.8103824,5.8833,5.8836,34.5392,34.5461,8.48E-02,98.6402,1.00E-12,0.038,0.013
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,743.737,736.8109768,5.8817,5.8812,34.5391,34.546,8.48E-02,98.655,1.00E-12,0.045,0.015
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,744.746,737.8105805,5.8805,5.8809,34.5388,34.5458,8.38E-02,98.6709,1.00E-12,-0.017,-0.006
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,745.756,738.811175,5.8771,5.8776,34.5387,34.5455,8.57E-02,98.6564,1.00E-12,0.011,0.004
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,746.765,739.8107787,5.8685,5.8688,34.5387,34.5457,8.55E-02,98.6528,1.00E-12,0.087,0.029
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,747.775,740.8113731,5.8582,5.8582,34.5385,34.5454,8.26E-02,98.6603,1.00E-12,0.005,0.002
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,748.785,741.8119675,5.846,5.8461,34.5387,34.5457,8.45E-02,98.6782,1.00E-12,0.029,0.01
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,749.794,742.8115712,5.8385,5.8387,34.5387,34.5456,8.38E-02,98.6791,1.00E-12,0.032,0.01
SKQ201617S,sta013,12/29/16,4:05,-104.55524,16.81514,3141,750.804,743.8121656,5.8339,5.8342,34.5388,34.5457,8.42E-02,98.673,1.00E-12,0.029,0.009
