Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
154,214528,tr|Q7V3N9|Q7V3N9_PROMP,181.22,49,15,15,Deamidation (NQ); Oxidation (M),42405,Soluble hydrogenase small subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=DHSS PE=3 SV=1
67,212787,tr|Q7V070|Q7V070_PROMP,180.86,71,15,15,Amidation; Deamidation (NQ); Formylation; Dehydration; Oxidation (M),15164,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1412 PE=4 SV=1
98,212451,tr|Q7V1K0|Q7V1K0_PROMP,180.55,45,20,20,Carbamidomethylation; Deamidation (NQ),59115,Methionine--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=metG PE=3 SV=1
157,214569,tr|Q7V0T9|Q7V0T9_PROMP,179.07,49,14,14,Carbamidomethylation; Deamidation (NQ),38210,Putative iron ABC transporter  substrate binding protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=futA sfuA PE=4 SV=1
176,214518,tr|Q7UZN9|Q7UZN9_PROMP,179.05,66,13,13,Carbamidomethylation; Oxidation (M),27422,Two-component response regulator OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1619 PE=4 SV=1
132,214507,Q7V1I1|G6PI_PROMP,178.86,47,23,23,Carbamidomethylation; Deamidation (NQ); Dehydration,59307,Glucose-6-phosphate isomerase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pgi PE=3 SV=1
75,212015,Q7UZT0|CAPP_PROMP,178.78,36,32,31,,114380,Phosphoenolpyruvate carboxylase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ppc PE=3 SV=1
76,214496,tr|Q7UZN6|Q7UZN6_PROMP,178.67,60,18,18,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),37254,Rod shape determining protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=mreB PE=4 SV=1
84,214514,Q7V2I1|HEM3_PROMP,178.61,61,21,21,Carbamidomethylation; Deamidation (NQ); Oxidation (M),34950,Porphobilinogen deaminase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=hemC PE=3 SV=1
144,212304,tr|Q7V3K0|Q7V3K0_PROMP,178.25,43,18,18,,41429,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0075 PE=4 SV=1
168,214500,Q7V293|PROA_PROMP,178.12,43,16,16,Carbamidomethylation; Oxidation (M),48304,Gamma-glutamyl phosphate reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=proA PE=3 SV=1
101,214508,tr|Q7V0M4|Q7V0M4_PROMP,177.95,58,23,23,Carbamidomethylation; Amidation; Deamidation (NQ); Dehydration,48342,Methyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1232 PE=4 SV=1
184,214532,tr|Q7V2X2|Q7V2X2_PROMP,177.46,63,17,17,Amidation; Deamidation (NQ),29277,Possible LysM domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0330 PE=4 SV=1
66,212496,tr|Q7TU82|Q7TU82_PROMP,177.36,59,21,21,Carbamidomethylation; Dehydration; Oxidation (M),40316,Mg-protoporphyrin IX chelatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=chlI PE=3 SV=1
150,212595,Q7V0R7|SYS_PROMP,177.25,57,22,22,Carbamidomethylation; Deamidation (NQ); Dehydration,48082,Serine--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=serS PE=3 SV=1
36,214716,O07295|PCBA_PROMP,177.21,28,14,14,Deamidation (NQ); Formylation; Dehydration; Oxidation (M),38660,Divinyl chlorophyll a/b light-harvesting protein PcbA OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pcbA PE=1 SV=1
158,212139,Q7V121|LEU1_PROMP,177.14,51,18,18,Carbamidomethylation; Oxidation (M),59247,2-isopropylmalate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=leuA PE=3 SV=1
130,212019,Q7V0G0|ARGD_PROMP,176.76,60,19,18,Carbamidomethylation; Amidation; Deamidation (NQ); Oxidation (M),45640,Acetylornithine aminotransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=argD PE=3 SV=2
118,211976,Q7V2A3|CLPB_PROMP,176.67,40,27,23,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),97364,Chaperone protein ClpB OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=clpB PE=3 SV=1
129,212563,tr|Q7V0L0|Q7V0L0_PROMP,176.53,42,21,21,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),69748,Carbamoyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1246 PE=4 SV=1
108,212762,Q7UZH8|SYDND_PROMP,176.53,43,23,23,Carbamidomethylation; Deamidation (NQ),67994,Aspartate--tRNA(Asp/Asn) ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=aspS PE=3 SV=1
240,212229,tr|Q7V3E8|Q7V3E8_PROMP,176.36,55,10,10,Oxidation (M),28628,Two-component response regulator OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpaA PE=4 SV=1
79,214503,tr|Q7V1U5|Q7V1U5_PROMP,176.34,58,24,24,Carbamidomethylation; Dehydration; Oxidation (M),49470,Aromatic-ring hydroxylase (Flavoprotein monooxygenase) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=chlP PE=4 SV=1
286,212111,Q7V1H9|ARGC_PROMP,175.32,42,12,12,Carbamidomethylation,38781,N-acetyl-gamma-glutamyl-phosphate reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=argC PE=3 SV=1
92,214582,tr|Q7V2I2|Q7V2I2_PROMP,174.96,77,16,16,Carbamidomethylation; Deamidation (NQ); Dehydration,22147,Putative inorganic pyrophosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ppa (ipyR) PE=4 SV=1
82,214522,Q7V1J8|SYFB_PROMP,174.89,41,30,30,Carbamidomethylation; Deamidation (NQ),92758,Phenylalanine--tRNA ligase beta subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pheT PE=3 SV=1
86,212736,Q9RC07|PSAB_PROMP,174.66,17,15,14,Carbamidomethylation; Deamidation (NQ),82743,Photosystem I P700 chlorophyll a apoprotein A2 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psaB PE=3 SV=1
95,214697,tr|Q7V0T2|Q7V0T2_PROMP,173.70,65,11,11,Carbamidomethylation; Deamidation (NQ); Oxidation (M),18893,Flavodoxin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=isiB PE=3 SV=1
131,214575,tr|Q7V2X9|Q7V2X9_PROMP,173.67,53,17,17,Carbamidomethylation; Deamidation (NQ),29759,Site-determining protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=minD PE=3 SV=1
203,212488,Q7UZH7|PYRG_PROMP,173.23,28,14,14,Carbamidomethylation; Amidation; Deamidation (NQ),59829,CTP synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pyrG PE=3 SV=1
182,214961,Q7V2X3|PSAE_PROMP,173.05,86,8,8,Carbamidomethylation; Deamidation (NQ),7605,Photosystem I reaction center subunit IV OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psaE PE=3 SV=1
58,214495,Q7UZW6|RPOA_PROMP,173.04,60,15,15,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),34282,DNA-directed RNA polymerase subunit alpha OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpoA PE=3 SV=1
190,214703,tr|Q7V1H7|Q7V1H7_PROMP,172.80,82,11,11,Carbamidomethylation; Dehydration; Oxidation (M),15395,Peptidyl-prolyl cis-trans isomerase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0894 PE=3 SV=1
112,214509,Q7UZG0|ASSY_PROMP,172.65,50,22,22,Carbamidomethylation; Oxidation (M),44675,Argininosuccinate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=argG PE=3 SV=1
145,214515,tr|Q7V2G5|Q7V2G5_PROMP,172.15,46,21,21,Carbamidomethylation; Deamidation (NQ),50312,Possible alpha-ribazole-5'-P phosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cobC PE=3 SV=1
134,212118,Q7V3M7|GATB_PROMP,172.07,56,23,23,Carbamidomethylation; Deamidation (NQ); Oxidation (M),55203,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gatB PE=3 SV=1
149,214504,tr|Q7V3L5|Q7V3L5_PROMP,172.06,54,16,16,Carbamidomethylation; Deamidation (NQ); Oxidation (M),49248,Acetyl-CoA carboxylase  biotin carboxylase subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=accC PE=4 SV=1
96,211995,tr|Q7V0N1|Q7V0N1_PROMP,171.84,46,25,23,Carbamidomethylation; Deamidation (NQ); Oxidation (M),68288,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1225 PE=4 SV=1
164,212164,tr|Q7V1B7|Q7V1B7_PROMP,171.01,49,15,15,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),46018,Possible Vng0271c OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0962 PE=4 SV=1
140,214511,tr|Q7V0J5|Q7V0J5_PROMP,170.32,43,20,20,Carbamidomethylation; Deamidation (NQ),53432,UDP-glucose 6-dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ugd PE=3 SV=1
146,214545,tr|Q7V0V7|Q7V0V7_PROMP,170.07,37,16,16,Deamidation (NQ); Oxidation (M),50072,NAD(P) transhydrogenase subunit beta OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pntB PE=3 SV=1
119,214513,tr|Q7UZG7|Q7UZG7_PROMP,169.68,36,25,25,Carbamidomethylation,94884,Aconitate hydratase B OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=acnB PE=3 SV=1
147,212367,tr|Q7V3C0|Q7V3C0_PROMP,169.03,61,22,22,Carbamidomethylation; Dehydration; Oxidation (M),42876,Citrate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gltA PE=3 SV=1
194,212577,tr|Q7V3I5|Q7V3I5_PROMP,168.91,52,18,18,,41839,Possible serine protease OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0090 PE=4 SV=1
22,214767,Q7V2D1|CCMK_PROMP,168.84,87,17,17,Amidation; Deamidation (NQ); Formylation; Dehydration; Oxidation (M),10572,Carbon dioxide-concentrating mechanism protein CcmK OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ccmK PE=3 SV=2
193,214506,Q7UZR7|PUR5_PROMP,168.69,67,19,19,Carbamidomethylation; Deamidation (NQ); Dehydration,38869,Phosphoribosylformylglycinamidine cyclo-ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=purM PE=3 SV=1
77,214520,Q9RC08|PSAA_PROMP,168.06,24,18,17,Carbamidomethylation; Dehydration,84255,Photosystem I P700 chlorophyll a apoprotein A1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psaA PE=2 SV=1
191,212063,tr|Q7V1J3|Q7V1J3_PROMP,167.92,25,22,22,Carbamidomethylation; Deamidation (NQ),132094,Putative methionine synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=metH PE=4 SV=1
99,214590,Q7UZU8|RL4_PROMP,167.21,52,14,14,Deamidation (NQ); Dehydration,23168,50S ribosomal protein L4 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplD PE=3 SV=1
141,214531,tr|Q7V0G2|Q7V0G2_PROMP,166.92,32,13,13,Carbamidomethylation; Oxidation (M),51449,Dihydrolipoyl dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=lpdA PE=4 SV=1
37,214550,tr|Q93P09|Q93P09_PROMP,166.88,35,14,14,Deamidation (NQ); Oxidation (M),50455,Photosystem II CP43 reaction center protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psbC PE=3 SV=1
89,214560,Q7UZV0|RL2_PROMP,166.71,52,18,18,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),31756,50S ribosomal protein L2 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplB PE=3 SV=1
218,214713,Q7V2L4|UCRI_PROMP,166.32,69,8,8,Carbamidomethylation; Dehydration,18912,Cytochrome b6-f complex iron-sulfur subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=petC PE=3 SV=1
196,214554,tr|Q7V0E0|Q7V0E0_PROMP,165.81,51,17,17,Carbamidomethylation; Deamidation (NQ),38035,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1326 PE=4 SV=1
124,214613,Q7UZJ1|RL9_PROMP,165.76,70,13,13,Deamidation (NQ); Dehydration,16385,50S ribosomal protein L9 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rplI PE=3 SV=1
189,214517,tr|Q7UZL0|Q7UZL0_PROMP,165.29,38,21,21,Carbamidomethylation; Oxidation (M),74309,Ribonuclease J OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rnj PE=3 SV=1
153,214498,Q7V275|GLGA_PROMP,165.15,45,16,16,Carbamidomethylation; Deamidation (NQ),54924,Glycogen synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=glgA PE=3 SV=1
245,214746,tr|Q7TUH8|Q7TUH8_PROMP,164.98,65,15,15,Carbamidomethylation; Formylation; Oxidation (M),16273,Possible Bacterial type II secretion system pr OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0032 PE=4 SV=1
202,214502,tr|Q7V1T5|Q7V1T5_PROMP,164.60,43,14,14,Carbamidomethylation; Oxidation (M),51710,6-phosphogluconate dehydrogenase  decarboxylating OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gnd PE=3 SV=1
171,212255,Q7UZI3|SYV_PROMP,164.20,28,21,21,Carbamidomethylation; Deamidation (NQ); Dehydration,106312,Valine--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=valS PE=3 SV=1
264,214552,tr|Q7V3J0|Q7V3J0_PROMP,164.14,62,12,12,Carbamidomethylation; Deamidation (NQ),25963,Putative potassium channel  VIC family OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0085 PE=4 SV=1
173,214512,Q7V0T8|SYGA_PROMP,163.93,67,17,17,Carbamidomethylation; Oxidation (M),33890,Glycine--tRNA ligase alpha subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=glyQ PE=3 SV=1
214,212264,tr|Q7V247|Q7V247_PROMP,163.78,37,15,15,Carbamidomethylation; Deamidation (NQ); Oxidation (M),57872,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0640 PE=4 SV=1
211,214530,Q7V364|AROC_PROMP,162.87,47,16,16,Carbamidomethylation; Formylation,39342,Chorismate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=aroC PE=3 SV=1
183,212331,tr|Q7V2T1|Q7V2T1_PROMP,162.17,31,22,22,Carbamidomethylation; Deamidation (NQ),95601,Possible uncharacterized restriction enzyme  interrupted-C OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=spnII-interrupted-C PE=4 SV=1
169,212133,tr|Q7V3D2|Q7V3D2_PROMP,161.72,44,17,17,Carbamidomethylation; Oxidation (M),53353,Phytoene desaturase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pds crtD PE=4 SV=1
135,212385,tr|Q7V374|Q7V374_PROMP,161.42,57,19,19,Carbamidomethylation; Amidation; Deamidation (NQ); Dehydration; Oxidation (M),34398,FAD-dependent pyridine nucleotide-disulphide oxidoreductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=trxB PE=4 SV=1
136,212738,tr|Q7V2J9|Q7V2J9_PROMP,160.91,65,18,18,Carbamidomethylation; Deamidation (NQ); Oxidation (M),30818,Methionine aminopeptidase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=map PE=3 SV=1
156,214521,tr|Q7V3L0|Q7V3L0_PROMP,160.35,30,18,17,Carbamidomethylation; Deamidation (NQ); Oxidation (M),75218,ABC transporter  ATP binding protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0065 PE=4 SV=1
321,212786,tr|Q7V1G5|Q7V1G5_PROMP,160.21,34,14,14,Carbamidomethylation,57715,L-threonine dehydratase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ilvA PE=3 SV=1
46,214710,tr|Q7V126|Q7V126_PROMP,159.82,95,15,15,Carbamidomethylation; Deamidation (NQ); Formylation; Dehydration; Oxidation (M),11610,Thioredoxin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=trxA PE=3 SV=1
209,214526,tr|Q7V0V2|Q7V0V2_PROMP,159.79,48,14,14,Carbamidomethylation; Deamidation (NQ); Dehydration,50069,Thioredoxin reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1150 PE=3 SV=1
230,214702,Q7UZW3|KAD_PROMP,159.69,56,10,10,,20843,Adenylate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=adk PE=3 SV=1
21,214705,tr|Q7UZS7|Q7UZS7_PROMP,159.68,70,13,13,Carbamidomethylation; Deamidation (NQ); Formylation; Dehydration; Oxidation (M),15675,Photosystem I protein PsaD OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psaD PE=4 SV=1
252,214566,Q7UZV2|RS3_PROMP,159.66,51,12,12,,27466,30S ribosomal protein S3 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpsC PE=3 SV=1
206,212004,tr|Q7V294|Q7V294_PROMP,159.21,23,24,24,Deamidation (NQ),149602,Conserved hypothetical OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0589 PE=4 SV=1
231,214529,Q7V004|HISX_PROMP,159.13,42,15,15,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),47022,Histidinol dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=hisD PE=3 SV=1
102,214656,Q7V2S2|SEPF_PROMP,158.91,90,11,11,Carbamidomethylation; Deamidation (NQ); Dehydration; Oxidation (M),21147,Cell division protein SepF OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=sepF PE=3 SV=1
115,214741,tr|Q7V0G5|Q7V0G5_PROMP,158.86,65,11,11,Carbamidomethylation; Amidation; Deamidation (NQ); Formylation; Oxidation (M),17493,Putative nickel-containing superoxide dismutase (NISOD) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1294 PE=4 SV=1
167,32643,gi|54036848|sp|P63284.1|CLPB_ECOLI,158.86,13,8,5,Deamidation (NQ),95585,RecName: Full=Chaperone protein ClpB; AltName: Full=Heat shock protein F84.1
128,212741,tr|Q7V378|Q7V378_PROMP,158.44,35,28,27,Carbamidomethylation,104644,Putative ATP-dependent Clp protease  Hsp 100  ATP-binding subunit ClpB OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=clpB2 PE=3 SV=1
175,211983,Q7UZP0|SYK_PROMP,158.38,35,16,16,,58824,Lysine--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=lysS PE=3 SV=1
237,214601,Q7TU90|TRPD_PROMP,157.86,47,11,11,Carbamidomethylation,37041,Anthranilate phosphoribosyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=trpD PE=3 SV=1
234,214577,Q7TUG1|PUR9_PROMP,157.79,30,13,13,Carbamidomethylation; Amidation,57419,Bifunctional purine biosynthesis protein PurH OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=purH PE=3 SV=1
97,214553,tr|Q7V3B3|Q7V3B3_PROMP,157.15,63,16,16,Deamidation (NQ); Dehydration; Oxidation (M),27426,Two-component response regulator OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0169 PE=4 SV=1
270,214540,Q7V2Q1|LEPA_PROMP,157.00,31,15,15,Carbamidomethylation,67458,Elongation factor 4 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=lepA PE=3 SV=1
163,212742,tr|Q7V1L1|Q7V1L1_PROMP,156.94,43,24,24,Carbamidomethylation,64034,ATP-dependent zinc metalloprotease FtsH OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ftsH4 PE=3 SV=1
177,214533,tr|Q7V0M7|Q7V0M7_PROMP,156.76,58,14,14,Carbamidomethylation; Oxidation (M),35822,Dehydrogenase  E1 component OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1229 PE=4 SV=1
188,212558,tr|Q7V0B5|Q7V0B5_PROMP,156.54,49,18,18,Dehydration; Oxidation (M),56744,D-3-phosphoglycerate dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=serA PE=3 SV=1
180,214523,tr|Q7UZJ7|Q7UZJ7_PROMP,156.18,59,14,14,Carbamidomethylation; Amidation; Deamidation (NQ); Oxidation (M),41762,SqdX OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=sqdX PE=4 SV=1
172,214583,Q7V0R8|YIDC_PROMP,156.11,34,14,14,Deamidation (NQ); Dehydration,41262,Membrane protein insertase YidC OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=yidC PE=3 SV=1
110,212248,Q7V2G1|TAL_PROMP,156.03,59,19,19,Carbamidomethylation; Oxidation (M),37182,Transaldolase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=tal PE=3 SV=1
262,214535,tr|Q7V3F2|Q7V3F2_PROMP,155.91,55,12,12,Carbamidomethylation; Deamidation (NQ); Oxidation (M),34719,Cysteine synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cysK2 PE=3 SV=1
181,214707,tr|Q93P10|Q93P10_PROMP,155.79,26,10,10,Deamidation (NQ); Oxidation (M),39943,Photosystem II D2 protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psbD PE=3 SV=1
195,211999,tr|Q7V1L8|Q7V1L8_PROMP,155.61,29,21,20,Carbamidomethylation,86161,Putative acetazolamide conferring resistance protein Zam OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=zam PE=4 SV=1
271,212702,Q7V2P2|HIS6_PROMP,155.57,44,13,13,Carbamidomethylation; Deamidation (NQ),27306,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=hisF PE=3 SV=1
